X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,46.367305599579986,-47.21004678767417,-52.787270299723225,-6.104432337496295,-243.48604394096878,1.9897645637558954,117.3048195929662,-220.26788855512504
1.0,44.40231919515041,-45.754521250187416,-53.920581754175444,-6.924607688910572,-148.19924915150813,12.964765596178545,-21.726155887462326,-53.887207033792535
1.0,51.102035317953046,-46.38628828129181,-52.614346811302376,-2.167656073029357,-135.37807124281233,6.91648651847313,259.3503195663019,-45.92113974802332
1.0,49.86360469438654,-46.16375024398287,-51.585379197989134,-8.236716754022455,40.28769933988633,7.2598636685977445,184.37409784678997,205.98972688315442
1.0,50.23339178142798,-50.7100626637431,-52.65151083854621,-13.432050270766089,-42.603082640231605,-0.4531175676508754,3.1275035848069237,65.26074352344168
1.0,42.86089435496001,-53.99051513628526,-52.41129931660807,-7.717654428444487,-360.48045990798005,7.53165938401577,404.8568994787437,-369.38880569463464
1.0,50.251614976803815,-41.49813447554686,-52.28819917552686,-11.367862673932258,46.533139387865845,14.613858861129671,456.4054614873048,221.2855123300475
1.0,47.085669069059726,-49.6026206217755,-54.088460171159085,-15.476841247808883,-210.7496088883986,1.296153378003046,286.5455170028243,-180.7880636024307
1.0,48.031631376809685,-44.874183692666854,-53.14384782605806,-1.33605277034343,-226.27610789339963,11.998001280426958,341.76709602272336,-168.4451104273304
1.0,51.46084100579235,-56.201448318023154,-51.259533088491466,-18.728696677474446,-313.70749423261964,7.019075853465786,375.0885145334637,-314.0093814924837
1.0,44.981669725304215,-52.3992412604061,-53.368731292715495,-6.294717750167504,-311.25652614008254,10.747188988928917,144.16805705026306,-289.6713212836341
1.0,49.830888814335424,-48.14497467471596,-52.61457452084129,-9.832802040742052,-65.92493030417779,11.77696380566685,360.4856040353978,59.59926896831491
1.0,53.45142850362004,-52.92798707027935,-53.01661280090277,-9.03535025296041,-264.70978366999196,13.501426043151035,277.7518390273107,-215.60554802896408
1.0,48.596582594755404,-53.20417141004372,-53.43824390385401,-4.502905472684803,-206.83427379307165,-0.014694276093840664,52.39563843704546,-152.85513933065747
1.0,48.13280802294656,-47.31206993990327,-53.19752876433308,-5.237549376367202,-53.81081508886564,5.3184301539847185,70.87040407855481,65.26849193284224
1.0,53.44958252626256,-51.79784056844415,-52.488817507282874,-8.10885251730461,-174.49268327376654,5.445449489000038,75.34682777350118,-101.10850413037755
1.0,48.39870272489229,-48.10047265512667,-52.118241963617166,-2.1223997448033374,-35.7388731085623,1.4341906473689185,265.5072607381945,88.14274864611761
1.0,47.15471647192156,-37.24022302737701,-53.1854375702546,-7.757174440029532,-31.697934012332098,7.904517722593075,23.549906728780336,91.22191057844734
1.0,51.54479301308755,-53.90465748830398,-52.71890090610434,7.991388569078982,48.35605470049495,-0.7740902031498047,453.9870552457114,237.12916186442183
1.0,49.27821487163759,-45.529495453743465,-53.33285843758512,-12.549767965088158,-431.2331408191902,4.771291545945948,9.763950214249384,-497.87367105284244
1.0,50.00661709901527,-49.46640314894665,-52.403124141895354,-7.199257390046581,57.49479654378547,-4.964976297170258,428.5060644951363,207.26734343145714
1.0,49.48469192043413,-51.391326259782495,-52.73927958012093,-7.3513213451953066,-37.14562027308341,11.321286105967205,406.49474175606986,108.86498099013903
1.0,48.4360720396568,-55.241884995619294,-53.67463763528344,-9.267106956251322,-191.5362070895177,6.274602624954014,367.60186494267725,-125.22177656579254
1.0,51.51743628647942,-51.22869241804229,-54.002604339582696,2.5522424543692326,-225.89324059633128,2.987805970589619,324.71235942488516,-173.84756337846957
1.0,48.65038620654213,-44.860664591326966,-52.88482225514081,-10.317460861776151,-351.57304686390466,1.1386617313777938,131.93574813122027,-386.7373021429935
1.0,47.463094198507804,-48.4982318485284,-53.54618368568103,-2.658408972675729,45.11006282061271,5.208498685516663,377.18454037778207,215.57453938216108
1.0,46.55780406166019,-48.949492663917795,-53.884078490375366,-6.428832413481226,-223.70829431811444,8.71566291704447,470.8063339720785,-172.65649480374125
1.0,52.69928541498139,-47.40246067461561,-52.21090017811881,-1.3495633812737373,-242.61565281749205,11.92136316023938,38.42460136182543,-185.36300949153355
1.0,49.93072197438261,-48.463659151734724,-52.32522777130637,-8.568175962040272,-322.00488180676047,14.880200927607678,377.2299983212677,-303.85850982643956
1.0,56.73802934382108,-45.28470948504098,-52.91259415030766,-11.282595580028206,-150.10750462229907,7.743471550737582,407.7583244857153,-70.53510128428618
1.0,50.40138464247235,-55.81852635827035,-52.8719487970887,-13.490822311501594,16.49263019613477,4.8691483861739275,32.75277230595654,171.0821170994153
1.0,49.18848789510357,-52.52682568813408,-52.98193010895257,-6.17431858083429,-361.6345216909848,16.741452279941125,82.27787209613791,-348.4312805703127
1.0,48.4499848376692,-48.29139431479205,-52.72333345246778,-6.818898157162971,-194.27322665932815,0.7416345692732094,345.79718369360035,-146.2102431499216
1.0,42.72514971884942,-53.77760196365784,-53.28290477539821,-8.133834611961612,45.302791595195,7.6976628038693065,129.88650652085616,225.58091965740888
1.0,44.85136742842196,-54.30297779843323,-53.34702754893288,-1.2270565620991847,17.07034726216989,5.007313331777791,390.69748689419987,192.0851121023712
1.0,47.06534474953632,-57.0776587649074,-53.03060403935015,-9.387060312045204,-392.7080025483531,4.732130947235613,385.660394280158,-423.3797762864171
1.0,44.95272192969507,-52.849482635760296,-52.88224348495454,-10.404683411563513,8.054030010853467,4.991661942375734,253.57769897279434,159.6513948815006
1.0,51.6716253886639,-49.60623632577311,-54.1072632839808,-6.015853115381403,12.746398841464838,5.601452277632584,247.76052726566598,167.81125497922653
