X0,X1,X2,X3,X4,X5,X6,Y
1.0,95.84497800238235,33.57927759371938,-79.58180164714375,-23.293260723510947,-279.19232750993666,-40.40331229670469,-141.1913105349114
1.0,96.01260897468276,31.878243561339115,439.35513142129275,-42.447003897447786,-284.19804822662866,-40.7198353706038,710.2174632111885
1.0,95.94654558941122,32.122465733189394,-178.000181840402,-27.442196059379146,-381.4427072582695,-41.90007034014687,-332.9467056685459
1.0,95.9186834951083,34.17984145779366,89.53116062144306,-39.886499006111165,-104.49894414472874,-40.38781545673623,180.9618075994613
1.0,95.94073933956525,36.84282287215512,643.276904568986,-31.39129832341458,-194.47554672411047,-40.10170910927226,1066.570230102907
1.0,96.18019910345805,32.731608946128105,-208.848996921166,-43.52074769477585,98.51458108678491,-41.48576083772071,-246.02001423243976
1.0,95.97799800134639,36.355363756425504,341.8568414676165,-36.32136810263715,-514.28617222882,-41.26768098945269,475.4408964610042
1.0,96.0600796617283,35.60950316456969,672.375181574285,-27.36189436588129,-128.65947891630128,-41.00962677999311,1131.455024883457
1.0,96.08493721639894,32.203772287051216,654.2761843673068,-44.418015511553335,-157.23794142672034,-40.49394087483755,1096.1164690627238
1.0,96.10006867848962,35.02804806367865,-70.29315236135395,-35.078682329526714,76.11895206140048,-40.69216215595829,-24.689079695794224
1.0,95.94507546092566,36.028858609135106,622.0762399890203,-25.30233363675942,-712.0263139501964,-41.474516728317134,882.4914062634773
1.0,96.0493273417491,32.25632816957607,309.3300076132865,-39.88928490760065,-235.2671013870488,-41.60866155702374,501.8629496402322
1.0,95.98374494148612,34.770485446673575,481.3553755119983,-29.949494163054048,-85.67253167224351,-40.21024412077041,830.6689488162634
1.0,96.03175982261207,35.830754589044716,1.8540519817734378,-40.01644997948549,-778.2764982050786,-40.10463195397629,-157.4565956608673
1.0,95.99283281243183,32.17553343844876,841.955326166453,-34.92001632005841,-553.5244808195183,-41.181507962346465,1288.330586535732
1.0,96.14421760926697,35.922594120684316,-208.41292482465852,-41.27216446840438,-668.9122616992211,-42.73776958877137,-467.2533060392079
1.0,96.04793344737843,35.34584807102601,448.69597611153824,-33.21041099468563,-719.1811796386135,-41.364469372620874,590.3930595217465
1.0,95.89687551562054,35.98557466161027,30.97981465795064,-36.49654036644027,-735.8940027972146,-40.25261998473104,-99.8083043099049
1.0,96.09938037819897,33.422600379441576,341.1740703122606,-36.1207457183147,-443.1809342707401,-40.34982452394183,496.42008689587084
1.0,96.05062264735857,37.68483446666573,236.25031392501796,-44.29284719210544,-258.3471259441543,-40.29772499565151,382.7296060542921
1.0,96.19482007450345,34.14540530714696,7.35105364492739,-32.5148151394236,37.04219770047871,-41.460694934845904,97.6545251399644
1.0,95.98330929786721,33.69084564486936,-210.6875963236556,-37.84699224635229,-535.612454322846,-40.88475313755602,-436.5454665078265
1.0,96.07558309590156,33.802323036385026,229.323574443396,-29.955349172455076,-125.19235836992448,-41.8174571164083,409.1023247919888
1.0,96.12473392764385,33.893516169426405,227.4588349267632,-34.23129747194565,-618.4065424290477,-42.15173090251603,260.1972181063179
1.0,95.9560422773981,29.977309018343497,380.5093903085791,-25.349538723770884,-331.9327733812436,-40.46675402583586,596.9204832841424
1.0,96.19812257874536,35.99675436615664,101.06429222102042,-28.228175101706604,-409.617225927788,-39.921800568908345,115.76850296099295
1.0,95.76300162135236,35.292953644757404,76.60840639405319,-35.243779842891264,-223.90454848198306,-40.51819922798337,128.1768560522325
1.0,95.97092095750787,37.391293271400315,63.018001682775946,-38.79269626064613,-313.9482894725492,-40.97229777667289,82.64684738231247
1.0,96.0834599400921,36.15407907103411,254.16147113370926,-29.247595013384405,-571.9836389393733,-40.805537551252996,315.44113644853434
1.0,96.00518934630968,34.05991327175523,-166.97854090207016,-43.4743770449332,-766.583501012016,-39.46179192056783,-425.0191340734421
1.0,95.98911117711991,33.00217348874444,-150.67898637372616,-34.86704903916357,-668.4901841696302,-41.56776472654568,-374.55685191452733
1.0,95.8817527398487,31.969362266473595,-191.92262758694972,-27.476111542365402,-565.5354528452553,-41.41985956756689,-412.77722867660094
1.0,95.85842159515373,34.16831433893895,126.93654515438527,-29.23303718771055,-378.1399585039664,-41.23203437657118,165.35660234570344
1.0,95.92182228325098,34.00570447156887,471.16649856325296,-28.93221047122065,42.95427530948734,-40.950557437060176,856.0005424277829
