X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,-528.5871913221816,-679.2720574270966,-195.1726518580115,73.39252890015602,-80.25922041694697,-86.0668143820052,474.20989090916623,672.022557863212
1.0,-267.8991619259297,-545.3399417988962,-230.0090734574997,71.38572619247735,-69.53108887947315,-86.03572672388887,745.4787256165325,750.0814664018486
1.0,-610.1181975338948,-571.2974542186976,24.660467426712046,73.7775521843015,-80.84472853801769,-86.04807757928054,152.9371224292422,642.9422501309962
1.0,-397.2257070209651,-455.0954481295333,-63.33504393680204,73.1909965988059,-80.04601329087721,-85.81634292466515,630.2613833896388,1081.5171708911573
1.0,-422.8759568225749,-654.0522451784319,-156.18818739929839,74.00444146052617,-71.8850876819203,-85.97378623631982,865.1988431836272,1110.3886681436986
1.0,-239.86873901244684,-246.17295382078942,-324.2930397626931,71.96465055622936,-80.68273860862045,-86.09736035895193,729.4373340527953,1116.0093219615476
1.0,-62.63213422525121,-429.4804455765209,113.81560734159689,72.55088359386517,-79.82960959004245,-86.10497503186404,539.3931202999279,413.0515828792393
1.0,34.69659074926494,-302.0411607057025,-123.46003591234444,73.0949630403257,-78.2096338942701,-85.84049718748585,321.0689641036926,-38.06076089148754
1.0,-416.83406636235543,-184.98390879669273,112.23526094430372,72.29814131807771,-75.66166683015587,-86.19001390504316,126.18142580416816,887.5435505892773
1.0,-40.22900696695967,-521.5180022999418,-108.38680114613248,72.34796937182385,-76.42499390561841,-85.99117071921673,681.3013786255736,305.82360029571174
1.0,-515.7835604439722,-65.36621935580808,-4.954575890524666,72.78871727489194,-74.41493793321823,-86.13567515696121,10.551878278331998,1032.293298367158
1.0,-573.7189701993184,-292.7567878604245,93.48427809559541,71.98760045682168,-77.90064866025259,-86.09845736026466,-111.8771345835693,654.5841054989409
1.0,-351.6863285010743,-313.2974603085732,-114.80548222867048,74.16186518953343,-75.20432861106609,-85.66558002266783,522.1042332357732,1024.1328936568864
1.0,-421.7187640402463,-550.1827176616455,-174.51901180220983,72.63985162794897,-69.34018319910783,-85.79166418897994,559.7403555466431,802.3023254684484
1.0,-164.15514474394632,-52.229403268622036,92.71788613281143,72.01317164101873,-76.9391625344261,-86.15402788275412,766.9757500405807,1557.5740515179286
1.0,-552.6747609152885,-509.185102140444,-60.415326533636915,71.78058645897529,-78.43044586683276,-85.77688252076794,454.3357280619607,1042.356960305771
1.0,40.19121578618058,-245.71476179881154,-4.354646656056445,72.15243445676386,-73.16060025722541,-86.00435002756994,588.4764988479059,501.18018079634226
1.0,-298.45223059059106,-435.15187966066094,-276.67067685897564,74.20555579612817,-80.68788414305712,-86.08657042531034,641.8106534599209,819.0476503293258
1.0,-299.7154058671364,-430.1624061890564,208.69269595076742,75.2272012080597,-72.07570933880498,-85.88351244640377,315.45160051305254,594.0110902607137
