X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,495.05288947100115,-27.474756598534373,-753.6223181807368,-42.875519075795886,-464.45211609307194,-326.5767208411454,-195.0733955990748,336.5328489861746,111.58944632886664
1.0,667.5343614800838,-23.794164922034494,-747.3162051595828,-34.47692040811533,-512.4697686271005,-464.05678619277467,-108.45733424064602,536.9935079733606,258.2555107193757
1.0,603.3138448407803,-23.74326313226226,-811.4537092382225,-39.958614187068214,-849.1529811552999,-389.8238658604563,80.19405666306255,528.2825414369183,220.87073218144766
1.0,646.9481606350689,-21.947613539775862,-813.2222262980858,-37.297023120548005,-551.5796229211121,-558.5298592677697,156.76209728020677,409.6064069715518,262.49062224690596
1.0,374.2895566215353,-22.22680435077447,-834.3956402035316,-43.05277205908411,-477.2294707206643,-240.24435510072658,278.52931039974396,490.83241357741184,-202.34948553257556
1.0,653.371286049658,-24.358201052119746,-806.6496250655005,-41.322775485112345,-596.0514059684147,-635.747989837373,-174.6338457858949,364.08036200589504,306.67488809415005
1.0,241.8621213550906,-23.9669155853633,-844.358434182923,-44.82578137016562,-726.7285881679225,-350.82801010225865,176.81127725951706,359.57265006573334,-249.0399212594982
1.0,321.619550875526,-23.392201687599073,-786.1897735956882,-34.65858240857671,-909.747063328989,-434.4384637791478,14.084314465489626,429.3636049627195,-78.74659553615962
1.0,287.5748687299183,-27.413603603935915,-752.9522112978452,-37.167023136025094,-671.0867570618516,-404.8641472794126,-270.7908874863622,363.9019133856437,-134.24366780372736
1.0,290.62281060884493,-21.535124081309952,-834.080857540153,-42.30998615087956,-932.0103195603291,-266.2635483769739,100.15038538459959,521.648884556871,-210.85200574522932
1.0,264.58634297145625,-23.044657341144596,-754.7017205133359,-36.27464897151141,-770.343076195583,-270.4389072397339,-185.37596267489988,526.3197812524118,-238.25277069198114
1.0,730.2612966109311,-23.304564174380413,-769.6652319384607,-34.505534829169186,-500.25730460220535,-490.84976416214056,-290.00728446033645,333.083240397772,451.0508637331123
