X0,X1,X2,X3,X4,X5,Y
1.0,79.54755346607193,-432.0713545420696,91.37809014888128,-833.7790223949793,-44.151361928186326,584.0254618651057
1.0,89.34610438519815,-920.5906229353388,89.9327976699732,-842.2718301389837,-43.90196911628585,385.12977915877923
1.0,89.716824852249,-855.0383600951018,90.37613182195113,-896.6493931476641,-42.54530915655104,453.36352693534167
1.0,82.40197993872636,-437.8304442416308,96.55695733058482,-758.6703313665482,-44.1115298586968,529.7856135230472
1.0,81.15276144108036,-892.7107546747313,91.60248926566764,-781.3550894807057,-46.17574543813369,351.7954605760535
1.0,86.49070735983393,-384.5279046824802,89.74388107030055,-877.87040038786,-47.57190711508367,631.8973363123738
1.0,88.66292835747569,-308.88076442471527,91.02475511176416,-774.7859882055544,-43.216762366934944,594.7920844089856
1.0,74.39138077125253,-663.7649067118998,92.56623350719535,-836.2818781653715,-43.47125471170795,490.72635394809197
1.0,83.66116257722662,-769.5896629869641,90.69048970938604,-867.9846058487159,-49.19087186681687,468.54624700784956
1.0,88.16496886405236,-293.1103803795046,97.50252549460615,-787.6458011165263,-42.46037408096492,622.6010986562524
1.0,72.36730580108517,-823.3149708169218,93.28829638445022,-852.196666183297,-46.931365259882774,427.15520194812996
1.0,83.97116776793189,-221.9643949973596,98.0881843681076,-822.3874759970519,-41.11191077151589,665.7342607594867
1.0,89.41309767995361,-556.7299143499054,90.35422265666546,-844.5659868840456,-44.105173772784234,545.737227703975
1.0,81.56056117713389,-856.7872763857492,94.20233415783431,-814.6678227565656,-45.04247672825945,392.6663087712325
1.0,76.6367122541763,-164.12584845131084,99.36983386296681,-840.7536564581177,-44.92113318116279,704.0775640535624
1.0,86.70790047076125,-246.87742018174606,91.00903009526324,-885.3556345174582,-45.366050994850305,699.1630298657624
1.0,91.6892755665418,-430.1348398731191,97.15885538896914,-780.1553103465305,-45.89381731692514,556.3325751305046
1.0,89.46731029489645,-46.9573216680792,84.94764849455616,-802.5514679069406,-46.291555742684864,717.4350086381295
1.0,91.58345648474919,-738.9317021830561,93.3359998764202,-767.7787418139167,-40.63428918959476,412.558774382317
1.0,98.6763932243349,-554.8062783653932,102.15169060589871,-803.8027120545996,-45.86936456893359,526.7757251642641
1.0,73.02005535432028,-462.95133018852846,85.09033571901155,-881.3099604324093,-43.802302539623156,594.9236976063086
1.0,77.92025677555118,-12.19906883079841,99.21186610336218,-902.9909776543952,-44.82422689596376,818.2466276385863
1.0,77.2280917764253,-804.9422149673661,99.08860066770936,-826.6856782607623,-41.217890119483165,435.4157369049152
1.0,84.07037855233297,-902.5127574118223,89.98730660012505,-832.7559782970902,-44.77465120704416,382.23316853498295
1.0,81.22244432024245,-903.7148973120597,89.37027888442297,-895.2742563452263,-43.193245963716116,429.14755251334196
1.0,90.8938278386386,-338.90450659991905,99.80292954540717,-800.3161928212181,-43.167160653155975,609.4172692563493
1.0,78.77421791873908,-110.88391949963102,88.798399002989,-840.2372750455858,-43.52400497052051,719.5827405484603
1.0,79.66206940596705,-324.8102213443434,89.30758937378606,-894.7282946042269,-40.16696834695671,671.9018610738582
1.0,103.12671691073994,-929.7708805623208,96.69831518418782,-887.4664125274063,-44.47944262150291,429.1793856560488
1.0,75.478665259388,-929.9181012848819,90.1484833318834,-802.5472281515396,-44.26609489059544,344.4193831697783
1.0,91.10537663271711,-71.38765428134059,97.4780692168225,-776.8811287591436,-43.90640334645039,703.0423410194694
1.0,81.20768213133934,-307.3890099715046,87.33055001936782,-781.440417097123,-43.099305499131276,595.8184864021684
1.0,83.70855281493456,-380.60406385073,95.07108595191491,-850.0641835664476,-42.61671620666428,616.9881087816474
1.0,88.61346857828715,-631.2009709642014,93.75627669806931,-898.8335038491066,-43.72826760129343,552.7044540372333
1.0,79.34398776352374,-191.67489741485895,100.21575781056575,-823.6858323581409,-46.7041451990784,680.6969692097647
1.0,89.46501813583457,-610.9522264217063,92.46285186615206,-829.5871820993297,-38.506643486708256,503.0247735350595
1.0,93.19136246458112,-519.7105311922016,91.33307827552586,-776.1618628956431,-43.65315273606532,505.415005764731
1.0,82.11787297770013,-295.07739823767963,95.33678863574785,-870.7764162040041,-45.60685920146023,669.6877423053513
1.0,74.93301822326849,-249.79681921145038,93.09671424426256,-812.8631081980582,-45.003944446415936,643.6208313970535
1.0,82.8346959734297,-388.67297176004695,90.47485584476843,-845.9972608987371,-41.297773560336644,605.5207512508018
1.0,85.74916292503721,-318.63146804590986,93.09210503100311,-836.4390452160901,-42.80301488918543,633.6567384724418
1.0,87.43728643721195,-861.5808724739887,91.18291864440894,-842.8590060058706,-47.78089885876109,413.88734793406104
1.0,80.27106835048255,-772.1867991111652,93.06338652232998,-858.8095024877719,-49.606940596400456,462.2318897752803
