X0,X1,X2,X3,X4,X5,X6,Y
1.0,28.622291432317855,-313.6795194782802,17.749437907138777,-514.430197711423,-393.49418305220735,-32.51192608628753,-706.9224815671685
1.0,26.98067787180632,-215.79505230748077,20.531067803555903,10.330108315711527,-222.8116518172377,-33.84709049537155,105.02274652975684
1.0,27.48769691035041,-823.2130771479843,19.278019793399213,-407.3637020000501,-11.47954451650844,-33.66727207994123,-631.5655499337897
1.0,27.811040303223056,-161.1028031430085,13.083747668046543,-9.220592587812234,183.4212353793141,-33.7787288586872,-27.340841171298703
1.0,27.453152622439834,-736.748191149697,17.312746832087285,-417.0075578895114,-721.5658725313647,-32.03122570206188,-469.425872590669
1.0,28.236774646592945,-682.3251471658994,17.947900740334493,-357.2258132831846,-759.7983240788634,-32.75843218627985,-360.7325563593403
1.0,28.278289263749652,-806.913852729914,16.56692341494823,-116.46139171172035,209.2462882955997,-33.95449081990438,-211.76176100017256
1.0,27.265871083632884,-239.0107269477104,22.635362091726126,-88.73918489833318,-610.8196281925202,-33.5026356331267,33.83136177204226
1.0,28.656961325000776,-437.93755246107577,15.295819013957132,-597.5949324141973,-157.16863858847682,-33.44537597581439,-899.2386392525502
1.0,27.48286779241744,-723.2477636379327,19.981451752500448,-320.57608517473534,0.6408266757738375,-35.69135044559485,-488.3760147103117
1.0,28.588961608129644,-789.301269358458,17.43839507721843,-66.18483940994793,-122.6949189049501,-31.383814177141687,-47.77630311699315
1.0,28.56540181728093,-716.6638822655548,22.15287307225783,-276.74777877203724,163.67659708594988,-31.18153524876377,-461.2287980133308
1.0,27.56280870134503,-673.9629284556095,18.675991741045056,-522.3060537356678,-760.9572418017534,-34.70074111860371,-626.1207595447288
1.0,28.374819836650808,-700.3385900230779,15.12635543110515,-568.024490061759,-229.29979582036435,-33.482013065107566,-840.6593247408944
1.0,28.406005826031738,-241.95491860623645,21.527981827309056,-496.398906974321,-506.3753511675599,-33.34047283687565,-651.1847734503073
1.0,27.890659567484825,-152.12611824760995,16.592345009749426,85.86448484451682,-430.06016084802195,-32.48540645148535,276.5763679819038
1.0,27.749598623875265,-840.7683590998602,20.819846986976366,-194.72728153138644,-779.2567484089406,-31.92646794334183,-87.24496461419236
1.0,27.909849384161117,-157.3252404054366,14.886128259891267,-241.63249743238316,-101.69621543232677,-32.55009160487961,-338.11220932040084
1.0,28.074533522366668,-740.7621461708416,16.617610277654844,-500.5387095145247,18.5699300092499,-34.83146468490474,-786.8238348833748
1.0,27.390388782052174,-792.7106096750271,18.52926930179216,35.994581253046135,-680.4039393459591,-33.731538402066846,263.20918787296284
1.0,27.958342595537662,-748.1707118491356,16.486281260246116,7.709831868692049,245.56647578943466,-31.77107279247668,-15.161508968704247
1.0,28.402233471449605,-237.7912855356543,20.840684653258588,-138.09834376782965,-675.4873002494392,-32.19732952426256,-22.361960498032094
1.0,28.35531463028018,-631.3610550144957,16.172215694966148,-145.3727298320618,-555.1173857791059,-32.99499116211132,-68.45022076713072
1.0,27.77981601258462,-731.0623313610365,17.97016562621936,-144.08104959649228,-834.8638236557298,-32.42184197021386,2.9390720784491338
1.0,26.89096050516166,-473.4902292265489,18.675647172329747,-88.96457362615479,-561.1298938473354,-34.84991537296467,23.287183315114248
1.0,28.097542354071656,-628.4503765458962,18.899483257772676,-104.11347356123929,-571.2908971244424,-32.99620820394919,7.227996806559239
1.0,28.600473424112856,-562.4849515382532,23.384920093238478,20.76183059429127,160.3610517244158,-32.41592438244266,20.696154580424917
1.0,29.106945198808774,-701.010287125365,12.654158651617148,-198.3979035220445,-525.3999246297317,-31.163737434536063,-156.99305585802955
1.0,27.816591056120053,-400.16634160867744,17.58464912747843,-519.8376293337808,-346.2382550203314,-33.45076186174644,-726.2987222270972
1.0,27.865416246774206,-398.6218291158793,23.583228667830348,-456.8574836987997,-151.73627695628284,-31.93691487352717,-671.7522432798521
1.0,26.554421301288627,-254.6630241781928,21.395968370644454,-480.7261466958377,-735.7290115263944,-32.19738709718074,-571.8491474945853
1.0,26.412081729449376,-305.5237943581991,17.29510019749527,-578.6923107364454,-227.608278200163,-30.529238507461905,-854.692214765374
1.0,28.120807730602216,-266.33232766370475,16.299340072891116,-595.0085856485216,-431.3119469220142,-31.8114107059164,-824.6465351024225
1.0,26.842112923109404,-266.7045935961238,17.472089326092192,-184.7733527296113,-666.5607996418935,-33.50126027726529,-106.52339130821184
