X0,X1,X2,X3,X4,X5,Y
1.0,815.4016018208563,-25.39724096935175,19.01881275699194,32.0,70.66540648049651,2191.3013989026654
1.0,853.8093642456836,-23.410728547995465,17.66877497848244,32.0,73.8650098420792,2290.28376218413
1.0,617.8156987392204,-25.558980966876995,16.16243741212532,32.0,71.74431374401064,1675.6888407064591
1.0,803.4010648420301,-25.87567277890861,17.962901111219402,32.0,76.97080678138835,2164.2409347707676
1.0,786.1351892264133,-24.26379878255327,18.309877521146728,32.0,71.09532497328341,2110.758018217817
1.0,953.5357961899139,-25.191074200673597,17.01702997699692,32.0,76.90089281770324,2558.4876338658923
1.0,604.6584839956597,-24.877999933365707,16.512890196670398,32.0,70.54162502314355,1638.6494412722582
1.0,816.3916945874716,-24.864216689749163,17.96698081627667,32.0,76.05228716899101,2195.1558838904903
1.0,468.20500761439104,-23.44697774849298,18.610799324950147,32.0,73.74628086134378,1286.4042993972103
1.0,857.3852556694715,-25.626130332774736,18.134362664765803,32.0,72.3623868721855,2296.6835128708194
1.0,865.8945015973818,-25.84525863816131,18.091741903446245,32.0,76.30336123925325,2322.8546666270663
1.0,499.2842152718891,-24.40085759030603,18.10628533714428,32.0,73.98973446164429,1366.8413212690214
1.0,581.5113506189713,-25.839821508651244,20.069838530603892,32.0,74.54630794915039,1586.4925815383262
1.0,610.8224847412928,-25.313542839391857,17.829012086533158,32.0,75.67946510168468,1655.2388214153773
1.0,563.9936510657224,-25.826275301040788,18.588372741007046,32.0,79.64105938676234,1534.0284272414194
1.0,777.8203863507583,-24.01474567787872,18.65367059012553,32.0,72.93044042285413,2090.1896691890975
1.0,701.187291945153,-26.444413947190267,16.75691250741392,32.0,74.33070650873643,1891.272478793434
1.0,470.99928508201987,-25.50018603552099,18.20635083126063,32.0,75.90680295696374,1289.8977318204181
1.0,934.7637505693577,-24.662162590609075,19.47714666332331,32.0,77.21927163066829,2498.3546033337793
1.0,692.2018507095406,-24.172272907626052,17.284898314093983,32.0,72.68588892987776,1869.1913439444163
1.0,632.7807079895368,-24.16475724061523,18.974802999229038,32.0,66.10367173364139,1712.1713917727252
1.0,770.4330799357488,-25.388337435115492,18.194736138112724,32.0,72.49230837544548,2078.812614272973
1.0,954.4045275091639,-25.38534981433953,17.574599658896755,32.0,71.22446682003638,2552.573222599284
1.0,965.5788287904671,-24.902263463632924,17.40409910142635,32.0,77.33331081078649,2578.42176854063
1.0,907.6379282570848,-25.273874957946752,17.85437792537454,32.0,78.78904724047558,2428.5166838410955
1.0,680.8886972853632,-24.63103316694446,16.96024051599354,32.0,70.54928598119277,1833.790438180144
1.0,708.2290745985129,-24.795140285077252,17.81026764719875,32.0,75.22335343274099,1909.7557347098882
1.0,476.67661324652545,-25.19719233693585,17.242594486917252,32.0,75.86668394831136,1302.0363809371404
1.0,524.5323941247652,-25.683538550616582,18.414844637283746,32.0,80.74634239332207,1437.2476512752494
1.0,614.1307216692946,-25.80333591947185,17.724561835646313,32.0,72.176910379221,1663.3278462431977
1.0,747.9691037914233,-26.331151438103458,19.15638001326227,32.0,75.9640610389566,2018.6707792622049
1.0,643.4966308380092,-25.476791416674388,18.426369006143094,32.0,74.81106825696946,1750.8195821516483
1.0,683.8621890482984,-25.39789390996662,15.755873606230796,32.0,65.30187167505677,1848.2010295528287
1.0,754.8795608119276,-24.769194152985627,16.86648211820148,32.0,74.6345803600756,2033.6822546725834
1.0,868.7447261148722,-24.759733125627953,16.915560715388715,32.0,75.44075626390564,2326.2471126054907
1.0,493.0014175502397,-26.290274690309946,17.13153055774006,32.0,76.49987551488294,1355.9151482959319
1.0,873.7751547965195,-26.448633626326465,17.028253030583414,32.0,73.1933556948475,2344.2394186978217
1.0,524.6944961204334,-26.085538449975576,18.187729314509994,32.0,76.94688860140701,1438.270168619168
1.0,560.2172293803604,-24.286116815631324,17.460311479870004,32.0,62.69052871594588,1520.4782130465885
1.0,909.6628308718517,-24.713393173707118,18.429779020045473,32.0,72.60415253093421,2435.606918471806
1.0,466.8986171187892,-26.136084169263246,18.436732422632662,32.0,81.99921751964885,1282.2153038577164
1.0,745.4572147431254,-23.947856693118947,17.78997866242484,32.0,71.73145463331184,2005.9503719072907
1.0,893.5642727610222,-25.850577077024383,16.597926413402583,32.0,73.74449289949337,2397.376050072952
1.0,871.6399166982346,-24.751477136331307,18.37626909552209,32.0,76.58863460605461,2339.1550350756856
1.0,830.6753183615535,-26.359281414842624,18.56776431455743,32.0,74.97794853113889,2232.5684936635853
1.0,446.29434493097375,-24.74723923771213,18.472098637446976,32.0,68.17734633789,1228.225140221464
1.0,888.8180076977953,-25.602551852270132,18.676436545402872,32.0,75.63984199295834,2385.7446069508987
1.0,743.7378527889732,-23.928516683311315,17.49855251934957,32.0,70.08572589642601,2006.4755331581964
1.0,584.7502417208766,-24.906005121686512,18.38179798049828,32.0,80.18073963469323,1589.1343803832324
1.0,986.1729721871794,-25.68562763559499,17.05629170463419,32.0,72.25333113254742,2639.089683614274
1.0,716.1493776922892,-24.08057708482553,18.67352400563625,32.0,73.56624807435101,1926.9784766396967
1.0,934.6767894675716,-22.074531358674395,18.530448513517154,32.0,78.12765303041363,2496.662331331098
1.0,807.0698472669321,-24.9543345672209,17.63130834946635,32.0,75.70524838969925,2169.6840204744717
1.0,597.7241512748717,-25.263821710534636,17.92404485230168,32.0,75.54204204855279,1622.086053585314
1.0,822.3971043512108,-24.372168230976648,17.3385107319372,32.0,70.94165536517379,2205.2232041040547
1.0,808.1788164685299,-25.338224726421004,18.653719866550784,32.0,74.20874834275453,2179.414012454657
1.0,736.815636193168,-25.62271346337363,17.489359995148455,32.0,74.74821724405615,1986.4583001050066
1.0,861.2176899884566,-23.7590808932882,17.22154266148017,32.0,76.99588079225887,2307.7839338106937
1.0,574.2136985972406,-24.430366281120374,17.88436169602163,32.0,74.01243651446771,1562.0003787581652
1.0,565.8108286197548,-25.106186164278185,16.64436503885008,32.0,69.80788182187624,1539.599866916662
1.0,616.3309038854725,-24.18758163454989,19.078659439037683,32.0,75.76207158167674,1672.5440142832836
1.0,850.8503355843586,-26.0989566302053,18.737532414787186,32.0,73.32609406768192,2283.193774169246
1.0,839.9885910592143,-25.066081378838806,17.377448259018628,32.0,73.77048886629888,2254.502770914431
1.0,585.0652542954412,-25.369006795235894,18.30622645619473,32.0,76.29464390383576,1588.76777651316
1.0,833.5050494122687,-24.0786000796218,18.625599909960115,32.0,75.60463422348292,2233.2694161375725
