X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
1.0,-11.787754561392148,-57.614312531036425,9.54327540751122,80.6155565979967,656.0986369173802,-99.26736935654404,92.8070880880479,-89.75730781799534,36.33356821413849,832.919684999038
1.0,186.6911392152041,-55.494045407249075,9.744716265016953,78.86465532408022,511.38100204834836,-99.95610634873711,92.35562797191264,-90.29347354816527,34.56225077453952,411.8506023820603
1.0,-154.94812239684666,-52.34787350782478,6.7921115157187115,77.33232052932634,446.83807720386466,-98.06433518076338,92.06665058173985,-94.69602410449474,33.20868129852984,670.8367582181647
1.0,212.95615463048887,-49.84739383090301,8.542643867387653,70.51272770517386,624.9110360124978,-98.39601627059572,90.04949248263814,-91.10292750074514,35.88416208242097,557.3946247283809
1.0,-88.01123761419359,-56.86005745910415,9.485272689306045,85.39345922106881,799.625415190139,-99.3839806781427,94.99900248939939,-101.52148747707894,31.104084337100602,1107.7997876131767
1.0,-168.6532590387464,-53.74131234260838,8.41618017902354,78.91133053936035,47.17042276773874,-99.52835046362138,90.30287999965212,-96.98523433435787,34.409470227172996,107.60920174916853
1.0,69.01577744679037,-51.18908497326373,10.454350014824643,73.89313798499876,154.6735337532883,-99.40971639045168,92.71081865343027,-100.96773345373506,34.60579111000055,8.337208773500944
1.0,47.28390056746366,-53.057727080857376,10.230379205895638,81.61478387813052,375.24068215600454,-98.76581147921277,95.7253931615902,-96.46169348235782,34.55703811131415,344.653524529615
1.0,39.709293957463956,-54.865988757732374,9.225514381024237,77.3909282383247,163.25934515630092,-99.12308979902001,92.15893102951749,-91.8949331309384,33.31695396710213,57.463638291331634
1.0,113.69984675306114,-56.28606988893189,9.628167130671745,79.49067589810592,144.01516770873613,-98.84782525057615,92.46783797575544,-94.7093380980893,31.711071799283726,-47.43290870889201
1.0,-323.0571164535329,-50.102974988552184,10.39977784623394,80.09830366916358,304.52350567273425,-98.93680457781336,93.8986336822734,-98.038210139029,35.315464328914835,630.8382944492813
