X0,X1,X2,X3,X4,X5,X6,Y
1.0,692.5767874878161,784.9061497080373,-28.471417510376444,46.549474072909504,688.3125008859798,-161.15185003090528,-944.82999765783
1.0,675.8984778078982,772.7524417665687,-28.123982044100295,47.14313367094824,87.61221976078323,-64.62739001586172,-488.53561341439314
1.0,690.6057380510869,773.0485055333972,-28.22520720662239,48.57284838579625,576.2059273934553,219.92077650356345,-679.650705509735
1.0,679.6744955818061,780.4663980819431,-27.960833845825967,49.09131132718972,208.4571824877926,-73.01395610466486,-580.4403654346823
1.0,700.4401005591178,772.2651743991091,-27.76137319790821,48.85992909085303,706.8044339908691,521.1963816486327,-620.6748101211286
1.0,704.4742336864163,776.5746595136012,-27.784771961075045,48.9006990141052,88.08694415304171,229.5313817169067,-348.0982200318066
1.0,688.2546471279625,778.0866937307861,-28.02965396312042,51.010860955012454,137.7347571054171,-155.57292906757607,-568.8815112017867
1.0,694.1493718040321,778.6052269452804,-28.479070892710666,48.558486196526346,620.3333613533504,325.8684436826777,-663.1691655751467
1.0,697.6793614817464,778.6166359195157,-28.31709821167587,51.349265150374144,690.9414781974258,385.3157996074236,-681.1147245425993
1.0,674.4776269956192,773.5673784745336,-28.05864494795705,48.449807078078,589.0086768405662,-146.60549045505974,-868.5191703762646
1.0,689.6134228644306,784.7007153836138,-27.755817448865297,49.758693483532575,238.05453721262626,-8.62802953787417,-567.6615869221034
1.0,682.4491970042391,781.8449056718731,-28.410916436390465,48.09054516796358,577.946229318757,-236.1300196210948,-901.9706162206344
1.0,694.8071424509807,776.4494230576213,-27.71870788417443,48.44841310182409,365.46163273021455,-11.446241110273093,-650.4974876879008
1.0,675.7686508179637,775.190556722611,-27.606604126807103,48.381283759936835,616.9624122020534,207.33254897167438,-714.0313069308237
1.0,679.2549570751412,780.9428367046487,-28.128432379262012,47.88696312883039,669.1981867571205,286.5336930971613,-714.5054340041925
1.0,704.6584899188991,772.392935347471,-27.91195380464638,47.433058614578,364.75057614913266,-48.98125484659286,-666.6720624102041
1.0,695.3003745945172,773.3074820093617,-28.243179451993434,49.63927417597589,328.41101000535593,502.0593005686094,-372.7545420124272
1.0,677.3152737679434,776.9856188799372,-28.02564290748152,48.638897344646026,524.9862985844316,222.4554532618916,-641.1561347837437
1.0,682.4897269410363,771.9960071601869,-27.692447895746795,49.156966183313585,337.4207688599531,202.84965319616458,-524.8484275146697
1.0,678.8963271785394,779.2957421392842,-28.431236384029294,49.85455165080909,446.99734156062203,323.0821787110151,-542.5265888326527
1.0,674.952126656156,776.4707792879767,-28.067088744372263,48.62931617500099,267.5195670435929,341.378866052326,-414.18684697355224
1.0,692.5156236557709,779.8706682529233,-27.783351595997377,47.97764392409173,293.69530336658715,494.05717688476636,-359.0864737106765
1.0,692.9051321372523,772.0657010458707,-28.01107467383167,49.37899958361729,394.11325458919396,543.4172636344878,-400.6920644052486
1.0,685.3543609408177,779.7138395882913,-27.709741139904477,48.19810672909889,401.60972133216586,-183.4718905056781,-762.4299471558929
1.0,683.434607697271,771.5378479728987,-27.929416685436493,49.97037873849812,303.7552643892235,475.44744945425487,-374.9991750939791
1.0,698.0537741567529,773.3067974649412,-27.884730338797304,47.76675565292924,168.62772142210352,219.68988953079008,-402.3563677073659
1.0,703.8799306460172,772.468923422656,-27.908597347436803,49.98561134439528,411.33642860985515,221.35688480059292,-567.1846782559704
1.0,701.8423045892284,784.8098319228417,-27.96590053361902,48.93819268066861,653.4360305625223,411.2257690003248,-641.7581353961104
1.0,685.2793847793416,782.2949537598709,-27.749694308289786,51.57232444510979,337.29491619986703,290.3359307401154,-488.1959684722479
1.0,693.66555886192,781.0648981848619,-27.714147096002065,47.33391335897532,597.2249050689214,447.64180909383253,-581.4040153947604
1.0,682.9011214256936,783.4772140123497,-28.41270488091566,48.45554782429074,225.7077633655209,452.68342237945353,-337.3205848121477
1.0,687.0940575539004,775.4598300310607,-28.088065903171827,50.45276491030466,176.03175891013694,9.77907516164342,-515.5211924377952
1.0,674.0742479734918,776.9181233036221,-27.98083600189967,49.9973978709678,505.21659300230203,333.38748877579565,-579.3315444022581
1.0,695.8990362981284,784.845550258496,-28.402751628089046,49.78304469800177,300.7345674474712,54.12048614758612,-586.0564834463116
1.0,698.6372803885808,771.9669384096435,-27.89412804721641,46.5956621755024,517.7372811827171,361.7539615753475,-572.4331873004055
1.0,706.2613106186136,774.1939472071263,-27.953573672148075,49.336079999196976,234.83226343537498,-183.33750564232602,-647.6260967821594
1.0,688.4601331002117,779.4641964421542,-27.968553615923696,49.35994868221736,94.17860664340142,-0.44911340800513244,-468.05698926576855
1.0,705.66412354471,782.154655448788,-28.39799819358134,50.201259930150364,177.22775682406206,331.3610522419117,-363.00006230502976
1.0,682.6657811809522,777.1964178631398,-27.624501490898574,47.47936429978664,610.0180335920162,-28.19219639605771,-832.8649656989525
1.0,704.3765517487229,772.749083629021,-27.611925550742423,48.2453980467004,581.5442587958969,-159.78141968942504,-866.1314000322051
1.0,685.4232595815089,774.299958179212,-27.65644294507905,49.23270819813525,82.3081955918264,-53.497716715806035,-482.63328421584885
1.0,684.08402334854,783.5664407024256,-27.664301786725094,48.47624540324744,329.53380836180213,201.55821612092956,-524.0459851996455
1.0,680.7448156705914,781.1201332063931,-28.45818306858248,50.397659243032855,517.6073524952127,449.35618361705144,-534.3062469919234
1.0,694.8327409006719,782.1450071349745,-27.78838246638944,49.945354742383266,307.77284998848256,-28.2956328894889,-616.7459033013323
1.0,683.6538648974649,778.0149353221227,-28.175243597047842,49.1689277939143,156.945789749989,51.492294356223226,-487.06832131655466
