X0,X1,X2,X3,X4,X5,Y
1.0,-174.3032981627349,440.66208455248864,645.7790645922548,-828.2276840551488,94.14520996839914,372.18173896005715
1.0,-562.6304559209024,243.29486860521962,384.9854213057191,-828.2743795189675,211.22443238142975,538.4746319797803
1.0,-534.0518338354044,412.2437407538989,665.7904651130411,-840.315178666612,167.24280730265315,482.0989533625957
1.0,-391.3047977317507,443.0273834030726,357.50881439839475,-819.8992754204388,243.26747968733963,575.7695796867841
1.0,-113.68790877974448,341.76006813727247,536.7867287971118,-818.221182482358,247.76930925256605,584.7025281334643
1.0,-247.90882171172404,172.28531983885875,560.5785137297943,-821.2817748861526,174.4065934983742,484.06808946671526
1.0,-564.5608269094695,212.11173705479592,655.3433685072704,-819.7981478132984,256.5354829607811,601.8948627188676
1.0,-445.0716288993377,278.51573977917883,649.926091391922,-836.6919394639109,215.6142966532216,549.5841271689812
1.0,-486.8576420980005,311.6524003124718,416.23760151293163,-837.4827117237818,233.10790636986886,573.2333743460763
1.0,-187.97791813938204,330.3571684514027,398.85977341140995,-838.6213294190842,193.81529088950413,511.8808214519462
1.0,-605.3649722917276,340.25977402801607,614.8725606103753,-841.964619477916,118.26263433783367,419.05930953614
1.0,-339.59444974981767,395.1731532642873,482.4003590967983,-840.150935672145,68.24911542680478,338.41956119138894
1.0,-316.8560040850957,430.3137240170363,384.99771026936554,-831.5770202483254,137.51736817036232,435.2476128370087
1.0,-223.80087381179442,207.11144899560824,357.35585838060456,-842.7241407178159,154.03431357094934,452.90770739239053
1.0,-701.7227854318564,312.64956401181576,597.7239063256098,-833.171280244722,110.05277313393609,403.7581267202596
1.0,-234.33347452602595,199.3959007252068,472.94341723950447,-830.9911544600429,167.00004598260097,474.6194397357414
1.0,-268.9265260374277,208.0161588967735,400.8909240323672,-834.770442598345,246.49187200864492,584.5689572879505
1.0,-310.8382041816289,261.94652478966066,449.0890909516407,-838.7076102922348,80.97595322137927,359.62431952325176
1.0,-590.740930833063,362.42716788121066,491.28732000518244,-818.6637767500386,87.70976012732213,365.7320853954915
1.0,-389.7688946579106,163.5077484163605,446.52752666820874,-822.5848138623182,62.31555088988176,327.49786159253597
1.0,-189.80716090733472,400.3033995942585,593.2574498257545,-823.5072483894617,214.08411870753372,542.0804510985402
1.0,-229.28190698670915,274.82138589842396,370.50705770259407,-834.4837907783647,190.82567640875473,505.32211738014763
1.0,-184.25850271780882,255.90193900594073,665.4044380117041,-837.647566937554,191.1489835780262,510.0785314276586
1.0,-596.8082360125862,160.5756885378785,591.2968705945548,-820.9532180339239,109.97245063006577,400.63667559285165
1.0,-243.69826182091646,281.6301789970064,425.9479499398916,-834.0648263437984,247.9330158716144,589.123773389234
1.0,-457.78723508308275,324.8289743276587,642.8064722584713,-828.2802771614726,128.69715958786753,426.9430299754785
1.0,-213.12730809912432,315.69166498012464,491.28703947684414,-820.1819252097033,249.36591868147275,584.7883599272075
1.0,-295.4267426790151,159.33062904887666,674.4701460202651,-830.2129500419632,147.9594899991699,451.6420134102369
