X0,X1,X2,X3,X4,X5,X6,Y
1.0,-62.719617611078434,-565.9552641901735,97.15504184327813,-41.0,17.4049793183832,-74.0,906.1590932064576
1.0,-59.8134900166708,-151.5097992839581,96.4838683140145,-41.0,20.37040327834339,-74.0,254.25664034200116
1.0,-61.62018384370594,-153.62546116674747,95.61277407680875,-41.0,20.94212114248741,-74.0,266.42236318769955
1.0,-63.626427057997546,-415.4604347648473,94.80061599974317,-41.0,18.514815910453805,-74.0,668.1192459335431
1.0,-61.44640420674337,-195.7055441505995,94.90527332161429,-41.0,16.480570321923306,-74.0,328.48949155686944
1.0,-64.61225263650535,-268.4469177182658,96.20359714272917,-41.0,20.264230741136352,-74.0,445.4158371679377
1.0,-64.77292950028188,-242.4921660229479,97.2367459506093,-41.0,17.9363544616461,-74.0,398.54325974630717
1.0,-59.80388154822227,-328.4173982845585,95.02696289954598,-41.0,16.27634635820249,-74.0,527.4838627655948
1.0,-59.36251321146938,-309.9700085556198,95.55088540550328,-41.0,16.22056307130941,-74.0,502.7696506020187
1.0,-64.60161996700498,-194.62510123686013,94.43713120127984,-41.0,19.816816819829416,-74.0,334.59047737986407
1.0,-62.45703511335254,-153.45173085250008,98.07880914904423,-41.0,20.503453823411977,-74.0,259.8175635109708
1.0,-60.28316597237211,-244.98575942495586,93.68471008425556,-41.0,17.631834282673783,-74.0,411.21169397095724
1.0,-59.759945270865046,-103.91169853576622,94.98158289574305,-41.0,19.72728597728209,-74.0,190.58438445298034
1.0,-59.42176277978923,-561.2980130826583,94.89074296665075,-41.0,22.108187064925417,-74.0,901.4892384996979
1.0,-60.93777328314234,-430.9930371745989,97.2584079792178,-41.0,19.644859228029528,-74.0,693.5240764818996
1.0,-59.91402613036858,-266.73535371029914,92.73710705409255,-41.0,18.712773733268786,-74.0,441.48675953541255
1.0,-64.71980747114318,-150.51655268293194,92.34252072333581,-41.0,19.955218869213496,-74.0,256.03961935068844
1.0,-63.73547310595788,-201.389964414127,97.51898217286514,-41.0,20.57592151968273,-74.0,336.66217215561915
1.0,-60.94826316955633,-412.0609041661649,94.82884235499854,-41.0,19.448591989557443,-74.0,663.3307562150125
1.0,-59.43957983026383,-421.97781787320605,94.69939538614179,-41.0,22.173286082280562,-74.0,678.3613463126065
1.0,-61.49793158715885,-344.8072013227002,96.00990578073873,-41.0,17.2687336552716,-74.0,564.2667456802125
1.0,-64.65795513554811,-581.8000585276235,97.72732951948161,-41.0,21.951509980948565,-74.0,928.776791609511
1.0,-63.79699288100487,-289.8599823336649,98.92915358444115,-41.0,17.865086313593586,-74.0,469.99052702673123
1.0,-62.70069161628391,-88.03862709031506,93.59169089595815,-41.0,16.83457540268234,-74.0,165.2410466943346
1.0,-62.2284165944678,-505.31355334901036,93.73193457817447,-41.0,19.93902060262643,-74.0,809.4401796089653
1.0,-60.81695296713695,-507.56409146420094,98.34556522075508,-41.0,18.788451917932875,-74.0,810.0160649838905
1.0,-65.25876898338166,-378.1553291437556,94.02683897702862,-41.0,16.848564652032927,-74.0,616.2244807716098
1.0,-68.52862273227149,-198.51352944379607,96.64631667142469,-41.0,21.940721397158555,-74.0,338.18941957386295
1.0,-67.09127009991913,-438.8476659711322,98.87392221201333,-41.0,18.583055421148966,-74.0,704.7735393898786
1.0,-63.514060278714645,-363.1058203418397,97.33679318455673,-41.0,15.71908673019307,-74.0,592.2750107171296
1.0,-64.26787340717715,-190.7250733921952,97.94363236893861,-41.0,16.682033853447823,-74.0,320.20656588871014
1.0,-64.9791222359956,-189.2171552685321,97.43613464919723,-41.0,18.789056390270584,-74.0,317.85168950638354
1.0,-65.88504513877216,-356.0956209227943,98.14260627891785,-41.0,18.98361919898336,-74.0,583.5800111767874
1.0,-63.19631822031811,-449.9556597704353,93.7029684035604,-41.0,18.498990705015864,-74.0,731.3156335160069
1.0,-63.31746039630193,-582.7124154806261,97.99458122016928,-41.0,19.31952024562809,-74.0,932.2821280393091
1.0,-64.27018768607634,-157.0547955437549,94.46798457411907,-41.0,17.587765169437702,-74.0,269.9557459621152
1.0,-62.41600612487678,-570.5640796264628,93.0829817172449,-41.0,17.564064515806486,-74.0,914.2845416445717
1.0,-66.15565924270557,-125.51574266435085,96.60930234554547,-41.0,18.872058542555997,-74.0,216.050840374618
1.0,-61.80973002743828,-425.6049579322892,94.75532725680748,-41.0,19.654376340087463,-74.0,680.478989510674
