X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,-373.13316121078117,-737.9199174704654,12.453286561145482,-447.44367382144446,-151.64664003562768,455.1830458606062,554.9023431520218,52.54766613329215,-54.05141231365622,-68.53100357600496,766.1332222959292
1.0,70.59026539592423,-739.157016193841,10.59124727561954,-622.4451916187145,565.7490347593721,219.4998286055226,592.0059241413569,59.67333132985558,-51.51899354156733,-68.49462238475763,616.1811906498411
1.0,-344.99638919493634,-627.2087882826988,12.19552776540069,-367.4940873941038,715.7094234443412,189.83122886855952,-295.77375094655156,54.451519649189954,-51.63183033505747,-66.34082737742605,9.678548212509416
1.0,-662.0493422406831,-600.03666644766,10.450106320633308,-414.42565435735986,810.5888665294603,208.7682953317833,234.56369244857376,55.290577237248975,-50.13183417375025,-67.74693811538027,497.737737384842
1.0,-449.90066278228016,-728.860295103193,14.209077628899914,-300.9659472748107,203.25200212338405,173.48768634198876,566.8869130270239,57.865080060334805,-55.686286068381314,-66.98147604531385,683.3714046018264
1.0,-480.09705126655604,-614.8168642861078,9.827439166209183,-437.12469627660107,-621.12953382927,485.5833023016531,390.0466986513327,53.72825275014614,-58.211987861714555,-66.36311457015684,818.6246073097011
1.0,-515.6040250804322,-743.6855544747126,12.571264786605774,-425.74289475737595,-77.90199554032267,485.6794970164578,-29.773265788627782,51.83385489010772,-50.30773187757649,-69.16189152834743,392.9392914239504
1.0,646.5643729041101,-717.9049422034261,16.74360912803032,-584.7381328488294,534.1969832407644,450.663024230716,206.22253376474043,62.55586410757582,-54.145986704561,-67.01535905692174,154.6773467000919
1.0,538.9103104014316,-636.8244642621344,11.199186153277896,-497.42891989040476,639.9508177108232,177.1471921175223,-426.0789878234876,54.346766358333994,-51.01603721529438,-67.51418568139856,-308.05367807716465
1.0,417.8475667098685,-611.2723485800606,9.906928621680724,-818.238430110421,-425.717489799031,308.94222354226747,-422.31112886203704,53.67334545208334,-55.93740490664626,-68.14502130451878,107.29041739746916
1.0,651.7136842204518,-634.3848173835346,12.231792004426234,-609.5512558121994,-131.9427424432538,352.1850184639862,216.57967849723298,55.783812715663636,-48.772492063338554,-69.57184529972172,292.74287048081135
1.0,537.4908649372376,-643.6024807550963,15.8154368133907,-377.33730927143506,-124.3467653473283,476.69078494675466,-566.1777539884938,57.22649809394043,-54.496661271786564,-69.0478992579824,-311.6170005970774
1.0,505.0822293826818,-610.5585303195836,14.855380532672214,-678.3652980258107,-307.85988906260815,166.46170508631948,411.9434784168943,54.3854566442585,-52.06301080951149,-68.95879255700356,550.0992758310415
1.0,-17.337012536963243,-732.4898316130658,12.039947222966246,-454.85532472267244,42.908323151766695,226.1468238074891,-445.4217488897361,60.185703769857476,-52.00602284901019,-67.62867700457713,-47.3170585574089
1.0,43.99752561120431,-727.3973636501752,16.502751935143547,-653.4821974769997,-259.47686612255063,453.4701061217672,234.25150546866882,53.51329294756267,-58.54831100710312,-68.65718280358044,548.4776405261406
1.0,-511.5930746176582,-699.4576229807747,13.314637156004299,-669.6242034448882,666.9749772051271,486.2538795932465,-525.906986257842,57.95550885172023,-57.830193748178054,-68.17456321558572,76.9878480234238
1.0,-740.1267093689677,-622.4244367228374,16.805707453765514,-673.9669759237402,-175.73085652171596,192.01991405610994,-555.1646528063375,57.263537110845434,-53.485272499763184,-66.65530786744563,312.7950846670092
