X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,-94.2357033208125,-606.3100138475647,23.63159783011752,59.72502441003985,-261.810879097201,18.627965637422772,41.83547293133471,-1299.262562525322
1.0,-92.6155469827077,-560.0656498477623,24.51651845724944,113.65789859260074,800.049023156716,17.60148252885084,42.89371697709638,46.407504718859364
1.0,-101.33719545849921,-9.27387370921656,21.282885609466792,82.42657687454084,200.42443106607243,18.032932869170914,44.10565180743699,243.6841104561394
1.0,-91.93206392109332,-621.2806582843591,25.645036603738475,119.60612264867383,-219.26161678048686,20.035260037551673,44.130606676940715,-1272.6257226858343
1.0,-91.97088019958241,-52.56327296630718,22.83149766082705,66.87208282744585,782.3361793486458,19.365739564629852,42.10020207466879,863.3733709835135
1.0,-89.7524984197024,28.1999368811164,25.341817528036998,22.204196450837376,953.6179824955086,18.69953268663514,42.927265016170395,1202.1727549405898
1.0,-97.93871064622635,469.40130233016885,25.535560209625725,122.14375969617186,802.084749723065,18.852016314834103,42.26722361031533,1749.8557179290608
1.0,-100.28348882589793,-595.3630173830675,24.935631412285904,108.97756106301912,-458.1457600536723,18.56287328908948,39.7812734846017,-1517.1901936577751
1.0,-93.63089713346703,-413.35951595712805,23.878601281850365,86.58928267028814,163.2600785033677,19.007330777449596,43.94229313570231,-473.0506915283812
1.0,-94.04339331594193,-448.8797297705902,23.116204252165986,19.581934859591158,-253.0348516020672,18.971806562695026,42.97681323160932,-1034.3696354192134
1.0,-87.1114604765949,-292.00516231606423,23.48694247201749,22.495885076723397,-53.920691204207344,20.373145410343994,41.40947448182092,-533.6505074377379
1.0,-98.9148040747894,468.3082441363699,23.88947665248615,58.55168040769005,930.6138034148526,19.502016741034193,42.83563082369707,1901.5130745761533
1.0,-90.4561680846778,-616.1993085683107,26.51271847925164,58.075962914079454,824.5114640878417,17.282942718192345,43.005058292032125,-13.806579451670181
1.0,-92.49176669482895,317.3408403209746,25.14906288862296,42.55547786604656,-7.133390540049504,18.963537860489765,42.25098043773948,535.5030623353796
1.0,-93.72833569040675,392.2000308951276,18.591257020072664,69.01616184986976,-278.49558548057064,18.0177831942997,42.70646749820304,328.5062960354872
1.0,-88.13554950492588,57.88817897062984,27.629513384780754,51.76110393643063,350.8270901703977,18.56056420481273,43.33502174752402,527.4476821881342
1.0,-96.01576136410591,376.99399892478436,23.896115770473358,38.48953133894213,428.459114239531,17.857267382477833,44.86135134869055,1148.4998901960885
1.0,-89.26460401923133,-217.15715195745304,25.70862972592373,84.27224879695343,707.4160243154927,18.99335596162385,43.20973811614044,505.0082235304195
1.0,-87.96337759815572,-433.56191233826064,19.128278803638036,90.82303347092581,851.1185797005187,18.871968040941834,45.30367899148662,321.6106619933734
1.0,-102.05704647295391,-159.5396369652716,26.749755763616868,98.95937829463834,562.0391244404732,19.367968258851608,41.82241943214859,421.6025405847648
1.0,-91.529707402005,-340.3347814350535,26.71104285448547,23.32990074772029,327.98368665919475,19.3649921928298,42.98740405213692,-149.12612109935952
1.0,-93.86304413052719,-697.107323262595,25.80334477925249,23.493841710647022,735.7420627476413,19.216142418533952,42.59913113558342,-258.8628172036202
1.0,-96.2223022493743,242.52144522786614,22.22559963945778,41.52279461243603,-78.31642081065064,18.510164672386967,43.35794998578374,323.4883552809131
1.0,-95.01219041500819,-601.6507568272061,24.40615755060196,55.242101875925336,-125.8792377467326,18.51697301118661,42.856579462272286,-1127.2045396193612
1.0,-95.48096046256369,294.61560019287253,21.43173994891414,67.90960246643424,-324.49081386368005,19.16381988630983,43.75362484174213,112.615480627645
1.0,-94.8800867896159,-124.57615252601374,24.898009239583274,36.10704183741872,353.4315859059076,19.07160708473325,42.5358043365132,228.56256573491603
1.0,-98.71274058975837,-10.748876150007732,23.24819855610497,48.768226705442075,440.8588535276832,17.752718751287517,43.76325542401201,526.1438478092458
1.0,-92.61814266892226,-505.8400637229063,28.232555952400727,41.257828684918024,391.23721580757854,19.069587503165813,43.49040547904954,-354.50121087814085
1.0,-101.31140385308555,-453.15050450366545,23.909811135435483,87.4293357390761,276.5498885238077,18.693282456553252,43.32984993996183,-397.7988311763397
1.0,-97.199881018528,-329.9424560242903,26.510809160534034,116.87724000314944,-77.50071291899542,19.480815850144644,44.33923826342594,-620.5093628465795
1.0,-96.82186081394956,-85.01163975907502,20.71051354475949,79.76094587792613,853.1567234749555,19.62966370759662,45.55258530421343,895.3210974335112
1.0,-92.52816405554037,165.3664071948814,23.77446081235328,24.588901737369135,178.36077053098336,18.86627074904591,42.54401104928137,497.1176456877525
1.0,-91.88631460100036,-139.81617338030787,25.715396763574404,54.80958133551594,560.5182495331189,18.792109988036074,43.82246618646728,450.8415460653287
