X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,791.7299580865198,150.55242072604426,-103.20640538457191,-255.15897734463772,34.0,11.0,316.15201287367273,87.50822684423257,-243.6676805254168,-93.10157736436187,-600.8578740244318
1.0,817.988733856105,78.06537365085114,-91.65769503081805,-233.8101455267207,34.0,11.0,310.4002752259643,87.65764110375224,-289.92643379536094,-93.04602074657498,-521.6859866452319
1.0,898.9551601675847,503.49426679411033,-99.29003856150109,-89.93633254587695,34.0,11.0,318.34259972395853,94.10118101763082,-137.85337859226928,-93.06066749638649,-1196.0653343681947
1.0,936.4172336974259,-375.5799628699246,-91.47428584511029,-64.79571813095322,34.0,11.0,311.10153812657614,92.70861889988066,-265.59701032846726,-93.33054674761297,-34.556865342433234
1.0,862.0870801267882,-213.06729228616206,-83.643901174176,-232.31120538478612,34.0,11.0,314.1756111225243,88.09845044405964,-189.04789928187853,-92.98658249365107,-116.6860220414161
1.0,943.248097810465,-364.2212634110863,-98.38808343005162,-225.52837994575498,34.0,11.0,312.6265833142147,91.26381158941183,-237.2815048601454,-93.00735894325028,-13.980302394018869
1.0,961.5298289550186,779.1785515371448,-87.17770073115565,-191.66337835153064,34.0,11.0,309.8463015873925,88.60416974338409,-86.48430269865742,-92.74205695254103,-1583.8979221139803
1.0,923.160122946573,-420.4578385920257,-84.14274187093022,-150.36685237720485,34.0,11.0,316.3963608149524,87.72001039285153,-163.62742288901126,-92.94459170397872,98.5781646997183
1.0,963.1356769742836,672.4396576600905,-95.67479910558325,-208.89030780330532,34.0,11.0,313.503557457709,90.51323272585718,-159.84564551396676,-93.31133565159531,-1455.0008802949935
1.0,954.9647570137671,-487.5545998029538,-92.63302232392454,-87.13802908639309,34.0,11.0,308.1084460352091,84.18341038635621,-64.86419122041934,-92.66977671094781,154.34495166099694
1.0,814.5197909910954,264.1523878334133,-95.0901516848488,-81.369165888482,34.0,11.0,312.95689614550054,91.58575224900156,-185.41073636385434,-92.99776971235602,-810.2079890975087
1.0,882.6268481263428,570.3259406842033,-83.79274765556305,-248.24480436590807,34.0,11.0,318.2252823777367,91.68291483279188,-305.42344006349225,-92.83512442830805,-1244.0049310260995
1.0,840.1253507897657,-91.10131089009701,-98.75366903074067,-210.20121346609844,34.0,11.0,310.7852551153523,91.41562242393304,-163.07744214038308,-93.05761366572807,-300.30561405298926
1.0,893.8099801473811,777.5469211335387,-91.21078890050184,-89.6528077775414,34.0,11.0,316.6447593541689,92.18878624777749,-168.98782124678004,-93.32552731524561,-1570.2730896456133
1.0,878.0507349808803,222.43353490157858,-87.35122382273464,-51.21376656009156,34.0,11.0,310.39996048840516,92.98033307458918,-129.7130715931504,-92.53901258530716,-787.0629098488536
1.0,992.5693866555007,-227.3894406909369,-89.99749086082916,-258.24396963746295,34.0,11.0,311.4944860127891,89.7711767937289,-132.0443756415727,-92.64316504586229,-193.61663337264986
1.0,866.3678058017572,106.13638430473054,-83.0942399427598,-79.06712709680929,34.0,11.0,318.354463474252,89.29872747357759,-108.69818869289236,-92.93527419660562,-589.4638866471255
1.0,958.807351012151,287.1521665421694,-87.39467086640994,-171.14648544248368,34.0,11.0,316.3613883444476,89.43217502402001,-247.7686241717691,-92.85648370330631,-926.0123639831068
1.0,755.4929323725904,790.1114962053621,-94.62589769147814,-193.70957426650295,34.0,11.0,314.70415539646035,89.90670619428496,-112.61052683937157,-92.41050938088834,-1432.314834106306
1.0,782.3147255703409,62.92596899205921,-88.1626807876967,-59.407062760634005,34.0,11.0,316.18419961257536,86.50647101704247,-196.50861211952116,-93.39273455103003,-493.6227638373903
1.0,928.0665526050338,-94.9315383327754,-97.5545444759293,-261.81379253112925,34.0,11.0,315.75031964308346,88.76210393488454,-151.09838281959767,-93.21556691294552,-337.8699527351709
1.0,910.9396272225011,-194.07425419352694,-96.82712495145297,-168.14131245826013,34.0,11.0,314.81216519135756,89.76133304615837,-221.2028203611237,-92.76102932268132,-233.21759658851386
1.0,916.6461864667593,73.57754189798084,-88.39185061781218,-20.41332167244468,34.0,11.0,309.8437734242799,91.26227128063978,-299.45464963767654,-92.9330628931398,-663.693624559615
1.0,857.6567289427657,708.1563907058394,-94.92682893506357,-63.4409218190103,34.0,11.0,312.2625865608842,92.42986834283302,-189.95553845495746,-92.87684170837382,-1467.338679361703
1.0,965.668946256139,320.2094775274711,-83.19001194506606,-37.25383875911774,34.0,11.0,317.4275825261344,89.75031348234728,-129.59449054110718,-92.59029645595147,-985.4938325799791
1.0,945.2727718466081,836.4997405452114,-96.55802007809359,-244.4244750728637,34.0,11.0,310.4790143947636,89.53662470730143,-150.25233962102536,-92.92802333486613,-1661.7815063926053
1.0,786.0808686733537,-13.143140688357846,-98.30212972045707,-37.61367703718986,34.0,11.0,312.5089766420191,87.34636871428681,-128.8572736952714,-92.90534421457812,-404.80401933784015
1.0,979.3789014079948,155.6180863772853,-100.89631603882984,-194.70235471005245,34.0,11.0,316.4522561877536,91.85845116719938,-295.9881763899209,-92.57298934309354,-791.219494379785
1.0,920.0046539358184,737.6487941557518,-83.50691542869548,-241.34498157856672,34.0,11.0,314.01524845790436,90.8698785847343,-291.86942695393407,-93.1412461739707,-1507.4926861619576
1.0,962.330980619308,759.6435963671511,-96.14761470224022,-35.343980642741315,34.0,11.0,318.1449127648092,89.13425341510899,-255.39394113721005,-92.96759552731454,-1642.9761146827655
1.0,908.8945699887863,647.7047482154026,-81.61000101465129,-88.93404251674428,34.0,11.0,315.8244693293075,93.19268093685683,-142.20234158600118,-93.21656279668595,-1379.0511935619106
1.0,826.2387720960525,-192.3290680556849,-101.68097630178089,-20.21137730238013,34.0,11.0,310.34590210216203,91.78700590493116,-197.49082964470352,-93.26217964080408,-219.94713917699582
1.0,971.9236805332687,-462.68305764408547,-91.09468711747579,-118.30254993516539,34.0,11.0,318.42183932184116,91.53567105366142,-250.58703819698616,-93.30394762703517,86.69651254759393
1.0,889.2881666819055,-295.9094763547681,-92.52511715046315,-241.99045821236405,34.0,11.0,315.5122695008502,87.4679954624587,-132.0454438663177,-93.02166354497827,-21.129517573351983
1.0,894.0203205343959,625.3495309529555,-89.46977307167933,-226.5815425878273,34.0,11.0,313.7653568492051,89.73587853906884,-204.61730257545872,-93.35769865910436,-1324.6727750847228
1.0,890.8049212942502,355.33645551001564,-88.70212098969631,-204.47360837972144,34.0,11.0,316.74876438418147,85.48562601853754,-66.63118586628883,-93.1074495165292,-923.3779343724434
1.0,780.14541790466,-336.22924015344296,-93.87476868464812,-186.02632141533553,34.0,11.0,312.72327929974375,88.05849140578451,-159.58485150243212,-93.21082497069975,95.91367872858635
1.0,766.160466932827,153.0893210178806,-90.35413866869658,-213.79005062463312,34.0,11.0,315.42116779161864,90.13778269323018,-282.17968333747325,-92.69611313150979,-583.183067649465
1.0,814.6461799165434,875.6954337946238,-94.9979957519737,-139.19639268397037,34.0,11.0,315.5021452235153,91.80928860829265,-176.63075011890652,-93.13286225018086,-1635.477758245248
1.0,762.8316936283744,-264.1535419883408,-92.3820002931648,-11.115828716810825,34.0,11.0,316.80863233872265,90.83007933247298,-198.20622173475866,-93.13516669029863,-42.43486198268946
1.0,774.9449749883149,264.00608072690875,-88.41643554965276,-254.15543633027568,34.0,11.0,312.77660238593904,86.3889226893808,-303.9989379741941,-92.75324312224603,-741.5107594232052
