X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
1.0,-381.87975717566076,82.45781830750344,733.5917378439369,-34.83328778777794,251.54359766960224,-78.66494220672273,-418.62480474577376,25.287705789613867,-332.53289464441536,746.1318975486284
1.0,-264.96122398205836,76.1563009499182,710.1890371108279,-36.45386395584312,232.63284915022473,-104.86677748955343,470.17921371489285,234.25431258180038,-426.7984467541958,1455.387879594638
1.0,-340.19222712453455,80.96024407284413,858.010215703408,-35.478853627478806,84.03775367933147,-99.3615952906666,465.62555767169124,451.99489960844295,-177.0895748823147,2121.512298673222
1.0,-323.78318819203065,89.86140721139047,698.8638460676501,-33.80964512947925,160.40934951454028,-111.65735434837228,112.79088518812307,172.9470801612011,-263.6564437012753,1315.7123473067672
1.0,-254.37493618197243,102.8891718431298,738.1665944796301,-34.08056303726726,252.6850141483496,-108.7256511030449,-113.38111553010003,234.61877599954283,-192.50725957057,1393.6257278744129
1.0,-296.9060505173496,93.80371662703105,865.7857036366981,-34.24695496609614,198.4983167360326,-95.20791259198268,44.4850389807043,154.77099530048892,-218.31154854741172,1439.3294548522063
1.0,-288.052707533241,77.23288543337105,777.4045427575272,-33.63791238231175,146.19995949743122,-62.36391208642832,20.925700447198665,44.70877875873528,-396.48708193722865,939.5903782193674
1.0,-265.74452931013286,98.74356223785773,719.0801092695829,-33.99430156736616,116.04647444698108,-97.99567307752936,-221.97810399950257,65.23206046309133,-334.1120414786609,927.9487406417037
1.0,-178.93100560586748,85.32191472757209,889.8547261692097,-35.168594044175485,178.66790409319736,-73.50530715853768,-445.4756275438964,361.3497592691396,-335.66213086854555,1411.058561732087
1.0,-347.15142993871154,93.40094221827376,649.2472624817551,-33.139596683786515,183.5912981284833,-101.98374414822624,161.34542440336793,485.39347137158325,-197.05283893289155,1777.1895203907086
1.0,-592.3833395565546,89.79999941930146,859.8222864937031,-33.34518419018842,142.30050377027723,-94.63903050439825,35.64596616019895,296.2525127375965,-293.99645217020236,1597.7512400295734
1.0,-230.8925560691573,93.33170448291003,610.184739184197,-34.56478436792387,132.87608344985873,-83.76644326534498,-135.59788371581521,424.4321303668733,-232.9278526343103,1417.9232254670503
1.0,-567.0434471180469,85.9885815931487,701.312478286656,-34.535375894324915,188.0350467888971,-87.91530274149281,483.09305063154784,375.7232085086867,-250.6670018756129,1754.8648919925602
1.0,-592.0388831132185,81.06235231142759,844.2451088046085,-35.07899091623064,110.97214274725222,-79.43972942436946,-329.70327791908596,-33.84151990149239,-139.2409264648573,951.2740407394508
1.0,-380.6078662230721,84.22656650870323,606.7916526870551,-34.32620859608007,182.4818810752714,-64.06716690711139,427.5459077379588,260.2996008245376,-203.84769954274591,1406.8817802739754
1.0,-520.4425630136343,86.5044700447734,685.217362244703,-35.16336887845849,198.85410934448586,-81.87086832358273,119.68997431817945,257.2730428134078,-116.53335660215458,1453.0153219813021
1.0,-438.32644087806295,88.5419102696512,795.2263790392302,-35.36940475227916,268.13456400451133,-80.29417509562549,71.16823281182803,271.61786546532534,-297.1726958008054,1459.1085891321438
1.0,-194.16998723378782,80.17974556472036,743.0088118688236,-35.78767833179302,176.9091677421781,-71.16110481163312,-67.26683099586859,17.846030803714363,-430.36745863068603,819.734151441436
1.0,-404.4150847174082,82.74796979884884,744.1981139149552,-34.80573560420135,148.73424558049825,-73.23131090491412,134.4769039873869,146.2254527216725,-273.4309360077442,1232.1320966722149
1.0,-598.9329149732329,83.95943372455999,747.7938704908574,-34.99908582833472,182.42113853278954,-110.69348427432482,482.69746327863413,259.3640975368825,-388.76166511983905,1595.374051238957
1.0,-385.4875710147147,88.9917197740915,819.0093644228298,-35.78995007920388,146.3802237388054,-95.44457229758693,-175.4984598304478,446.7611590494232,-306.4048562088989,1663.5497983272621
1.0,-290.0208290445386,90.10951475041655,653.6520968769751,-34.28014347465381,258.24883207558594,-62.56020497671503,-297.8922288948308,460.4062257916279,-197.9264948797655,1415.3306021213357
1.0,-205.10228402112307,93.72369032335298,827.7345709457115,-36.018892782003434,184.16226465274815,-101.81520831137375,26.46449335570219,360.0263961499225,-353.2724641963238,1623.3006614043534
1.0,-332.61971343332493,87.40909171934297,831.4210582212498,-34.910734996838,236.55133558355223,-113.24753163834475,-284.86004659336265,100.25493745326796,-205.89952508665345,1214.5186104025818
1.0,-301.5965594734898,91.34931075992232,643.6648519844936,-37.06589455890842,206.93558108071363,-76.22575826709445,518.4262928121432,-19.377895089523754,-224.04329088732405,1081.2799915238757
1.0,-484.1080279950112,88.03816783858325,866.576020443018,-34.18612567968045,79.75335313816234,-109.18474565100554,430.25218676186716,285.475399598419,-428.85528363151474,1713.9422998455334
1.0,-259.32336987462406,88.48653242977669,888.8386705600758,-35.09593927084991,188.47063079430367,-69.19036041677316,480.33077097648663,251.64972250161156,-285.69327283448445,1711.0392269182337
1.0,-241.30611320262017,93.01385403854555,696.5840881213562,-34.076592654232044,190.57241150840775,-99.13264229286706,271.8448845338984,454.84537776153155,-332.2483794251665,1747.4853853067752
1.0,-491.37208957961684,88.41713980365168,698.8089687333597,-36.249341001801355,228.14869091433326,-113.91066540941226,-266.28690034584656,80.15219096680629,-249.56346318398676,1003.5653807071805
1.0,-232.51891780813645,84.54751157037312,709.1008162500749,-35.764103214139446,210.88181573123208,-103.76551181112633,-259.683131134654,85.84356071763396,-188.50695319560086,1045.1395413726252
1.0,-561.228310300939,85.81579785004598,608.3466268729919,-35.76408392817054,152.47236519617073,-66.0314619622495,90.52072444652845,2.7083754124865393,-433.83646520524155,698.7216945472605
1.0,-227.2394525822952,91.21385529158783,668.6164225936564,-35.36492879134084,120.33017142929691,-69.09190846061608,-214.09655130487502,-29.995202163890024,-294.1155358137322,676.8717241014366
1.0,-351.6088872305754,83.16843947784372,877.6780478223699,-35.03473628453378,127.9617708461952,-109.2611533824686,-87.54533365863034,-7.929377371727121,-291.21363805954314,1125.6437499291135
1.0,-450.9261484486169,85.27060274155343,748.8424689756301,-36.357834074125805,193.25046368372583,-62.3019874224643,-83.92207563641409,178.9823866373463,-234.90938467527909,1177.209027448969
1.0,-286.50303793078655,92.42280463972638,628.9448541663651,-35.137328280279604,163.14103590827554,-89.19983254155166,64.39822214007938,227.60315202303178,-181.35412095001172,1284.3067813376986
1.0,-510.3938067545341,93.48834792618555,884.8872662112533,-36.63053213102782,258.3162815994955,-73.6974464058851,-188.01192167182666,60.04058097903466,-174.2831376793756,1189.0677006810076
1.0,-304.57413911736796,92.14999549925051,774.4791598995722,-33.40318077002958,248.86544821237493,-64.05381839110336,246.95169857799465,346.5031770478909,-236.8812598512872,1627.883373465216
1.0,-549.9008579489392,87.48140670021935,795.0080202698632,-35.609474249239746,193.49803078824903,-103.31037205123093,222.87783098103841,57.33532802173447,-205.98324802896505,1324.5554748056202
1.0,-575.4203482684312,88.29080481757569,772.4275633302409,-37.3979144337574,212.96732286553208,-80.30397519707347,-163.1487580582032,462.03670030851134,-271.3748840918946,1630.938062188267
1.0,-403.94712318480595,86.69390253674987,750.7853111069387,-33.84752757895968,206.44292900255775,-88.21255532566343,159.8144203700465,386.6690855728993,-267.25756923911126,1659.7783732166035
1.0,-565.9404280369282,95.23327359324917,904.9611345208061,-35.45078018575403,255.82341740754345,-79.5807184210117,-445.87067602617606,231.50455613337334,-315.56746852849807,1272.3933521408055
1.0,-529.7847620769098,82.16780490733645,714.2320069772449,-35.058621786001765,248.95948483841147,-75.18419163043988,475.2720853642436,25.672971639171024,-157.25898260876505,1255.567504576108
1.0,-219.67289315573777,82.23901396624973,736.2768523577538,-35.50335039853595,96.88018990714004,-75.0323808205749,336.7122246431039,-7.312765873913094,-410.32730078188627,988.022465821842
1.0,-210.35728361223232,82.34036636343943,799.2935279910535,-34.199568291715735,106.049075195386,-98.6329177671416,395.65971249520453,-39.10704601651318,-321.9198590690451,1168.1946749519652
1.0,-434.41833873023506,92.66858972692094,631.983980644415,-34.771166107586275,146.22262763727463,-105.1118916306452,-92.63402018627437,-19.992784480247188,-189.96599086237512,878.7370748729521
1.0,-191.07061613482273,88.46734654128838,768.0079745572809,-35.6026554124026,177.46020209944268,-109.46614217663338,141.07958563872853,349.9362125084622,-122.6711961449252,1765.7181246590171
1.0,-382.4104072208061,91.03967221983093,618.5011782778425,-33.98395373166129,237.79882243361303,-88.30793347551696,-316.06590661154473,7.235661997929114,-422.1656617445572,590.446516694009
1.0,-188.3292994036285,90.07126474589211,652.459372890456,-36.295992770595944,125.79882272125876,-85.65370859587253,-337.3372350002567,138.88121827937223,-236.41167275867997,936.8444830310642
1.0,-570.8491262380757,89.04042111841105,656.9144633235019,-34.89474398397816,240.73916508540768,-92.25151170038565,49.8109233437454,7.677246957615544,-180.14680566179186,992.2191899621189
1.0,-266.2590951785416,90.21675194434732,760.0113690945145,-33.97906757449961,207.205030149629,-109.0584034856881,395.85993392209843,4.346995185382617,-398.46599577780825,1172.3369120246707
1.0,-326.3227900496661,88.76542174652438,768.0457509848848,-35.82726992918374,239.9400657196934,-107.26520028073561,441.6568463328065,438.265472365152,-144.71131729075353,2026.646509345109
1.0,-419.7330748944312,87.27022664404143,831.2960797756123,-33.195706575526884,246.86826875453806,-72.78680517059436,458.1711548191528,-14.79309158676243,-186.81394398477605,1300.0460730626173
1.0,-173.04618213297073,76.60070345931379,858.3835580790209,-34.632032406242494,262.731055600626,-112.94799380015422,86.3567117862425,162.59888433675556,-136.93264401218164,1551.2454656088833
1.0,-509.16802381700273,90.42932893374653,693.9943668636424,-33.856551342574264,232.22720232404973,-71.18001462999538,516.0909926750617,123.01775437687505,-327.9531714311257,1279.57967991116
1.0,-496.555396265904,89.51766882728072,732.1594443201184,-34.94074414753889,122.08060148712093,-93.79293857609247,-214.91892500205861,232.87780026217195,-277.7221070249501,1227.2834616284827
1.0,-575.617005939401,87.516399371756,767.5315553315331,-35.03899298406876,228.72303544370888,-111.67416981949866,83.42652789750707,323.1540543781944,-115.13286180953446,1716.432950446946
1.0,-282.50316999299116,82.29000262525477,660.6042943312992,-35.8964655399261,128.63031673543566,-81.0510127084848,80.8867728741136,434.6628416982197,-209.22537081633595,1605.7164099737522
1.0,-527.2663680166193,97.17093845414301,632.3837384781023,-34.616681740592114,219.4150039077096,-70.08876634162213,193.8008179029897,67.99386587679689,-147.08532903373015,1088.5161813856766
1.0,-486.47782046421906,86.81315187669162,794.0920365813264,-34.99710090655764,189.66876940455043,-109.35618820920324,-107.91077526577158,313.04169930980413,-314.0952938561003,1496.9154848250928
1.0,-234.65215498666248,86.08479255610906,780.8396217302577,-33.17397439324783,174.12750172858583,-107.4746742442192,201.87372047569863,388.30522653484326,-198.90067124731908,1811.4491220706389
