X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,694.0391558823649,-88.58842150816092,893.8013932766279,97.50873067262658,-32.48656277752631,15.862414385102383,-867.4708860954745,760.0250933576006
1.0,316.7016529767999,-88.2152940877343,892.4748538520503,95.73565923089966,-32.97235085966902,12.490118708459226,-627.8697198069781,573.7429165361378
1.0,223.4305075429375,-87.62251754605917,875.9441605878178,97.36164174815609,-34.463355820880594,6.089816684894031,-813.2577908769911,725.5165279037426
1.0,236.6752761704733,-86.41486110219515,863.7676442527968,98.16414907015034,-32.64102063542246,14.321714255341593,-658.3824572359845,585.4194426085995
1.0,-191.46188812187276,-89.18380925747691,881.2781621782243,97.53677566035412,-32.623598287946784,8.551484979515568,-719.514311434054,643.2799753591498
1.0,136.87245266175552,-85.33878604573565,863.6799773056291,96.324036976255,-33.00526960762968,13.241778523354693,-839.8665715945334,735.4676126750489
1.0,-192.97889854670737,-89.77563228149116,887.7790887910328,97.17917366601043,-32.66323137724167,12.185652881632809,-665.0256297519846,599.6775947546582
1.0,53.360512671277604,-85.92172349816526,884.0813866747992,96.63105820945398,-31.275297023162512,16.922547753681897,-919.3291853961767,796.8550144535109
1.0,751.6945080309426,-86.05606119161934,866.7123844945976,97.49719553695533,-33.62776913129095,12.071072582375882,-604.252974014815,542.9893243370856
1.0,-124.59031757840219,-88.10414317149989,891.2840628196885,97.25554560041451,-33.29327418183203,9.508299230559095,-746.8709579972788,669.8764093046611
1.0,632.5838157629264,-84.89042721687666,884.0003302820252,96.6767544000106,-34.424962884704364,7.073668926429971,-834.4396978430161,745.9817863269722
1.0,649.3926928198391,-85.22956061119477,871.064867868027,97.74733903180146,-33.87231103551515,11.611205525663506,-744.6824717466001,658.2024603713081
1.0,-210.8351303712612,-88.2058393623059,862.6993589921526,97.19698553818063,-32.246840671877344,11.96517931255917,-743.9926977986728,662.5149355179016
1.0,714.4757104692277,-84.67313131016243,890.7151998462523,97.70700197238364,-33.26617479827516,12.743244701043466,-754.7689872429601,672.3897359067494
1.0,-227.61893199585694,-89.1135002225731,862.4266186388861,96.57246618284336,-33.87842952405617,10.491391685339215,-759.5089793981214,676.403401442946
1.0,152.5519517953553,-86.0991103389876,877.9879556899018,97.3135850347763,-32.027327568488964,10.83037389522216,-908.411485854547,800.6940708401098
1.0,-98.49443216021672,-91.86877501585423,891.6003118840308,96.46106202637667,-34.190415181707195,8.623131087825653,-842.0215352342727,752.0482259009025
1.0,-130.40606895610762,-84.62107534118613,896.7514392977605,97.08529425014703,-33.70568362704546,13.587908610345997,-911.8416835821442,804.2817590579049
1.0,691.0662254585985,-86.86870351181942,867.1365034793448,97.06995926451819,-31.688731328485744,8.893298815169988,-911.1912027230221,802.5703590141654
1.0,173.05275656314956,-90.17276096836069,883.0479189523586,96.81457502779182,-32.514347187179034,11.360829211140842,-811.1026980228746,723.1759933474307
1.0,410.13587865815657,-86.50090047132821,888.4904906724241,96.91776381032594,-33.912793478438694,9.636388298858696,-777.6561759128825,692.7116936802288
1.0,665.8060305059965,-86.74734452727917,888.1461644053472,96.93943671086389,-32.08575047396364,7.828935042677813,-648.5351080163389,584.247088615577
1.0,462.36744506715,-86.71271400437021,882.6739787278796,96.4971009406679,-32.83025841654064,12.880646844601316,-908.2111906728602,792.4234442108483
1.0,527.8641139613853,-87.07908973205454,876.1010126856297,97.98328697189586,-34.621617774517986,8.980988415742397,-696.9793776684985,625.7626381739481
1.0,36.18381010025462,-89.47040284889643,873.0377386024792,97.55226630378255,-31.1952696378238,8.110069711580305,-770.4032052716094,684.6339322135798
1.0,-129.0943696009224,-83.415786935183,881.0778331960122,97.1548109975153,-33.53957334557155,10.788700858521455,-823.5095805159397,727.0192381772225
1.0,623.6278415291276,-83.60768829818151,871.7811348879804,96.94801537090729,-33.265590934486454,5.64898677271876,-707.8447665534362,634.129107808277
1.0,745.4623574270224,-83.77624972516874,863.0561593573867,97.57278016865796,-32.7876426990062,11.210565623139212,-634.2016801698219,567.0671211697429
1.0,51.31129705212936,-87.08130627394392,883.9790060944315,96.55082222721026,-32.80919280238415,15.168547968627589,-617.7465168712561,551.9213100694059
1.0,178.9349817769056,-85.02075744151789,892.1841015534212,96.74615379565992,-33.14403281571418,12.86417172507392,-796.5708838878584,708.5783080232451
1.0,30.522428807780727,-89.03850412115169,891.504179269383,97.23071646689543,-33.81352444060733,6.402729512171802,-669.7746471625209,608.9440838843107
1.0,275.694438528422,-84.97974675477155,864.3607975166947,97.31952899321936,-32.19505889097354,6.606568535540288,-820.6042487679829,723.5751244137067
1.0,17.39145169501549,-89.05190404100553,882.6608639172874,96.60752978651965,-30.860928502438643,10.977884911537082,-810.3464651049684,723.2881734792215
1.0,46.54351185352999,-87.41972103233634,867.5541939163334,97.60785586746606,-33.037400822711724,11.642749392080228,-576.2993429070686,520.601979192129
1.0,331.13000121253197,-80.6515677427067,886.1848676811118,97.62772431612467,-34.268001455093895,14.40202585217791,-740.583903275507,658.9621604207887
1.0,381.29455270864435,-88.90427348812564,882.3825315197915,97.18894401292226,-29.978156115928897,10.102521097585441,-563.2241547378574,518.1232127846546
1.0,-201.54071572508383,-86.51213403529252,865.2021254930196,98.08619454120496,-34.11866435328426,6.807182562707267,-592.4421073986907,533.2210626410449
1.0,12.144104413080981,-89.86963490646247,890.6470572245292,97.08653370387745,-31.998249913550286,14.569475622686408,-563.4642483581591,509.869225394869
1.0,-43.293623224227844,-86.98338336769005,879.2350577672554,96.44217111130371,-33.81198990839717,10.395704595563123,-742.1507567146066,665.9652819369434
1.0,150.92850156052856,-88.2691694052023,869.7752966422332,97.06339741543198,-33.43827418655123,14.564415039250422,-767.9587372889557,679.9376541368031
1.0,-52.07732872653682,-87.76777204961982,885.8257156690296,96.79250037293968,-31.29633871869805,13.393329939514524,-889.5272658132484,786.4924789367711
1.0,557.3093815051008,-88.24853634568902,896.2748776421087,96.57050557128987,-32.54510501603293,11.90362193661426,-633.1112378316268,574.5397273671578
1.0,158.85758280665522,-86.32716429206636,871.5193157191023,96.38569551511546,-34.28357318150404,11.927458763486365,-614.909417277195,554.1178522734833
1.0,471.3109816757143,-85.29737736253516,881.8082171797001,96.65492338343296,-33.07267888236156,10.921501323843804,-854.4627260524892,766.7680664734385
