X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,-11.0,99.86107204130742,-1.6678197414044336,-60.0,238.8083995786314,55.92779291663744,-66.32588053790127,-472.7575897014331,266.9862287301201
1.0,-11.0,98.83739179208345,-1.0695471944155224,-60.0,-29.415557271781452,54.272106046480985,-67.63866033178694,-294.2193336879535,112.00684569469516
1.0,-11.0,98.06174180453722,0.8352036337226224,-60.0,-99.15126577120051,55.96212071952776,-66.69823344059189,-633.6209847704738,262.449745691482
1.0,-11.0,96.7665978474942,0.031396605323317284,-60.0,-15.8462719898789,55.41435351436842,-67.71410638803307,-946.2896731150329,441.06721610466786
1.0,-11.0,99.07249429573598,-1.0041204599256826,-60.0,304.88197046394407,56.9876377489305,-66.96268478214432,-692.2531346711206,390.08150976273356
1.0,-11.0,97.71943659487417,0.29968477293947743,-60.0,-75.80330283089609,56.01798879080577,-65.21092120328211,-822.7531473747397,367.6859270935485
1.0,-11.0,97.71234066912415,0.03420078407710516,-60.0,0.1588855958650015,55.77208551680221,-67.09969167693696,-579.2966508112379,260.2252957811954
1.0,-11.0,99.46268772671054,-1.101074704434763,-60.0,-5.674922808458035,54.76213219945123,-67.27725031368935,-327.5423328132756,135.22700323765696
1.0,-11.0,98.21277820259952,1.2294162412958811,-60.0,209.32991033757332,54.85620495083024,-66.94208581844039,-760.0576467755384,403.31209183097934
1.0,-11.0,97.88809237830944,-0.07777530829441463,-60.0,-66.85043012787412,55.24397429658209,-67.72360501208063,-303.8908954952717,109.46831079136962
1.0,-11.0,96.38244636225438,-0.3843864968077458,-60.0,260.9319340724811,57.98338821264824,-66.32462266297306,-686.7405543970925,378.10521540372423
1.0,-11.0,98.58808146716274,0.8667933140568371,-60.0,94.15838676743374,56.84287081852396,-66.57740137393317,-482.9388195684222,230.75014987979557
1.0,-11.0,98.9174239642824,-0.29202258477777815,-60.0,292.7776443308263,56.20653657072329,-66.06305807503432,-306.5053268521207,200.35010060515646
1.0,-11.0,95.93822188212992,0.17934549926916857,-60.0,50.80258749320265,56.40027427986745,-66.94764913831268,-812.5485341424319,387.53647759468987
1.0,-11.0,99.73600772763339,-0.9431679372306788,-60.0,-85.3444656958435,53.81603848907933,-66.05481753204327,-453.24271362315903,181.09283114324424
1.0,-11.0,94.72982477341193,-0.7829330873256096,-60.0,226.16949425410672,55.697525486110806,-67.73651645524619,-668.5094293133636,354.53206868624835
1.0,-11.0,98.45950004362271,-1.0124800877156768,-60.0,121.7233940508738,56.389698958040015,-66.05166277640191,-502.187027030353,249.8547939091244
1.0,-11.0,99.23207377128129,0.6806399261032045,-60.0,363.701192509116,55.55434883914509,-65.63900769656682,-895.1640454455866,510.3839824222316
1.0,-11.0,97.38921703030476,1.9311165482184862,-60.0,-81.01206788344267,56.11157525853913,-67.13578590179412,-334.43888066443753,112.42787716864252
1.0,-11.0,100.35795513501974,0.026334425608338655,-60.0,315.54363831617053,54.30753269466879,-68.98475514395135,-226.06367030051172,159.35643826568406
1.0,-11.0,98.42549109476994,1.032213112172025,-60.0,193.56264903522174,56.7971555566773,-66.58467169248715,-895.5653258228213,472.12280803559975
1.0,-11.0,98.08353288180142,0.6119112089580655,-60.0,59.51426458044793,56.691717929723964,-67.22419255653321,-554.3814658235144,262.5125947572991
1.0,-11.0,97.69083407652137,-0.017088026281595316,-60.0,141.71490705135687,54.26308852241796,-68.34733161669358,-735.3186731126549,371.0990899759622
1.0,-11.0,98.23148738291741,0.811215592303604,-60.0,-44.88442113132298,58.31396954331244,-66.70247259287484,-610.7737587145397,269.01244364190904
1.0,-11.0,97.96979804908848,-1.0105846019789746,-60.0,-12.599552493294084,55.045681086938444,-67.79281908702025,-289.3112606780902,111.74666815248543
1.0,-11.0,100.06184389376708,-0.44273933696583856,-60.0,311.4094954731358,56.24581564620048,-66.3597242069726,-826.6495704337051,464.6326426371448
1.0,-11.0,99.12552894621045,-0.6875591299944541,-60.0,33.56789738300816,57.00201869259513,-65.53255328808953,-353.2190675457017,161.8129682871874
1.0,-11.0,96.33456481105394,1.0356769094367995,-60.0,361.7436976613539,54.239623632670195,-66.66466905028378,-606.3228188539953,359.9194711411538
1.0,-11.0,95.95225822239364,1.0785595292948715,-60.0,-70.73850195737575,55.46496930754939,-65.71494969314864,-473.6174482192208,187.2488410853383
1.0,-11.0,98.93073591971185,-1.2619289327468681,-60.0,55.707415440794506,55.92237004336126,-68.79658956428564,-624.186847219644,295.09143945668126
1.0,-11.0,99.81475519501087,-0.7992680188948301,-60.0,-84.42696690445226,55.429304197542024,-66.86505324936188,-739.6560719387467,320.81368775545565
1.0,-11.0,97.18847959417562,0.3584869584293264,-60.0,333.256341533586,57.49948740629721,-66.06725319831973,-372.2403551065182,238.79308921531123
1.0,-11.0,97.81908378933616,0.3903358036158799,-60.0,360.8805501527929,56.32398884641732,-66.17594494542077,-314.8491071290722,214.69456799167824
1.0,-11.0,97.90356277817546,0.3896057247236203,-60.0,-106.19399768104634,54.81583490180657,-67.34681919737442,-268.199262951272,79.66837397349332
1.0,-11.0,98.59371479764906,-0.808776740276648,-60.0,361.16744294362195,57.644350086351444,-67.30759243163122,-880.5390929364197,499.12294893803795
1.0,-11.0,98.28179126370938,-0.5467776480442128,-60.0,-105.6317907577317,56.82739570353883,-68.51832940006943,-458.9479954788617,178.57426128408306
1.0,-11.0,97.72306248857119,0.023673882492614585,-60.0,342.33357233896487,57.123914796030014,-68.05183189129026,-758.5706757545431,433.8543248215782
1.0,-11.0,99.9279319566977,-0.2896510584489713,-60.0,157.6516966042023,56.71416891323219,-65.74259698695886,-534.7066531794353,278.4205831793124
1.0,-11.0,98.04113665749223,0.44254253946918765,-60.0,12.505881846856482,53.990516673105915,-68.70126755112399,-655.8723313164476,299.37445378176284
1.0,-11.0,98.88302433312987,-0.7809297770957476,-60.0,-131.2337417447924,56.656321369845436,-68.5596804297194,-651.5756217572755,265.78614302686066
1.0,-11.0,98.39185300303782,-0.05884043902322706,-60.0,-108.8756175070676,55.31157394643109,-66.89984664701213,-665.1815802225121,274.86849132409503
1.0,-11.0,97.88445270590618,0.49031682641042423,-60.0,-10.423788085565178,56.759504886773115,-68.22895942404962,-555.4874027813817,245.6890847811285
1.0,-11.0,97.70594539101921,0.38435560122749635,-60.0,29.52416513044463,53.81957365419166,-67.47454146728778,-572.622264378959,266.12942032147345
1.0,-11.0,99.07185537295827,-1.1705351746581656,-60.0,180.12243480478475,54.608833531490944,-67.15636692801468,-316.4472951151671,168.91425019809415
1.0,-11.0,99.90020999873607,-0.021080520783920816,-60.0,325.2061140229732,55.98730831016962,-65.37027820026023,-227.94286255767213,168.03865292618391
1.0,-11.0,97.61411282703322,0.4601352287716337,-60.0,-118.533505337613,54.37242713122235,-67.72671907694472,-437.552716461854,156.39777465298764
1.0,-11.0,98.05820930602994,1.1589792618145234,-60.0,-128.38421110528418,54.950584063166886,-68.05259640852582,-226.93912687729562,59.96372238337808
1.0,-11.0,97.64630682649262,0.6244888741992101,-60.0,342.3626643269958,55.368158494400106,-66.97489637815961,-735.2872591782184,421.341497874038
1.0,-11.0,96.46573065382624,0.201842009064513,-60.0,143.4120911341102,53.75790528275894,-67.84495990114782,-693.0648155704554,351.3155386490049
1.0,-11.0,97.81882909438788,0.8014605687353603,-60.0,169.70064834980872,54.8420081447269,-66.81057404356942,-298.4635735443794,162.74260276940234
1.0,-11.0,97.77455686504162,-0.12075419611533902,-60.0,-112.14966921066609,57.95366057898095,-66.24863012981841,-354.9081942797187,127.44463960843171
