X0,X1,X2,X3,X4,X5,Y
1.0,-78.96343937297497,-239.14008114599602,25.460129379647533,104.42309303888293,707.2451123067109,-711.0934079839054
1.0,-84.36838116100841,-331.6542711955975,28.159529344865454,84.97226288836639,714.8137496282549,-906.9952164854915
1.0,-81.09477388947077,390.4357696503496,27.57576112054897,88.57623497844939,754.6368359132678,308.5532916981954
1.0,-76.41702272510256,568.8789798191121,20.84406592133019,90.08922945557543,717.5874673439607,647.7620476958366
1.0,-77.55110144617726,-543.2519069841984,26.55548464958272,97.64051964834555,641.378344683273,-1205.323850548613
1.0,-83.29152110246402,-133.3084618948359,29.498821098849675,86.90902890934122,646.124907246961,-524.0411081588869
1.0,-80.00760247862091,-668.064242182908,20.10211865666369,94.3704704072657,736.6030259485422,-1478.3096768068708
1.0,-80.8135687390538,776.0453465299015,22.219728807219898,94.22831834429724,755.9045577669924,981.0743789595884
1.0,-80.26159186785011,789.3400634806674,24.70225602455173,96.44159342762156,688.1207362256997,1049.8887306104557
1.0,-83.05944081704864,653.665227460797,26.871147427505367,92.54827449981116,742.9857973468463,764.5406306688644
1.0,-78.67981844254932,838.8719671244967,28.512552712495086,89.44924575464326,723.580424247581,1096.0822276855342
1.0,-83.32111274345066,-195.8032153054437,21.460229720790295,80.77905921433636,657.9112956970393,-639.3882966798418
1.0,-78.57982739193949,-21.500616777104483,24.670007001815023,96.06753664571856,733.4560294985595,-365.7850656664447
1.0,-81.31557835782185,-156.78956431483084,27.475915601505964,87.87505949150162,749.1793808644387,-625.8634981906825
1.0,-77.86583709976766,437.5112020002823,23.479286753977906,91.50668959296891,741.678367909698,405.538749217295
1.0,-79.72607338149001,-346.0218225959908,29.51135827066248,86.40372161283926,654.7849783135148,-894.3182767721784
1.0,-78.56658907600169,212.34173614894974,28.189885916851352,100.34853382708141,680.2613943324626,69.51076729751559
1.0,-78.74099669569969,291.81160014457373,26.942966682196673,91.91213466263899,677.0200650934772,195.24087247135145
1.0,-79.31084929861234,862.7298637005276,24.080594633974286,94.86409722977292,665.7255735728817,1184.2261967852676
1.0,-82.90875246852897,-413.8918206858711,23.90702756380282,94.35747634790904,689.8058531666437,-1016.9894457178854
1.0,-80.87365315290043,429.22429644088334,23.997536623656615,85.94942646678784,682.9885441230633,417.19037018310837
1.0,-81.1705823852436,325.775301510437,28.056779392118738,97.63421069793684,723.9095454714402,228.23032093684583
1.0,-81.6124618855965,-473.0231138563869,26.145121770312947,102.97163398735353,697.7457369497489,-1113.7520852127493
1.0,-77.2227602500687,162.6490717595873,24.89727329647841,94.50689308791168,637.8275452760698,-3.645373299155092
1.0,-83.09380186087054,-66.39856794805894,28.78767427050002,87.7913608508585,710.1581467130018,-451.28346345266465
1.0,-78.29209744108697,727.1518532174791,22.885251195812724,89.90319274121943,762.103014131438,882.3749395088751
1.0,-75.69289646722994,32.29651983139843,27.307612071656344,88.76570771088056,730.8143413844407,-289.1081750009962
1.0,-80.24156708641121,-231.44384061239884,24.697693923234812,90.83937604291468,756.4350870240012,-753.9711822617203
1.0,-82.58380551827752,817.3962164866302,21.528655472314316,95.92828688056686,639.6086069020672,1129.759020996815
1.0,-75.02664404559313,-386.91092237574355,24.396326267682504,82.77750035834387,698.9999587247399,-993.4250078323861
1.0,-81.69104413651594,-1.3829109544965377,28.45211033534065,89.6560095914937,720.5909465592629,-345.8232711883733
1.0,-80.35181237399108,541.9455912139606,28.30325309805736,91.2142334750425,699.7187885603983,607.2511452022213
1.0,-79.15398289034842,-281.31054816592894,26.98278894006609,94.54373485768113,650.6891245101174,-770.3277096950924
1.0,-83.74373710906066,-377.80326245484724,24.80004368352517,90.40437976734526,691.1650114246371,-965.7552229729228
1.0,-79.34808359189789,333.10442497833355,25.792212005330807,85.23278487422006,657.9260602471198,269.78581717536895
1.0,-80.61928605889825,-384.7073595122191,25.114088304064946,93.61880965440159,724.0165462041027,-990.4539336627769
1.0,-81.15177241343106,-718.332434023391,21.988220364016495,89.62398692246927,668.6717664636021,-1535.9349979783183
