X0,X1,X2,X3,X4,X5,X6,Y
1.0,5.701602351835305,35.75880008656286,-98.09312846735172,-813.4651997762156,-76.50481075406108,44.55881963754901,846.8400054679754
1.0,7.797402263689001,33.17028105917368,-98.23875258822595,383.64589816114676,193.97695801060024,51.21295075319162,-47.17536724130184
1.0,6.943210933303287,24.50494335712797,-100.18946214797094,272.0359459997039,-14.230451577583665,51.72984671882042,15.336918210991648
1.0,6.2755177591333595,25.865991458940055,-97.41189855318818,-508.95283231921235,145.8961645462402,45.50783378081293,659.6189903202913
1.0,8.144586665757945,25.171931159875943,-98.11998984283218,436.05067336342245,-240.85039693471228,51.62122091374728,-166.87054965510237
1.0,6.486593577355709,34.04591731696607,-99.1655965814294,-201.0061464490518,32.50387975872724,48.01750402964846,388.3127000776384
1.0,6.76450817032256,37.63770811183814,-98.06840637536548,-723.0852178959511,44.67860786976149,59.4461865670907,817.6104590486128
1.0,7.518511795187882,36.66992796882792,-97.1970996849934,-908.7535955761427,193.11863753623146,44.579465226095564,980.1389800574576
1.0,7.172231294953069,28.90369000811305,-96.97417288321083,-573.2161012343917,73.34079809282395,50.86164301657475,702.5507466759011
1.0,7.032041525726631,23.718587344990553,-98.63908779769064,-352.80882515347855,-170.81973212831025,39.88310600120911,463.36605611139873
1.0,5.984448571608434,23.867805653401543,-97.94000329301016,-857.2324150697559,100.13624799370638,44.21386131105933,925.2881336285774
1.0,7.345402084545741,27.264510536967915,-98.17439161521868,-315.436502719999,-41.392071431047555,60.904537298820244,490.53257962688775
1.0,7.767950002837363,33.46366321273237,-97.39087694340805,-111.58169661002546,-267.79697705848827,39.220777846172055,241.3016861059532
1.0,7.016959389377957,24.582320310659796,-98.81016440805509,-365.53337890997204,-3.1231162682475997,52.72149346953347,525.9886697832097
1.0,7.132712856639659,27.90350136122239,-97.45036903265427,351.6418052088618,124.39643459025262,49.65595062625523,-31.08969527865932
1.0,6.4621755497966085,36.064393790273925,-97.00458954195047,349.9535136035754,-258.78126837634807,35.33463862330485,-138.52450413061032
1.0,6.196398797627597,33.049746363405205,-97.3459035436188,342.94322636513175,-40.530389404930304,50.84221256928237,-61.12747565748096
1.0,7.463977164924655,23.49666543993318,-97.65602681097201,-850.7777216274258,-267.02922581553236,50.50148452050136,857.6193593818432
1.0,6.251860929889362,33.48037405982561,-98.61706011833053,-45.67748092706995,-239.42116418102393,56.32331319923886,220.98003018990406
1.0,6.493877998881175,32.27501449354624,-98.45745674143316,125.41547986671912,7.322912969124047,44.29984546192062,114.10040155894056
1.0,6.738172067414313,30.5101790667328,-98.10672886637354,505.84038895217714,-204.98939758732513,59.397411954100335,-210.219169655887
1.0,7.319996628594818,34.67828185905726,-99.42122670081768,229.68607611059474,5.275413378256417,52.591768967620425,44.62686927760784
1.0,5.912387086626244,27.478389740844154,-97.29320644474285,-627.091412604758,-32.96744205851252,55.05073750075003,724.7734395762626
1.0,5.748266963618507,29.25606878532217,-97.65943756297821,-241.0767808730369,8.379811820917382,41.78991680740437,404.1053029318021
1.0,6.695332104053904,25.563176546648304,-98.95737386303682,731.7924086640217,-287.1035667837707,43.57242660482352,-422.6244780797237
1.0,6.217371043723326,37.56948791434816,-97.24508523032053,524.9190085801306,-82.05894434675773,54.80579179758742,-218.20900938399822
1.0,7.0521084507480225,32.37360925584762,-97.68766293516966,25.799458954758734,-144.36251232336303,49.26270919457621,167.9705971201062
1.0,6.53551532495376,28.0154327062271,-97.77121212342176,-216.88112362357106,-143.79966663195677,47.244590073408894,370.0068891344779
1.0,6.860058885043613,33.36813042497053,-97.67283163668515,-60.23194826862368,-173.3820168982085,31.843225671695446,204.67397973195781
1.0,6.955167264033529,30.522366498359933,-99.31174258233254,77.98633732142093,-226.7369397374329,43.049821934731824,105.0954334013397
1.0,6.819759671584808,24.31688634139939,-97.70354645758046,33.39287384305817,36.40437518001079,42.6860497055032,198.53254797752132
1.0,6.774331952582677,21.859402332314446,-98.80910911615348,505.9538671246253,162.94317001013542,52.879179779766254,-133.821285645727
