X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,438.6012538744497,46.716131781736195,-14.09591627850576,-21.544615924554854,-37.118341158689105,-29.60105057915092,-71.46314843179718,-574.499723548345,554.9433582198466,-19.30496364542579,823.7774136166425
1.0,572.6730543926004,47.621422051024204,-11.871465728583207,-23.526027632737268,-40.949811218749346,-29.27707694378006,-72.11731014609238,-224.7818008969885,724.5491978696916,-17.703302404793078,1402.7582103064797
1.0,277.07635073791243,48.731706141148166,-12.462770425042983,-5.439037164449864,-39.76564756315697,-29.517189097512773,-73.21031716994236,508.1023744530953,739.1013003932441,-20.70689557680838,1600.4803245999628
1.0,365.8788192953909,50.44368908521492,-11.410329393571065,17.646539005239518,-40.978283575415134,-29.322793763503757,-72.27017274594216,367.3283152263923,510.10488292130856,-16.549226644252307,1422.558519947605
1.0,370.07111270086943,61.76721823231581,-10.397385721451608,-8.203404745108884,-42.70915661054173,-28.255340099534187,-71.87060909506249,-101.01047224660135,735.9599499116624,-19.109649359802365,1280.0264012436849
1.0,554.231364015256,47.25775316842411,-12.65673279399183,-32.910034593866285,-40.683953659332275,-29.637906935067935,-72.27026593662438,-300.08933949855424,424.4730067141918,-15.236843270942524,996.8322200093186
1.0,270.93493513933436,50.20966079998342,-11.88169976949958,-53.7640853716503,-39.49190274693261,-29.16655819220729,-71.05266260128404,-336.1931848979532,563.9791928033358,-20.825451558643508,715.3431463377161
1.0,533.8563243526753,37.13580270901554,-12.20992296297122,-39.36527049411726,-39.19879045397241,-28.714782708824202,-71.05739959108632,65.94541033591679,453.2587454733916,-17.117166457180208,1240.7016587262033
1.0,502.00255017336883,52.62748194301726,-12.167707561253247,29.355859290096262,-39.028060859483595,-28.334544841684668,-71.43431222866056,-351.2235123839157,661.9300207738312,-17.39863043702845,1280.4337256625452
1.0,292.08593403596024,51.108291432718,-15.919264207510578,27.676862794280353,-39.90147715460978,-28.58855022239737,-71.9675412613558,214.89707837357082,735.12838317519,-14.642598957038757,1476.8614957356633
1.0,554.1210241011639,52.694342005600355,-12.675629092276491,-7.649726078749609,-40.066075015255315,-28.254610171758845,-71.82221311204849,189.33135294917986,671.7934798655754,-16.110434345839426,1642.5572185146361
1.0,483.9302495612498,45.74836541776819,-14.149157159162968,-5.62964720420436,-36.45221030008772,-28.980171163032907,-71.27866576083622,-521.6241075144508,456.89364485659036,-15.743712790072768,851.1425374596765
1.0,568.6628807690399,48.99921632121565,-15.731259342055711,-30.72823109752231,-39.51327923905209,-29.75529045917344,-72.06781463151067,-705.2411800592198,574.892185552314,-19.411756135633905,902.2341218395082
1.0,424.2032364132698,48.27649797348804,-14.604077180677216,-29.51995906025826,-38.9818156336189,-28.821721033718323,-71.81500259322014,23.304557746860155,641.0865469068945,-15.86429185912766,1285.478256760485
1.0,564.273738491663,39.34744941581108,-13.554307947881087,10.831743186057935,-39.2923128489165,-29.112107613284653,-71.37431918419126,-200.16474224575313,577.8939681444205,-15.841409049895312,1333.0362247542673
1.0,555.3113867018918,47.23682687352369,-12.703440636957396,-28.24623570808204,-39.23340128068184,-29.983986322079964,-71.99353151486281,177.34180227042168,566.1861957307839,-19.22460473096487,1489.4376141833484
1.0,270.0508342329298,48.83561095911533,-13.143525540294842,-55.881147052210736,-40.86764896788437,-28.796247353498117,-71.43522954912831,580.454959058352,669.2354757574415,-12.070424241162087,1443.9354965107198
1.0,363.4990086862646,44.286895954904175,-12.58352510074343,-34.47661505446738,-41.19436776857372,-29.435522800753404,-73.86964770302485,633.1999228452323,508.76195808940776,-15.451195064296334,1487.4459383749754
1.0,288.1092294069729,46.420770169586646,-13.225749461286357,-32.42772565512822,-38.394027010446464,-28.831689272399675,-73.21826417980841,-293.8941287463576,729.6195835823207,-16.328449905864264,978.7683259791038
1.0,335.40999760655944,47.57055240625914,-10.763291929686591,1.924879287736026,-41.609314466264166,-29.418876063279644,-71.88592990533414,477.5797012122757,431.2549861067918,-15.39529112440924,1343.2553756209
1.0,409.2397140413336,50.364593450205795,-13.947560362236189,16.91856000464547,-41.510681358889,-28.909237892277506,-71.37027772792075,-648.3356416713768,640.5222914741582,-12.054751573049673,906.5093068906295
1.0,550.2460974399729,42.61307352912506,-15.043481487223115,-36.63209868747349,-39.151679873809925,-28.34020811207769,-70.57797606351659,366.5999560611324,604.3724013794067,-16.055795279625638,1626.7377995386091
1.0,465.1779965135817,45.64386738753397,-12.219769197070116,-2.382827374331761,-38.05002592508979,-29.30813251958935,-72.12023227276076,372.79440289445915,475.2770765758376,-17.279632839800406,1473.4696993654024
1.0,578.505354803212,52.02272845972841,-12.330121251027453,29.619062656141452,-40.219396050941405,-28.826623669835925,-71.93950454343538,-703.5464834814746,697.700223163846,-17.695725621230356,1165.6458575112758
1.0,344.0121682349401,54.36020574873251,-9.901308751477439,-16.791090886573485,-40.972037924314336,-29.01758835711797,-72.66816124362447,438.97641365960703,459.4437793197273,-18.21887855082569,1320.7520926579546
1.0,469.6245390480133,51.00812330441483,-12.49385944815577,25.605797784318455,-38.85132501509731,-28.934466927980246,-70.60578950447524,175.79804479842358,553.4530863920256,-18.35757881859653,1486.6090464176223
