X0,X1,X2,X3,X4,X5,Y
1.0,0.7201789743458353,70.19405897985449,632.858549155573,689.3948877189146,-9.0,866.2217235215683
1.0,-5.392409046184874,62.20093392930897,704.2712380464997,669.5835627717194,-9.0,969.2057286018045
1.0,-9.548053900574605,69.85126049240856,695.1133123244815,742.3889341727365,-9.0,955.5482451869746
1.0,4.801001217312678,69.72793255545137,-26.29213751895213,732.7940648485251,-9.0,-67.97898933555966
1.0,-12.625004863193471,65.89307779800339,311.75219106836073,679.943100290952,-9.0,422.4129154924358
1.0,-13.754777592554488,64.86640413018655,-73.81198683032025,735.0944763635156,-9.0,-129.304599819304
1.0,-9.198218812063176,64.5483195475221,328.9808550906905,758.4942718982755,-9.0,448.31418643745565
1.0,3.816563545427428,60.237243094654445,377.84542218945535,765.2046409266252,-9.0,506.53947922733363
1.0,10.762373715777093,64.5344567726489,684.6233431554706,758.1159632367702,-9.0,942.8907424801878
1.0,12.354235078216744,64.8915280877666,538.658220489053,756.7657934935895,-9.0,726.9913782836445
1.0,-2.0817239234646916,70.4063638640918,400.15462204247217,713.8990205165095,-9.0,532.7617123092597
1.0,8.215602005059218,58.87877256993123,700.3126559932913,674.9889006269368,-9.0,957.1440057934889
1.0,0.7409151753706069,67.75774656253247,172.91097558370393,673.9466188961261,-9.0,214.2037287146694
1.0,6.4559292410377465,64.62304373206936,-227.6371125166827,684.132777189619,-9.0,-347.80796430189736
1.0,11.877929653943026,65.50481641892628,365.81256158314557,713.2332533682587,-9.0,486.0510082740707
1.0,-2.1043325120671827,67.8952711393292,173.5647766234136,667.0169932478877,-9.0,218.51212847883463
1.0,-13.130255086597648,64.36735556477295,-61.83400150628367,760.4165524095285,-9.0,-112.6098973142221
1.0,-4.685739783652421,67.7766341688151,341.8039283485522,667.9288518826048,-9.0,458.27095631342786
1.0,12.532936150963032,63.355678553659,-225.42728252073053,770.606219571189,-9.0,-354.6572484462624
1.0,-12.913298073247967,67.45187086143059,-18.667575431236827,735.5093285788628,-9.0,-48.00631811585951
1.0,-2.7524605891032796,65.54903796119095,391.7249693839548,707.0510504228829,-9.0,532.3853750380471
1.0,-1.9498269393360719,65.30224311055751,-15.426424647219278,739.267039792315,-9.0,-46.244317476289005
1.0,-16.3532163617449,67.37295839645228,649.2559652046059,713.0546087840286,-9.0,899.0169716466406
1.0,5.066724847932241,65.61277812918264,713.2913825609176,756.1018092813861,-9.0,973.8286760615339
1.0,-3.0332667137293163,67.43096989643182,-3.5364959956768587,772.9725949976902,-9.0,-35.20674952153416
1.0,-5.620808224773365,66.02539511674703,394.30643245992394,770.6338458828169,-9.0,536.2936692617409
1.0,3.914726256676283,68.02578609906725,595.5019001920682,764.6624834014755,-9.0,809.5347000746782
1.0,-11.959076826029124,65.3824740249272,438.2121582550418,680.4040847918144,-9.0,597.1251427169069
1.0,3.533389259799235,66.76340967160608,-120.82383369700216,673.5062966253204,-9.0,-194.68291418407034
1.0,0.5681019673295655,68.36679023578985,158.07132155666397,694.307033258128,-9.0,191.5020024373588
1.0,5.2767333150675375,70.03440359999773,-105.71849783675707,726.8029766535026,-9.0,-176.6806715808084
1.0,0.9352182252777952,63.31282144805206,534.1561509150171,705.4662735369974,-9.0,731.8604419698371
1.0,-10.274456291242931,64.16747623471605,305.5896425201804,698.4495935611985,-9.0,410.8784123475614
1.0,-10.786678493436343,68.54592110563236,153.87517152894543,679.9418574113821,-9.0,193.3671190667943
1.0,-7.5156493693588144,63.73488107873575,632.4000022831444,735.360828472626,-9.0,873.8055105935183
1.0,-2.9610101118604084,64.2507028886513,578.2717987823519,714.5687162920386,-9.0,794.3102950352685
1.0,11.521975351974604,62.21916871826129,14.356040502823191,704.2316711785594,-9.0,-5.824993754506432
1.0,-6.528045357973052,67.94202285271875,431.10366029865975,699.1227808405225,-9.0,584.6348141049181
1.0,3.015729698407049,61.624353495558125,476.111228632854,757.8545395324526,-9.0,651.7939530565721
