X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,-851.0949261536236,-569.1080400132821,154.79999928605156,46.53039280304705,-111.2682416057282,90.48352839172921,-73.58455453554366,-449.4226864138081
1.0,-472.50629680111643,-776.9671542648266,153.70885380712394,44.84250227151274,-54.01578379024721,94.72094239820834,-79.15004701867983,187.8317364012788
1.0,-565.745193433884,-539.8567800974341,135.377987534817,50.1931495784994,124.89528428807296,96.65768694289311,-72.36871128427532,-219.65153372211063
1.0,15.733383653529245,-844.1814864511007,127.50962861841997,48.99776588489165,-238.06603408114626,92.20753709019006,-74.05637196096438,848.6516690985839
1.0,-902.0120870368746,-638.3830982294611,78.89598029630459,44.581365230415614,-74.58916677169475,88.21391711573679,-69.42286228594386,-320.4757854877961
1.0,-210.94795342264194,-714.7966146957715,162.72699066212823,51.17141832699552,-296.42381010551645,93.91638331618329,-73.9559189267204,429.0614787379812
1.0,163.78781404878055,-703.4399539197785,143.96071796713957,45.73287071439298,9.59471993938098,93.68274733889919,-71.87054929871617,753.1305622162882
1.0,-31.257817902132956,-696.2291249921897,129.20976778982168,44.9038329315047,-311.54461846698854,95.79733396490059,-77.09221187523696,635.0682028161972
1.0,-417.2399070917892,-763.3809817964857,135.91826137270965,42.53376867273497,-211.25333178110876,99.80564305902834,-63.62271553637136,301.36810112331426
1.0,-141.37505126270798,-508.62624822568074,118.61059767011369,43.460192556314276,-170.5514544631486,100.99259424909367,-74.05849218114751,278.9238994198568
1.0,-329.3120692347363,-519.5451320753409,95.29038322888876,45.0770382431083,20.275485782719045,88.13564706353397,-71.79416732394229,84.1595281958211
1.0,520.7450167078537,-634.3491923787411,93.70742332219149,44.97260070372938,129.16273972681836,94.48966199906897,-73.81950108889703,1070.070324215324
1.0,-754.4402084446263,-772.1625171676601,164.11972050528948,43.48477559216323,-293.9398696314169,88.98820271876568,-72.83085046718782,-60.45673782119037
1.0,-399.7171677368981,-700.3927119328187,159.99034623940128,45.851725104395314,-197.42350236811305,100.51965796281068,-73.99610191366963,190.91190726898543
1.0,92.14919150544415,-486.47333229372964,177.44454891009366,45.9233687099012,151.3714868709389,92.99566878030582,-75.81280444499878,327.1035365163222
1.0,105.66096380830754,-836.4570885420919,134.79846928384438,42.37939003577836,-41.64241657632215,96.36132145652635,-71.52128021278187,877.3373456583763
1.0,-487.2116907968462,-682.363358600662,127.72017216508912,46.23445867798325,123.04134071081239,93.47193554139193,-72.7203951824294,51.09741409005536
1.0,-458.26446390062273,-669.4294408375264,94.63239628124552,46.45315124733471,-135.0613446126869,95.59971931026874,-73.9090173052435,164.28811849790597
1.0,315.39451784041626,-718.7705529444654,118.17543892550515,46.90876702601631,-301.5554676172647,91.49818549514792,-73.98756386689328,1033.4767911483418
1.0,367.3637578177811,-838.156312826053,164.21636383667146,47.72286902638079,64.05025733070664,90.58104262990106,-65.85281387527297,1098.1590995698996
1.0,-172.54973641782954,-483.3870948152948,148.16386422324723,43.67160739471735,-135.7092399231402,91.77149012274488,-73.02879945728694,163.09078462317805
1.0,96.4978553557412,-582.1439972592486,90.31302605387965,44.674262749172065,-103.6808757509136,97.00160870416943,-70.57067665552374,637.2835183301934
1.0,363.86613247970445,-741.3239884118393,70.32475992906201,43.80675034163522,-192.4001945485506,99.90293544567363,-69.9841382607551,1157.2961751251573
1.0,-436.8394004380889,-711.6927747059954,98.35063170657298,47.88602042151683,-245.89876682332726,93.45690825950798,-76.65664693912063,259.59159895016205
1.0,-689.243211967545,-788.4107472964556,110.09779806054465,52.001442260515006,-105.16299799873732,90.89858074867291,-73.06056523906648,46.95987266227981
1.0,-837.617007642491,-565.1591432069374,103.72031032404605,43.12926538159755,72.54435120788094,94.93500749055883,-77.62237425611407,-421.33705833491973
1.0,-762.9700219588246,-641.6881116988261,152.8185833942342,45.47836454709619,103.09223630044431,92.37030072028627,-78.80490077411872,-317.03193147528964
1.0,127.8510992703832,-574.9125510627835,73.69479400434444,47.42424514590079,-325.68417829915575,88.20548142481698,-62.48291601385553,745.6915288800687
1.0,-547.8018032104014,-679.2519459161545,161.45302386030744,45.13519532574263,-289.66785413616907,87.87844333765567,-77.02054786741887,28.543739980285377
