X0,X1,X2,X3,X4,X5,Y
1.0,602.9429579254543,361.7329604501397,-70.92669182178956,-40.285472993503774,63.164066013075384,-303.94280269389185
1.0,799.7723277149737,243.9306565462486,-70.92480176350192,-41.24619945006234,58.54519403986942,-202.33653488203942
1.0,391.09824675619745,325.26820991892976,-71.0725859329803,-40.169433410735174,59.791108864218046,-284.17191806774235
1.0,873.0428061071163,251.81629690330612,-71.02853517957885,-42.36526274967526,60.560831317627866,-209.0605384957579
1.0,984.327945699037,247.42481068079124,-71.02476313935935,-41.46946410609354,54.630374554302605,-213.86648976385854
1.0,404.3918093850348,289.90766975485946,-71.07676105500815,-40.93742089271104,54.802410320644576,-253.52602133936884
1.0,914.1079299972074,332.50931349906966,-71.02183235055568,-40.474438528915826,62.21888766146964,-285.0813844963898
1.0,837.6735929865872,263.77293300657465,-71.06876958632284,-41.34162250979932,51.92030221182362,-223.28541476339655
1.0,714.0508892178887,249.01084903885265,-70.99820746124655,-41.528805270665885,59.46616421521614,-201.984998125448
1.0,912.0099883391205,328.4507177129052,-70.91105730663037,-39.95365723166992,56.72922091315823,-281.17761573167394
1.0,428.4570163615762,335.97093233037083,-70.91941093483346,-39.972876041213354,54.66421484708731,-296.52924089937903
1.0,715.9425598524981,227.31976581448203,-71.0691227534999,-41.249696658863975,54.78241236035598,-192.45987061217375
1.0,913.3720575794166,318.473482841162,-70.90162369958911,-40.497930260495515,61.000637496280326,-272.93404604802623
1.0,782.0679496339161,276.8894208249898,-71.0581073828802,-41.458740567995896,61.41663121487966,-234.57612561545338
1.0,693.0734110801988,380.1819671041942,-70.88971864126098,-40.33976522630293,57.157366153397575,-334.9349567536099
1.0,813.0854969063048,334.4455447020282,-71.01277364472088,-42.245642482106994,57.514774130225156,-291.65439646031047
1.0,391.66272421591765,218.62814586303472,-71.1040789764431,-40.52825396796834,62.16525994791281,-179.91013070220765
1.0,551.3632129579603,135.64385976897736,-70.91207589887841,-40.143679161135985,60.24541306888007,-99.54106804912435
1.0,937.2887675788736,401.0054361049443,-70.98933183662638,-40.01889658768199,55.53922227984854,-358.0213142077198
1.0,898.6849536150703,316.9638671783898,-71.03474547302137,-39.60310084185203,57.6219442329088,-274.62034057232995
1.0,707.7341196652227,400.79891606573767,-70.82421502645904,-40.39303742159066,52.775574872475616,-361.16806676475096
1.0,764.8473062151393,393.93319951547693,-71.00768592650522,-40.59595448234502,59.07145182506127,-344.3128996185726
1.0,868.5877553670928,212.8788810258376,-70.74134938132813,-40.73136063692908,53.882023883826726,-179.84743589833107
1.0,958.3312049429209,172.93483382107388,-71.01046503031301,-41.630807451096715,61.826449623637814,-131.10589954148006
1.0,484.7818482504131,371.16852101069907,-70.9356160016363,-40.11818710203514,58.755310637449014,-323.04869708345046
1.0,426.1955242920543,256.81131986804303,-71.18851996581314,-40.253935696599434,56.03867409582294,-218.2068039358582
1.0,784.4899792982006,323.9997086660684,-70.7536938938319,-41.16426511930311,57.842550296147856,-281.0825295678415
1.0,376.7708538618761,368.405210251738,-71.05847046930204,-40.174118577287196,58.61583684823948,-321.21569211676234
1.0,828.7577762271364,167.7499337364025,-70.9779822510536,-40.62919187870977,57.33971229819973,-133.5594979242865
1.0,477.23539154308264,295.2719077955229,-70.92195358717836,-41.09829338291683,55.649666095447344,-257.06776682318787
1.0,472.1416973162826,275.1665156925942,-71.03446369747441,-42.0862527463467,58.339893179148106,-232.6458371242106
1.0,586.9132171176059,310.1918762508662,-71.08571067273033,-41.6011116426392,56.52246892841392,-273.1907676503168
1.0,592.1023553875906,149.92942598228552,-70.89627762316248,-42.0849976530499,56.6297512991665,-121.93704709337415
1.0,851.9556072676482,300.6723198233961,-70.67340961569408,-40.88441727728191,63.090118968431426,-251.29376529279082
1.0,613.7928683679806,266.70537556063846,-71.17136063149657,-42.084103640401835,59.11112456399567,-224.02605444027736
