X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
1.0,-25.1142277901669,-560.019296105557,-477.5043256770998,52.95001727047165,82.27928165871083,428.13131464214155,-280.7126062722057,629.3554694595666,74.10630700506353,-1220.0069265851084
1.0,-28.070593972747965,-535.2303209181407,-644.9688960989636,46.766864188689844,122.22998260078933,429.04575987840275,-360.806276920756,575.5122709987114,73.86469728588087,-1343.735322491214
1.0,-26.18473687346649,-351.3867935179897,-238.23760717322529,50.01468160262514,355.22709300910833,143.38053367020248,78.10774575077266,755.5175410738289,74.09436722631114,-802.5950170235337
1.0,-18.273355687427365,-407.09294748803995,-505.4774609560059,52.8416706722974,185.64032090379857,612.256169371588,-947.0066320374797,502.4800708997567,74.19443763946451,-1444.1278943234524
1.0,-29.340456819916543,-680.0574480974595,-472.08483836867765,51.49470822448582,141.33966016816288,32.999460131581756,-871.5446555537312,798.2207637945178,74.2329957261607,-1698.2419799072964
1.0,-10.742220653517581,-618.350485780791,-350.2065130977729,52.010755015620795,202.21739410499424,407.8708154990624,-60.796438406614584,962.1457515575335,73.63440679799812,-1251.0667156952527
1.0,-15.565053515121509,-635.3326057816143,-238.35859317712993,53.38055300486228,273.3007790194212,778.1231011862475,-803.7246281299607,828.336235366053,73.90946837879709,-1374.7453684334655
1.0,-21.711600455845844,-558.050323688582,-281.8695224232746,51.516424379038014,405.02607466690966,722.9760842280197,-698.3260402117478,909.5768287728928,74.06913599949227,-1392.9100588063152
1.0,-8.93566375411997,-415.92701158278464,-379.7543004381587,50.6319367136435,191.13749045110097,391.5885011203555,-103.2068144718387,556.7008058286492,73.79949421673427,-873.076769775208
1.0,2.7089247205271576,-511.2470005115511,-354.68169953495743,55.3413203957669,174.9934182505324,83.70076246363047,-846.3143957074716,650.5204389191146,73.38801051196532,-1364.4530603656276
1.0,-26.290298438491078,-396.3124285864091,-465.7772437156075,49.16587886676743,360.8780845233703,334.35213356162706,-301.55754830316823,877.9876202901535,74.14697384252302,-1375.097743431537
1.0,-25.634913436914555,-583.3968059861273,-168.84134114040558,47.01288512510317,409.83007723630544,666.0750721002407,-454.4444182226256,910.3307241357585,74.13452546289706,-1138.1620069027795
1.0,-18.85096533787773,-447.3675606312363,-245.26551987161082,50.65978934818692,169.4208427141276,675.9937824959658,0.7467616155678343,895.749633985044,73.74771410992612,-1113.6997691459014
1.0,-24.14376502672669,-537.5269617690004,-211.94685022417502,51.17486459509147,226.02134354834774,379.10038916597665,76.22310966018017,492.0610227249776,73.78004400074781,-502.9702260764686
1.0,-35.10973096223419,-603.8203659203099,-664.8589624163441,50.994987346231426,204.91240734626507,290.9616953446332,-770.7447881077129,560.9455520836268,73.70723682002719,-1518.7109724782867
1.0,-27.883182735639394,-472.83015463849495,-207.66473818329462,53.32624911484446,389.2462429638119,54.26847348735624,179.56314630417774,819.2926102213743,74.35258797849869,-735.7153420701644
1.0,-29.429800773829296,-462.2325647632497,-310.81203918806966,49.36984929072636,313.8838861044867,193.23766778683546,-753.103183675082,941.4025930196876,74.11174900865403,-1583.7460182139976
1.0,-21.31340545266441,-636.1017854897053,-635.270993223158,46.40722246265173,69.13299878860286,414.5947179807593,-829.4872983306636,678.4250717187143,73.82114367190317,-1737.7288056848588
1.0,-13.684574946420579,-573.7225892350966,-444.52861522728546,50.91305803468565,318.0894699389834,601.1907323583114,-597.1247267925385,854.9288502652537,74.05171260290149,-1458.7890665996947
1.0,-30.055249798270758,-475.7310725130768,-431.8782086843153,53.01337128738831,144.11146618879224,38.194197197276324,-531.0127304077969,534.4748642437152,74.17739847960672,-1190.7512205066155
1.0,-20.083006197075793,-429.25479181618505,-658.0609832130363,53.29673959692583,395.7117472741358,383.21418767752823,-228.61365207078154,747.5500281218308,74.03375679953444,-1313.4814165900011
1.0,-20.13471569052182,-492.3713805458858,-373.8652083003338,51.37906673418813,136.42798064049947,480.3543761939276,-119.45374809105886,725.9748416653634,73.71091849354409,-1118.1507823162121
1.0,-12.333206452103726,-597.0042173517146,-371.51275785185305,50.07714136274943,323.2287589765573,68.17974952360834,-17.499750639779222,883.0349794344104,74.53164441452216,-1077.797294281037
1.0,-24.474136749602316,-422.8775698574541,-141.15286672506522,51.876604730793275,136.6722883206411,532.5536702652266,-509.01988233924726,591.998827095512,73.91517788857531,-990.5912563976589
1.0,-20.65348624339216,-550.8501332092154,-627.0339625750563,56.775320302669485,306.0139210340383,643.6371825743447,-897.4591701469642,890.8112854088283,74.21197595799876,-1874.3835745365943
1.0,-13.631390971444018,-349.4736730622643,-351.8450605592872,52.95939950352769,109.97814101254869,257.0332051654826,-674.3697436100149,507.744769178224,74.2503796266409,-1206.1357212420255
1.0,-33.81440665232065,-570.0622852624717,-483.8750569134045,51.69195247958562,410.2858648390028,890.6407412432383,-181.79383609410615,511.10950050559285,74.14601803305446,-809.9606093255002
1.0,-20.193937765631688,-383.3330923769481,-527.441969764577,52.993450923585605,71.68468817051296,115.64045587461337,-278.9688724024419,681.5602222961979,74.21479425127147,-1375.0264423518574
1.0,-21.065782312685556,-391.58955281636537,-533.2038757844539,53.64888765121674,366.8245352906918,865.7363058322593,-333.00702605585116,950.2929677598794,73.81633356715267,-1532.7004808220906
1.0,-21.067827724551947,-675.1591128625477,-535.1152965471188,53.65124218559331,442.9615513704998,190.2153760506725,-523.7532000328882,821.7544361723249,74.33274626328199,-1366.6695383281885
1.0,-20.862077461153643,-544.7305253016152,-196.9947373806042,47.41963388208935,75.46440974377794,780.5324978121745,-846.6902974766043,600.2682706263306,73.84761301142223,-1262.4882929831194
1.0,-34.17633931760065,-558.2237700108138,-254.88925943945674,53.77858800218286,152.93078764840317,951.0184331047158,-958.7133520476439,777.515881922074,74.02773095433105,-1548.0878201968203
1.0,-25.087440035758547,-491.2673554817251,-197.10431634196294,51.96785403053645,129.7580678814208,399.8057622542457,-126.58188614727044,942.5907860098539,73.96487114694509,-1219.6083190546567
1.0,-35.12712371579748,-634.4765441655733,-257.54473890188154,52.30616076173032,414.3055496637186,869.7381306272734,-569.3145471990495,946.9983538586764,74.10345419476268,-1327.9736573232678
