X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,671.6276482213866,-307.3763760907147,237.69586428336652,12.670896728860036,746.9851382579193,16.363452623747254,-89.64754889831691,-45.90601062558303,-71.38981910175816,-89.83583850511248,2679.809435748343
1.0,753.5117792747238,721.2474349174993,3.4362894613709614,13.38266625647916,73.88169395416759,17.283070336829635,-89.9983096447741,-42.002503876042184,-71.35223358263868,-90.37521045795178,648.4138017325996
1.0,750.716639482641,114.22276233102076,-151.701085781321,20.55565270785621,568.7169799062108,10.382595376649254,-89.86367138926575,-42.28551962897121,-70.71646072544267,-89.62267984192863,1800.150807748289
1.0,754.1710317888629,204.12596020991248,51.251042769033006,17.769602314279915,118.55276618428377,18.35176478526592,-89.87182333609871,-43.7181698361612,-70.08841743650494,-90.38844440250527,914.2391626237213
1.0,750.6527600059318,224.42116232115598,120.79870704385087,-4.854824853334108,730.1513757938137,36.574226650271136,-89.35694140780818,-38.83316662327448,-71.50969325222513,-89.90833005222554,2453.0115235233384
1.0,700.7002963860032,537.0655554272455,242.76990355065993,10.84571662231175,449.61942084874477,17.729316790644997,-90.51293801801832,-38.1828124311433,-70.8003108716182,-90.47685311070805,1813.1078792220515
1.0,718.3320605869774,-244.7259185498947,-445.3438073436658,15.319892680741226,7.440800776037406,22.265400033684887,-88.3167080080612,-44.01197997845306,-71.09749698233912,-90.03219007110746,165.57311358209958
1.0,736.6166694851524,-108.06795216311497,102.26750906252312,19.082527729738402,-204.8693829700186,21.843959190784943,-90.31536690817092,-43.997564033956415,-70.1094123552223,-90.14156687855832,236.90986062581808
1.0,696.9613055606287,651.4472070100369,-646.316779870473,11.414607668293584,780.134495020136,17.52581722655792,-89.6525566023787,-41.35587607213207,-71.16665476312127,-89.8890656753816,1618.8687232437376
1.0,707.8723577291744,30.2888648572507,299.4168117439941,14.193103095513552,-288.177328083607,12.869966433733904,-90.62876403846083,-42.13857133400754,-71.00539324637536,-89.94545548212874,182.654824638795
1.0,673.6699209585263,96.11102930633069,-507.9851305273718,12.33900528935918,709.674537311756,10.07871667117476,-89.59435760993213,-43.17714131857554,-71.18008147399775,-89.99136062542412,1687.935285189036
1.0,763.429047219332,44.243344305679614,222.1374921233646,15.123616044588054,729.6340517461599,26.618524955092866,-90.41713573785131,-44.77026039270115,-71.13204214540346,-90.3114770434546,2616.3184010050486
1.0,728.9909956688196,-166.15786105971645,-638.7592881127928,4.075133645059911,192.3674957618083,8.241993151851648,-90.22815506912487,-43.996612681552904,-71.10407267878324,-89.98793058155398,367.5267980608884
1.0,748.1883561362577,510.81828755812217,-176.83212832928268,14.470175765599457,394.9964952565746,6.253268286743923,-91.02241824499752,-47.330788430265514,-71.15783435716452,-89.96586374527907,1260.5508398637755
1.0,679.2244647695788,-77.30023380173378,-173.6884098176222,9.612122908080732,468.97134662799317,9.018967326540002,-88.5579766782435,-46.819835040865854,-72.07388473052553,-90.21918731897541,1506.5280750149695
1.0,712.317006127541,551.0824192799649,30.785729945001435,-7.022927685887566,-163.55892382441397,16.88468814028124,-90.53752282744372,-46.07089185464923,-70.62907056141965,-90.08342198778621,78.95427580087193
1.0,694.3194954125357,357.0900653444186,-480.6200833317573,9.215087396622117,510.49080950510836,14.532449495325455,-90.68742510837615,-43.13537783121298,-71.78071032679112,-89.96080942935991,1198.9208445904742
1.0,716.4007751502206,-175.29205031597513,-390.72745041428203,13.062824985191238,761.2896194754965,27.737004959415408,-90.9147434943069,-37.52740566037826,-70.99045861642222,-90.1375909966142,2034.7631813583355
1.0,715.4645198171286,-77.77468556287499,-609.2562129820798,16.52440975049063,-89.93286392587473,22.690018364158952,-89.64291217109052,-47.199835332697184,-70.25294579912796,-90.08122650527882,-279.682740780805
1.0,695.0828233056011,-38.794629765530146,63.073695698260394,8.57601540431693,-91.82837781812131,15.491700655990677,-90.1749213617052,-48.25052064827699,-70.5650682404783,-90.26808547173339,416.4456780450822
1.0,715.2331130603892,673.394758804196,-523.1855017634791,9.783119807386676,-296.7525796493093,16.48455474083895,-90.0259718444446,-46.41419228061168,-71.09214528328047,-90.10552341876362,-844.0094623126888
1.0,742.8126362951707,39.39009656410451,-135.3991061584543,11.631709884509549,-12.503273148519156,11.5434866006835,-90.79271339332026,-43.65356028100875,-71.41329183889522,-89.76376728665443,401.9305028294174
1.0,668.3433898807906,733.277735188326,-547.4388348960337,5.95521643027198,427.0994060253738,24.326692055554567,-90.21608921033592,-44.55806671496092,-69.69457536378822,-90.1386163293526,843.3353918299351
1.0,671.3872764696655,-123.09302776006373,-113.06820959551965,8.486766121039167,972.2272099465858,16.95647114601994,-90.71792219292848,-42.033095900385995,-70.79794468763724,-89.74380310566883,2795.2605550902276
1.0,708.0677681092282,-131.72212475259923,-234.51172193550843,8.372476520764202,-272.95577655647344,13.870386238757387,-89.96233534688139,-42.30594326867438,-71.07142994147729,-90.26275088765429,-330.1836396795553
1.0,748.0204484533657,530.5188432300854,-387.0808668169154,8.988327379238536,173.5561328314148,24.438741498618747,-89.02660723232553,-42.8438547680645,-70.5346218631362,-90.09255068419857,492.068917413051
1.0,730.4793725746588,-129.1565041715771,-189.72766219763997,1.5326741545550053,-259.31434090607956,8.797330288260813,-90.49088374240466,-41.109667425362375,-70.7722895525006,-90.17003518422439,-249.42870933309038
1.0,740.2759097959101,438.1844955765181,-359.8365359604606,8.371499993301066,485.8653484753977,9.899641395947745,-90.22124628078971,-45.50235973191545,-72.26137016190937,-90.15825897523192,1274.6922953309413
1.0,718.2169023725417,-13.886615023595482,223.0644120433965,14.909679362189841,578.5330049215743,21.865897911228146,-90.11480416741513,-46.195653928572725,-70.66899110095228,-89.7916327996788,2230.3567033374275
1.0,738.4880672168499,450.4090892318901,301.36082475687965,25.17625888299542,487.07977732603786,17.352188107236113,-89.37740597464858,-44.0359410119784,-71.20652131746674,-90.15355462023447,2032.289659608324
1.0,684.7011729973284,185.91852678328223,-552.5738117298861,10.724312197184975,481.50279518895013,17.477764471624177,-90.11637620373467,-36.84066034505655,-71.43255101212878,-89.95769268482785,1069.8938289638377
1.0,697.7622595245596,-318.74723890490225,80.33721585039393,26.994255661691877,-42.11122524421319,22.32425848763889,-90.15475554235819,-44.92595894276113,-71.95854006836066,-90.63764811584386,637.2052864279979
