X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,-747.9357214880171,86.15717684057941,-33.63616459180912,-722.9988921977764,594.3345991536074,7.671074657770936,31.97159576841025,-769.5109434247508,382.87773750732435,-96.0,1720.7236602623714
1.0,-701.1356030458699,86.43031921650007,785.2816077030909,-775.789672042413,402.4224233791375,8.239639912450004,35.436333699047815,-791.5893050842203,478.8490221678222,-96.0,1531.9799241911105
1.0,-912.1956616197893,83.14579765090113,285.1719222766842,-894.6399199597779,75.48031518047779,7.746164678009498,26.22615468100974,-778.8254046894226,-153.36865848823936,-96.0,-766.6388538238743
1.0,-917.1843617155437,79.87254875110736,-177.8478581869893,-828.4226417432421,645.2365901511366,8.046070253544032,26.36632498540488,-751.7565311947897,-75.40907068277295,-96.0,661.2381776776049
1.0,-855.0582763206495,82.22575972665108,153.6638313024357,-608.0540481286266,35.00332616641694,7.582402990103336,25.381387685580663,-779.0344173215277,-233.00037720219342,-96.0,-966.7432683638459
1.0,-696.0800663832812,86.25611762495862,636.6380400861833,-669.4091601314951,417.18937044484323,7.972979869603616,35.21485550268679,-807.592262954929,-293.4812356751314,-96.0,-439.24978201539597
1.0,-916.447997378325,83.82505421849018,890.8228113180335,-784.4755357131926,90.37245343866002,7.831736612905255,33.21737890789251,-749.0686021109898,486.160438603903,-96.0,989.374193925912
1.0,-668.3921634048675,82.99680658619391,-165.60063929872484,-608.127452183907,-98.79565746418234,8.532756798118609,29.90860408009172,-769.723861949986,41.47932034318751,-96.0,-575.9986141460731
1.0,-842.6502323932822,82.94135130990398,-102.04795881448541,-712.7994313614365,642.5254199688932,8.004528866133981,33.956922363077084,-751.0995088096397,-382.452758383547,-96.0,-141.94896167438628
1.0,-848.6021875866464,82.64999246026125,689.9698035866877,-788.4260816298176,124.91553140824655,8.4899939033152,29.393540734167054,-774.1516333381774,203.35905727173565,-96.0,298.06453086439257
1.0,-847.1511077235098,87.88829568859933,56.04928952013586,-836.782971139755,185.00486623436484,8.539616541975114,27.464994546627715,-821.8475585571285,-125.51033228334609,-96.0,-493.37658086827844
1.0,-780.286104154884,87.95264527999754,674.4465800716519,-752.2232432039611,290.20683382431355,7.744347685913432,27.27546778491258,-752.3688679158139,263.25140896154835,-96.0,789.0154141016283
1.0,-647.1393055317227,86.24639274026663,-206.13468058689062,-752.1616919542888,245.47644629752546,8.37598901407917,29.731603647510806,-794.38139114182,522.8031411222187,-96.0,1318.750116977625
1.0,-725.6203641915826,90.73412514243513,261.5024081324907,-876.6174313531168,-43.02548840898112,7.077862850820716,27.835636523131864,-761.8700680702738,138.45027147974395,-96.0,-296.2444835044085
1.0,-653.9973836885769,81.56097306339824,716.8189746728954,-864.4876649832474,159.8133105371113,8.13074938829771,29.37799970663051,-742.2523914073463,93.24551936552905,-96.0,3.0103877175278715
1.0,-672.0766448767151,85.60673063078147,-261.6530247100588,-737.3244019674127,678.3366470996887,7.788269869269018,25.96427826351361,-806.2695817493309,122.80260497888389,-96.0,1178.1196116920435
1.0,-836.4570225884238,84.03949373044684,416.1569233088604,-851.2073217591119,593.9233150560191,8.03065011017472,31.272228630966314,-784.7076945756774,-158.01074692754946,-96.0,276.6594411335082
1.0,-932.7578829541717,85.44145817369395,-534.2339519860641,-592.7807511987205,66.92748511185115,8.444037238410344,31.999772161557857,-746.5305467493922,393.08049971429966,-96.0,774.9802742385318
1.0,-779.0746279657474,79.86672878833365,385.44552890055024,-630.3083292579449,335.89331536635086,8.035513937528966,32.82533697265072,-827.1131024744818,448.6779112843693,-96.0,1385.5034793934622
