X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,33.87714099950053,215.55356252395427,-46.35181595925225,95.69320098630021,-738.4289337732152,-38.074637684817475,-605.5394011009396,42.206168725948864,-2012.465474527529
1.0,30.79089352676446,464.435963014,-50.589393107284586,161.15406799974528,-746.7782369820086,-48.317905620036804,-397.85363596781315,46.032886324474596,-1617.4197058796697
1.0,34.84268135306724,59.56920013082141,-55.57737856239707,314.51607607355766,-817.1762971675212,-40.81042500774845,53.08207916984668,46.754432610497226,-825.8770986632472
1.0,31.545937103697625,704.3586566903294,-52.06456136881736,327.9388712485668,-772.0698797573242,-54.35310666945728,-338.96681411741895,47.358383551925826,-1469.6024801685126
1.0,33.369480202101634,41.34853668267969,-41.7212217398737,-190.01361571927646,-867.9232658593224,-54.99157145616561,-380.81471676210015,46.7002469795856,-1891.7036324452426
1.0,33.13568697142571,384.5688908038695,-52.07158923768781,-291.18185420339586,-722.6389909812876,-44.88373233850483,-581.105326191255,42.53551908897428,-2102.9623232217405
1.0,33.841707005821576,520.7976252708689,-65.4265668325942,40.31648710504953,-767.1088550558251,-39.97026255042254,-449.36009168793845,41.91202606687398,-1796.8635004486487
1.0,33.71864850942371,197.9212471877979,-43.85450302437408,-354.79692862896013,-720.5217626822218,-43.04966318357554,-231.32285980986956,47.59645432381097,-1484.0472913877006
1.0,34.041714453975544,694.565027794313,-58.725632401203946,185.51283663850063,-757.4959686708753,-38.520220528280795,62.81458812662788,48.468516996012504,-776.4586170908702
1.0,33.67627427194394,645.9743203612657,-58.07360228662654,-344.348795692804,-834.2632709295799,-48.18054265557282,146.3740662271057,41.66487235645426,-943.1636684977607
1.0,31.585090941222933,100.3453605286893,-43.491967383964464,-525.5929022363553,-765.7225796669773,-56.652979308063536,-12.399544417604488,45.08910530929514,-1213.3643183826125
1.0,32.897138823988655,544.0620120077364,-52.461543663108195,-136.2020524885752,-711.3482366062271,-47.22144833985675,-273.8875973279569,44.77522917679435,-1459.8086477617023
1.0,33.2199408619964,289.67860566912617,-56.20783083377707,191.33314265495767,-834.9255765550571,-50.57348998429972,-281.49798203410626,42.64803607522416,-1510.2567012072645
1.0,31.893722265463115,628.4092391517206,-43.082164275866845,-653.4854916027945,-842.2226264154156,-41.99983159723075,-596.7712172223007,43.85062534272319,-2459.867005104108
1.0,31.892268931308926,222.79867296010346,-52.548291255476485,-226.30361218111153,-874.0194094062035,-41.20626322366025,-761.2725562052835,42.11904914480833,-2627.8066319625873
1.0,35.034694851015225,579.2965644481237,-53.23091127743094,-650.8119752250458,-820.8071776045003,-51.47269954729249,-131.8931079526426,43.01524022284922,-1559.555607509768
1.0,30.781576914536032,454.09963325822747,-60.52798499749309,71.83600885852024,-827.2906904735399,-55.01776306251361,-529.7486572410685,40.36270956888195,-2009.3998846815048
1.0,32.58797169746862,277.4418488049538,-53.05196605832714,-435.75149810578944,-792.3370240877779,-57.80726192672106,-539.4065562467092,45.411605509054205,-2176.7907884216675
