X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,-61.04397967365254,-768.3461659795017,81.06288280554867,-297.2262744373712,-779.119040688829,-92.2798688410029,64.39199091861177,-75.35755254364751,358.1854113748387
1.0,-60.97269844760235,-615.4635941551142,80.16130844059171,-386.4128329111318,-864.0024818860946,-97.70016801568302,63.25522536894674,-88.9331376833954,278.95878681198815
1.0,-61.05772037189828,-774.7377793871699,80.61367297646477,-375.63088480478586,-822.9466592288533,-95.24571532206427,64.62062137966893,-86.10425143954686,464.1508227730834
1.0,-60.945412622631906,-740.3505171719823,79.93414202592608,-329.4881583729687,-509.3631248659165,-99.4279311954737,62.90435955037877,-84.4296545598501,748.6502720942478
1.0,-61.1230812228078,-846.3796195522432,81.58521635132493,-384.6943991305824,-848.3857283272032,-98.04203055613763,64.36551894967508,-84.57256509188561,519.725476364533
1.0,-61.13256108941151,-706.9621476275975,80.25865513438434,-369.68706139358875,-786.9903599760172,-103.3381357876657,63.77011726230384,-80.0824498333346,429.49943564165636
1.0,-60.995144364530724,-841.9627133926875,80.94946590180496,-281.1380987724666,-526.931631459504,-96.97227533127449,64.97908297586147,-77.53319092666376,732.251887187289
1.0,-61.10743953424151,-921.7399076040198,81.12148149342549,-369.0678616858094,-634.8604380333497,-93.48503615447775,64.2209335424607,-74.30686901217176,834.9918467619254
1.0,-61.00983746281916,-454.6118721008694,80.3367181493592,-342.9137835786251,-777.9712472819061,-94.77943121055968,62.3931882574247,-73.20693547339452,144.62369019279797
1.0,-61.01208152434226,-732.3885275792625,81.87533154062243,-337.7714356398726,-509.84191866683426,-99.60011226544624,63.907406153598764,-76.487505918109,754.7462837309362
1.0,-60.9675174363951,-591.5832599204858,80.39301061322607,-337.9336749210898,-743.6804017838073,-95.11394171426099,64.9301190062312,-79.12846287901137,308.8930437772804
1.0,-60.88743032479422,-756.5121843504962,79.75552174741264,-325.8201875003565,-798.6054474520988,-105.73932584598327,64.1293518222515,-75.27750412625166,385.3529208538627
1.0,-60.96741540584561,-736.4466340211073,80.42377148665902,-344.1658293634806,-692.2873938704751,-97.39259129675912,63.18746383160139,-86.74004037786762,534.7033933605611
1.0,-61.03782298941807,-479.2931159114978,81.37146880770847,-356.86145881106336,-696.9771397303077,-95.36292501704898,63.99954424526148,-87.66627062788777,302.2062103008678
1.0,-60.98768849172374,-643.2103127236226,80.65054145818083,-384.3739266646962,-852.7205649128,-96.8155927896942,63.62247341057582,-78.06657683686977,307.3657788945641
1.0,-61.08555803027375,-764.4567902468427,81.21654118250459,-386.894345230643,-683.8693943812322,-96.360610048536,63.241734505375405,-85.29053576657923,658.1813923676239
1.0,-60.9234516659316,-747.0454329836723,81.60237074282799,-326.5843542853989,-759.8525222472093,-96.23855864385192,64.50303814166422,-71.7223158307248,418.2025807465231
1.0,-60.901878425833665,-878.0628018818398,80.12759457953564,-387.74957471505064,-598.1139724609542,-97.5784281114187,64.42383341223567,-78.67882418772841,874.3189375386311
1.0,-61.051444587577095,-882.0266649614642,80.23500418941448,-345.4570377082133,-669.2778051080645,-101.44238227470929,64.12945841450308,-77.31742423197693,704.4707745990364
1.0,-61.005697164539605,-567.1239848538798,80.92338904791511,-279.5336497479875,-616.0985468095864,-101.46340467912482,65.09425569311212,-80.50922065043247,342.21464294952256
1.0,-60.98254999966051,-449.9782228785023,80.59798832435916,-346.3442430476762,-792.2263532556092,-98.64655404910587,64.88021804744287,-83.90319919820767,134.43676997875096
1.0,-60.977847064472314,-554.557624100283,80.87797366660007,-296.3006085694316,-842.6907282177215,-96.5383674144826,63.36951867850082,-76.4788542214021,69.30085295428347
1.0,-61.06468373980074,-775.4753922556497,80.31531687119653,-277.5739691967032,-743.2651479286116,-95.07410125940085,63.56149672387285,-78.35051244385768,380.4697305452069
1.0,-61.023435213123946,-641.1763977748474,81.31025001538785,-388.92303643405984,-810.1250216583136,-97.50024708471884,63.779822604912646,-83.35154913381919,374.2358542876849
1.0,-61.0827113573918,-812.3147318499557,81.09939836217443,-368.2712667893683,-751.981787552289,-96.30862935529134,64.0532477232843,-82.95249096210698,577.2899511746325
1.0,-61.04590878387657,-743.0055889531234,81.37151436865221,-275.833368472875,-679.3369788291415,-102.4538025442334,63.97171903574138,-78.98796482621998,429.2927028761575
1.0,-60.99668544014762,-677.8233983814905,80.98989348737142,-391.8664435528839,-740.984655075245,-98.77863711036804,64.4523588895119,-77.98283423863442,505.860630618937
1.0,-60.90070284413008,-909.9044067115746,80.50954298987082,-337.2856358298852,-605.8900818005008,-95.3399261198905,65.03627072981378,-86.84358714104475,810.6466532675985
1.0,-61.010958314032194,-494.99924026475094,81.23169894807083,-306.98509347631864,-704.7707983773578,-97.64122632608311,64.34619771245298,-84.3145886230286,218.66941605757637
