X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,-21.167699109589453,-826.191511448412,-318.6098857463783,-75.43271528568533,-61.23929685201981,59.52376435371537,406.09456028062334,777.3319551280936,-693.1279607999326
1.0,-21.407553121503916,-661.0393759342181,-6.260196443777772,-78.69521243623552,-59.96035122560777,62.982962195757494,347.13986144739977,861.3374063255419,-923.6257436956821
1.0,-23.189115984259427,-388.5539247175396,-434.3334443256913,-80.8354662559621,-67.50600609643874,57.21368951722813,258.6418745553483,788.7119226996435,-585.9611903263666
1.0,-21.870785059646202,-694.095108226665,-172.98676793523396,-71.74450520832205,-68.75045254097932,58.739784786504096,521.6195396052135,548.0810826766469,-334.63851416112203
1.0,-24.436307395978645,-600.9754246701136,-72.744234116612,-76.5196866369338,-61.248970480375505,63.06272878415123,193.59487955370423,807.0446436438414,-958.268443989153
1.0,-24.039744982497304,-332.6976800247337,-153.23620310233383,-77.69185811760214,-60.04524398495006,56.66363659240452,214.3327474553314,554.7347550907252,-490.24795701037095
1.0,-21.997030276862297,-529.5605070332947,-234.7692096569549,-79.81682558598482,-54.876561602177055,62.184852607754564,369.20636743379214,876.2351192545768,-735.9742063475747
1.0,-24.668573109149623,-559.4420418646012,-244.53937098439224,-80.38690443535037,-62.17673523689843,58.12526333854652,623.8044168282697,476.07924993454765,-52.95982358314103
1.0,-23.013493589398802,-769.7973321385103,-102.9453479183527,-80.41919893503908,-67.84919290075872,58.84472679356802,359.4345534716806,948.4490719365829,-1009.1915757825376
1.0,-24.003590321778816,-561.1155955034957,8.742902700879768,-77.51438079703036,-70.31239536474567,59.63239803703038,421.26935815616537,590.6046038305926,-510.7513950138855
1.0,-23.395341176492572,-575.8313086425978,-317.0153419494516,-81.76085683637136,-54.45224488020098,57.30885186832278,518.7564927974672,759.5298394145583,-444.0419630243154
1.0,-22.322597621679634,-360.3199705091016,6.25434448413597,-78.79988027529467,-64.37496804700814,54.65480099349468,502.9861482774868,485.8045129602532,-221.47273997678792
1.0,-21.125616504107168,-344.583501211603,-210.20846947922462,-75.21559443223153,-60.3684958628055,56.851094706830864,559.2120290848761,472.27875816521976,-34.3397808081044
1.0,-21.693686761686372,-455.1886750435277,-239.04533866294517,-81.50697070928955,-68.07830447524029,57.04518245814792,321.33630679465057,564.6660970948244,-406.16351317087214
1.0,-22.11508479269495,-629.4251215209862,-462.18411075350986,-79.94731272040397,-65.50919059286774,61.03943296426518,388.8429101195736,504.11653511131743,-243.55945250678107
1.0,-23.248913627894,-433.8049680268549,3.5477479301574135,-79.95316760858171,-73.83456114618421,61.85216610202536,528.7812170752986,633.5475271599256,-390.1065685293957
