X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,-91.0,-46.63315004057483,-232.3067210427442,659.722081570339,-26.215278167346113,9.504420693595488,85.65603959178381,64.348165268401,-1114.7186428745515
1.0,-91.0,-181.09396699811032,-246.96489656522942,701.0115124494912,-98.28310356695506,7.923801396657274,86.77150041857215,44.20507969935185,-1114.50650098832
1.0,-91.0,-364.6281967982792,-340.27896541487604,715.5408283894469,19.827383355658498,15.598761147245858,85.24270729596012,46.713356269692795,-829.6621309232008
1.0,-91.0,-206.14102399832572,-592.9665088777961,637.1793081121638,-40.275132671966915,15.130985518013564,87.30122252343061,53.5677936193578,-773.7605883915305
1.0,-91.0,-211.79886933415344,136.7329291116954,599.962387064196,-98.60850822166864,17.364085965484172,88.4739819330054,51.59071390160637,-1066.6624934750614
1.0,-91.0,-186.26715357228224,-638.9279488573525,657.9780721110695,-108.50564162677136,22.248152878289165,86.48584523032817,58.689134895510534,-856.3581079601101
1.0,-91.0,-71.6867516218216,34.407799706445076,614.8251896979674,-40.37937938015287,16.167637503374955,85.60951098510621,47.68559967558801,-1136.1640524227312
1.0,-91.0,-132.05003550341382,-574.9566556205975,616.4379511254574,-56.43902347866753,21.039100373578144,88.86255368732841,70.65443434565424,-824.4600720216922
1.0,-91.0,-355.3919361858718,-355.6878162582709,571.587930110588,-24.32779374242473,14.835804901439614,87.23849229105728,59.47951319414651,-610.2176126326058
1.0,-91.0,-346.40339061480137,69.39588376568872,622.0063721292711,-48.00093645149294,16.8650247544211,85.53034200228264,49.528532777893155,-920.3571546123419
1.0,-91.0,-164.35050224635734,107.2384418222191,624.7121741515331,1.5874849812255007,19.061293922118054,87.96888725930022,50.70972216336673,-1067.6116912423013
1.0,-91.0,-256.3091072410392,-86.6739251661678,583.7390983308231,-71.00478864017686,11.866285846688072,87.44199778793457,59.89207621435233,-885.0861189239903
1.0,-91.0,-205.85251575820217,-428.07054123475064,671.3649688954254,-40.73297139320182,18.013489293592762,88.66494553210883,50.530069693486055,-908.3717010509718
1.0,-91.0,-335.76213389082443,-651.7667790235749,668.8760798474962,-81.18381243258733,13.563691357156067,88.23450718678123,65.6213334695178,-715.0089707534383
1.0,-91.0,-396.28994167213153,-528.5992726181223,678.9989239147361,-75.47959511682271,20.43511571999258,88.92580628946395,54.62030562354229,-720.0535201009528
1.0,-91.0,-292.78640419955934,113.8474006614399,689.8112178348921,-23.95254259946799,21.226028243275945,88.28988704595159,55.80123782734617,-1089.3313751048413
1.0,-91.0,-327.8082685205427,-257.22573820022177,681.1259126844456,-42.67233811604952,24.494874895332323,87.25060766743081,62.94120538325045,-887.6872409235939
1.0,-91.0,-302.11610356848024,-538.3711350284441,584.5471523994206,21.241951608213753,12.845904074307043,87.96564046278732,59.930741323181905,-576.0040939861166
1.0,-91.0,-344.229002528078,-358.63688945973126,607.7995830469347,-99.62756630036182,12.307293883324004,87.50965913608454,50.37451677006162,-747.7799513061839
1.0,-91.0,-290.4896113587009,-470.4617644384752,540.8365118564903,-59.0971124442866,16.626426011465508,88.18118143346388,48.64290498379175,-600.2175334436162
1.0,-91.0,-387.48007756434856,-324.97098732026217,723.64196913898,24.221697318169646,12.44517736648309,88.71914668445473,45.59695164132377,-832.6841026058779
1.0,-91.0,-137.0921673444817,36.83960384832619,704.1261289865918,-28.918809953703274,22.744912448430114,85.9886149643537,59.89850095382084,-1225.3078846321998
1.0,-91.0,-135.38728122754526,-37.75182416405596,728.5430438484686,-25.225576036121495,14.442264049002281,86.0400660523712,53.117112679389585,-1238.0915445151866
1.0,-91.0,-335.239297777584,-517.7035013302112,628.4654464844132,-35.89515982338918,27.30183673408463,85.58843869636989,57.34255345582874,-661.8250804611199
1.0,-91.0,-196.43018128460878,-235.553746067357,600.366479342078,-42.56827881225138,17.254532713705164,86.46157299515117,46.322060988398405,-880.6938728459603
1.0,-91.0,-375.6466482219165,-524.4315474766034,561.1031043289822,-110.69165236634505,16.937301662755125,87.63637191506184,52.31658603424266,-570.5135089781586
1.0,-91.0,-226.55476801294586,128.12198443222428,696.0697708003239,-98.66816959280837,19.331130013207336,85.83124125740066,61.25491956682059,-1226.2714652206905
1.0,-91.0,-54.886169103480995,-397.26053685042706,624.8879884766332,-70.17765474746821,7.747423660572495,87.5620670979224,55.58949259430086,-1003.3562788433397
1.0,-91.0,-139.04603234776943,-444.4720334658381,565.3037185023919,48.10731312656296,10.643395670962997,87.08735534986165,47.33456140821767,-708.2365427916698
1.0,-91.0,-230.98132033581174,-75.83203497691193,712.1395240193627,-22.99055996982227,18.036457557394268,85.91058433180629,54.9419347166217,-1104.3512041278548
1.0,-91.0,-103.1770072556813,-412.04397770928233,556.52066053718,-89.62844347032593,20.02436803457245,85.39197383724364,56.28598019741564,-843.991424809386
1.0,-91.0,-60.374064180714186,-609.1188210126691,591.1884485119568,-15.269189284608245,16.159022011808062,87.02378091515126,61.63947394731822,-797.3588986813631
1.0,-91.0,-113.30496591492641,-96.07687876236753,557.166385309075,-80.74904900462649,13.273751607835557,86.17484096125914,59.63574401108102,-966.5064132088863
1.0,-91.0,-267.8043859431012,-518.6882982071274,610.7290784357176,21.38720594716071,19.47691952640853,85.67691397492425,50.07058148419447,-650.9928338549888
1.0,-91.0,-347.0675370503026,-18.39114484237541,568.2095975580536,-86.62439327170755,8.973514559230125,88.43612347753238,38.057798791864236,-820.2487494128753
1.0,-91.0,-291.9889547784169,-396.766255402251,622.8678510208739,-66.45904914654777,22.446958695961555,87.49569450743648,49.11637671859426,-775.8332069672612
1.0,-91.0,-237.76446272551092,26.60561918065514,731.0668560879328,-39.50609199143915,10.531013011782854,85.81560051213441,65.92583912250339,-1192.9983678138542
