X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,60.0,-21.987121483154088,516.0448375444112,356.061351298094,-91.71489146979019,-435.98260471417717,582.6221182907337,2.878932675762028,-830.6356144812852
1.0,60.0,-20.693790066704334,557.933069940412,202.0402311726316,545.7069315871416,-597.7425684438159,293.81815882180416,1.1639422722535615,-415.1358778195614
1.0,60.0,-19.67477445475258,549.7013698735099,589.3466289752922,-50.81446267718087,-681.4030693928191,403.9224332481294,1.6718758267774598,-591.9402866618492
1.0,60.0,-19.1032785773393,536.8592713281862,616.1880686818802,681.5726180202198,-512.5165351000878,279.76813404867164,1.692105763551654,-409.70481961006436
1.0,60.0,-22.745401834009417,561.0167966776693,362.8290073695839,274.2504786227329,-672.0080652835068,121.898197144506,0.5107283826729712,-160.7003580133853
1.0,60.0,-20.805031325136607,445.21578889175174,676.0020765650297,551.6028704930012,-413.8339773004802,325.3399735681159,2.750380808794247,-477.9345061003508
1.0,60.0,-20.310046252384623,548.3963567578445,394.3924370067284,-13.44538646598943,-525.1009632944334,168.7819229416664,2.1190451274369626,-223.62294511970407
1.0,60.0,-23.76112812101952,527.1286494281331,217.6074169777155,492.9041361173606,-680.407066431206,488.58556871331365,1.6815996297435163,-700.5683003574809
1.0,60.0,-18.88019054026085,628.5989626343334,506.33020185935317,737.6764362706849,-653.832166328526,168.83839510164836,2.0929944125213114,-251.46744510487068
1.0,60.0,-20.797697047564647,453.0677923949965,397.1065644060919,156.20783118263444,-490.04524500767764,560.7323399452737,4.2669522402948346,-816.3193259013128
1.0,60.0,-18.487832063187682,607.9829047705789,502.0849972634174,518.2591906815276,-657.3294270562511,700.9019321310639,3.2384924881852775,-1037.4836375186246
1.0,60.0,-16.15058872408929,536.1104056807204,617.7816046317923,-70.18756299747577,-555.7689835530393,637.0868522131105,1.296469053630943,-928.8169805238934
1.0,60.0,-22.436866548927576,525.9453884719403,588.6675234093352,581.1167219442466,-505.3498710044712,291.1213620173545,3.818138158392033,-430.57096659498745
