X0,X1,X2,X3,X4,X5,Y
1.0,-36.138362775547265,-54.44104403885879,582.5976960179503,721.1494420599153,-492.541002509022,411.40955729634635
1.0,-37.759069588770686,-54.41983202999008,595.8984969263971,723.3055632228892,-508.72515884919545,424.91271513894924
1.0,-44.151443898243336,-54.68469776264108,886.5985552895869,687.274098217083,-495.77527248345876,564.622645739637
1.0,-38.93536745170428,-55.38810893214333,812.8608854506651,749.3705402444131,-503.2912972862942,532.0084223968925
1.0,-41.10250643119606,-55.40434243304889,863.8039864967584,776.900063249117,-509.1440223263923,561.1869602861774
1.0,-37.452847526928274,-55.504425994590136,560.957152046285,650.0243007178982,-512.5540357264066,404.6260147102145
1.0,-36.99757932764317,-55.22903094325538,244.7677629232337,752.5751322793991,-509.6402465612275,237.08064661788615
1.0,-35.43961124815616,-54.637386155719796,519.188252339665,794.6173398240234,-494.7160716441925,380.6040135800035
1.0,-36.20228713830378,-55.20194536981223,473.37807971282115,715.3711477004496,-505.0863890726605,353.96785892365403
1.0,-40.62961978405468,-54.75529657501558,853.9134321113481,797.2854694211571,-514.8763120022273,560.0378906081766
1.0,-40.32411164194,-55.0025124842121,656.6647764851025,691.7649838689155,-510.7046654470943,455.13206547114623
1.0,-39.22876925436283,-53.74924064101216,670.2375315194263,644.9853811450862,-492.29289570705953,447.78342391679405
1.0,-39.72213360650247,-54.45406564875137,582.2745590123719,694.8225267584496,-496.1915428852108,410.9368584634231
1.0,-42.10648515526101,-54.5759027590284,654.7557356064045,687.6235448075107,-513.6228934988778,451.6353967691084
1.0,-39.242124388037674,-55.422895843378996,440.74358021586977,785.0736389117928,-515.7527005914643,338.5420742142957
1.0,-38.37519834507679,-54.62480587296173,353.1988304756105,731.3670420352537,-491.3625147431845,290.2638039106201
1.0,-40.29728049553737,-55.59876650203638,503.3741172100849,765.7758430392166,-517.8792388644968,367.1109949265692
1.0,-39.07631963091111,-55.32224300962554,630.3548329016571,770.8441324254129,-516.1970216637447,437.9445411978037
1.0,-38.985939377611224,-54.41186205158484,433.25688686415714,691.2266689372743,-491.3398495970013,326.93553058210733
1.0,-44.26047192889653,-55.21798619609335,664.7229001510924,634.0315828475923,-499.24868655113346,454.91673353762354
1.0,-38.27694198766795,-54.091094112768275,426.64097476735634,764.6171599739392,-496.9284972703339,321.8638967342759
1.0,-34.01494766631748,-54.70703028700016,503.6253404960002,683.5799406159005,-507.2287200939826,372.2847569798065
1.0,-45.65783733128648,-54.38683411019832,565.6416653894382,757.1944270936253,-511.67845540360406,395.35995790252605
1.0,-40.74904742059354,-54.50909993780658,551.7094177584045,778.3717318060658,-505.6973889540157,390.49333654710136
1.0,-42.233685402521445,-54.999310115216915,662.6293203132154,660.8079823827741,-496.76964878787584,448.1194337994355
1.0,-36.43533965141862,-55.02797654910386,297.90882986586405,741.6648725525636,-496.21718103265056,260.5779835959252
1.0,-43.08487115318489,-54.0274794341438,770.7967726325595,669.9778850232905,-505.77267548403495,507.8242415754737
1.0,-35.24846880746909,-54.67406691826115,434.6015267925398,660.64835168495,-498.50353739238017,339.39848444663966
1.0,-35.975736238419145,-54.24390475915866,856.9323575059967,679.4190556856556,-504.4325740839619,555.6096326279584
1.0,-38.2724475297713,-55.18238257807466,285.64231917531947,647.6310099231458,-508.9645573137363,256.3502100382686
1.0,-48.77191116846953,-54.93565668031127,475.4924996796703,770.3516531264778,-498.2366910127887,347.5065496042461
1.0,-41.03647541240561,-54.958248319753025,365.91675514580464,788.3714923819499,-510.61000465464116,298.08653233322434
1.0,-44.360593094551774,-54.91606368357921,449.2393029357904,710.6299564729237,-491.978072997286,329.5266936639248
1.0,-41.0548071694047,-54.487559643506415,435.7483042675958,621.267241861891,-513.647756247587,333.09458439440755
1.0,-40.98848284528328,-55.52078064678719,889.923785675921,793.2083961079557,-497.44576981837855,574.2072775530995
1.0,-40.38005540164482,-54.781941753497385,433.13805707121537,724.7872976287421,-495.405379237918,328.70693912053497
1.0,-37.11171601187906,-54.81777218755894,672.3696870362664,769.4148596637991,-506.1164354512065,467.0903870619651
1.0,-33.21967103867444,-54.80472113082427,758.1121030786544,657.3404138594424,-492.3959187422626,501.51932147238864
1.0,-37.39849301754949,-54.87643601749482,772.1100590038731,689.9652115427255,-510.6287606276226,512.5786374406603
1.0,-43.82589085835203,-55.0783655036892,782.70329659513,799.0473691460345,-492.98790857594724,513.8349247257739
1.0,-38.96865956446815,-54.89374547482913,324.0789177313813,715.5843550526043,-516.7442539062876,277.1998845560303
1.0,-39.59218584852014,-55.5641298012546,621.9680370641349,765.5073718173874,-516.7350336501892,430.450834745227
1.0,-41.51314354175291,-55.09171260686127,273.10787047312954,661.5609391552501,-495.6293442061355,245.4611005901658
1.0,-38.7783668257429,-54.946775629596814,744.1711873118923,775.5959698018935,-509.8400665394132,501.4969246632125
1.0,-39.521932224966015,-55.37434601456508,678.6214466164668,662.5669928367813,-500.47114194224196,464.79647997455464
1.0,-38.637944307747986,-55.047370659484955,299.5313923868046,791.4426503344331,-494.46177363359783,257.2758215327031
1.0,-34.893662655330466,-54.975225686227205,850.9941874815368,682.2909051529194,-504.10945132928504,556.532795170992
1.0,-38.79113007442332,-55.10064029975713,819.5613816908219,719.4056257695875,-493.9037331751675,532.6228866156226
1.0,-37.24685578203082,-55.10279024205965,286.99357889949005,684.8798953678612,-517.8018599562221,261.56470302701905
1.0,-38.06181752589387,-54.865963828953,564.0346745466509,739.3124507159769,-492.74202727039295,396.865725669459
1.0,-49.74824766720971,-55.901074493112496,528.9350859171027,693.1987796935974,-513.9453655683334,377.6615171716538
1.0,-42.9527734104589,-55.64830216821732,702.1980264048373,786.4945364985824,-505.06645161952525,472.4839954841521
1.0,-44.8730452806683,-54.447788241167274,449.32442155141456,760.4728405164257,-516.1007081601558,337.3205483178096
1.0,-40.38576554456662,-55.651353037653145,614.9281323854032,757.5966338685089,-517.6905013260777,431.6497059114623
1.0,-40.95216385414754,-54.14279155371506,348.6342343328566,654.0469418694514,-510.88490625061365,287.93940000576765
1.0,-36.06947505900891,-55.057949979983064,541.2068760557122,642.2549909992749,-507.97520251765724,394.3522576814572
1.0,-42.36254530350349,-54.08449201153977,285.9752142633893,620.0288430448053,-517.7137316432478,253.05731753912642
1.0,-33.41741416294239,-54.5657622077594,834.4928852231975,768.7899068107452,-510.7116747864868,555.0022895882267
1.0,-40.358239857721514,-54.636832505617384,719.3185493313285,741.2903062220871,-497.47573911722725,482.6050756683915
1.0,-37.816725012514446,-54.40081402537068,280.473187598741,688.8400733134754,-491.1709256141689,246.66148560410753
1.0,-48.03624855325784,-54.51547530232829,672.6762770936571,700.720371073008,-496.2580680120255,449.6753827639092
1.0,-44.3002430598157,-54.74804027960116,300.19435122224996,648.6248201531721,-503.28152915544575,255.97264668877048
1.0,-39.37075279889196,-55.046747700559905,548.4724161714321,695.3394501821327,-512.4516188584283,394.81557402409817
1.0,-41.73968651760037,-55.49586361922652,513.2863619208938,642.9227684323845,-508.80007721964046,375.65991754108484
1.0,-40.284711224376444,-54.59556631553741,510.3995459305227,778.7986794471595,-512.4004212886932,371.88517116638366
1.0,-45.225803451706795,-54.91997585433848,894.2913487990804,738.8350314868403,-506.75586710148366,574.9603524395151
1.0,-42.650284806479895,-55.42082461343202,552.3391970826848,749.1770358534038,-515.9384706005673,398.3995710588475
1.0,-49.611463698652784,-54.99627220299721,459.5494237160252,682.5514971921682,-515.8789112435012,344.95592358124304
1.0,-38.95919705105662,-54.76141015085788,695.335818747872,667.5838206757954,-517.2855252999776,474.2777220635425
1.0,-39.4011834422425,-55.37189701375659,293.9054964199957,667.7132935194701,-495.3746426775843,254.9369491714527
1.0,-44.979336513683386,-54.719079830928216,494.9035634983921,700.3610378489708,-498.89652144594453,361.72699121887354
1.0,-41.92484994267197,-54.93118471000285,294.8874345655837,762.0596957821956,-504.67383421017513,251.07649839156335
1.0,-39.350607964657094,-55.494972969716514,316.24588128899467,666.1303051183997,-510.6872646256215,272.73048955288965
