X0,X1,X2,X3,X4,X5,X6,Y
1.0,-45.89690100205052,-55.45637920188273,462.8890106738022,-205.5328329837884,-29.0,22.0,-33.236232406956745
1.0,-41.079812891042025,-55.301367750351154,229.9248439391548,-233.79771527480014,-29.0,22.0,-44.801039894201686
1.0,-42.35884578034748,-55.719267113899186,480.18317385899405,-210.61774709885077,-29.0,22.0,-35.10588586860942
1.0,-43.61629562884418,-55.16106606111243,189.96452304470984,-109.27125369786495,-29.0,22.0,19.64795449803413
1.0,-41.552296879508425,-54.41435478851793,278.81132360752133,-303.333547497617,-29.0,22.0,-82.27282685786182
1.0,-42.88848791134178,-55.437335305312445,341.65510955219565,-135.97074714934467,-29.0,22.0,-0.46927982114695954
1.0,-40.370848298508946,-53.71449369394241,447.0073926799778,13.14368188902597,-29.0,22.0,67.75157790025509
1.0,-43.04059650115056,-56.369134257589344,328.5125275574934,-155.40542460147879,-29.0,22.0,-7.909242132771396
1.0,-42.42395681898661,-54.774704021811665,389.60691036121744,-321.05744754079103,-29.0,22.0,-86.27559219838021
1.0,-43.05408986798439,-55.101757814532775,460.2813452400834,186.2089861477416,-29.0,22.0,156.2703014598372
1.0,-46.21424395321843,-52.97326680454744,128.39045285722864,-49.20930776660185,-29.0,22.0,46.267354621863106
1.0,-43.705758632836904,-54.580265088574336,455.65843244259145,-202.47929882567922,-29.0,22.0,-23.903512585458213
1.0,-43.52074971555946,-55.94605051742585,385.76452991691787,-238.4838358534563,-29.0,22.0,-44.121293381001735
1.0,-42.07870171119575,-56.07179881524206,439.3364357452295,-297.0011795081877,-29.0,22.0,-77.94524917630221
1.0,-43.645496126184675,-54.825489053531335,234.09705598693225,-164.81669654257007,-29.0,22.0,-9.53969446920154
1.0,-45.73652629284821,-55.25803716424971,134.17240863832558,-312.7306487758843,-29.0,22.0,-77.44676252646222
1.0,-42.21284513679932,-54.86309023783299,305.3836683697014,201.41453728146314,-29.0,22.0,159.06431281971967
1.0,-42.32325131393168,-55.871237387174716,278.9554881754217,-59.69144968645503,-29.0,22.0,39.92457593354964
1.0,-43.94814688289744,-55.202183631267296,394.65405464414397,-71.39275129726889,-29.0,22.0,28.26970032893109
1.0,-43.98272684718646,-55.102780279853164,445.44008050534563,164.92995381811897,-29.0,22.0,147.8518532411582
1.0,-43.15520274036569,-54.58063062331052,275.1438773897993,-265.4732702876716,-29.0,22.0,-66.20708469667335
1.0,-42.50317616553809,-57.09008797341593,464.1000527903227,-287.4504169342131,-29.0,22.0,-71.35306900831598
1.0,-45.454641571611354,-55.86046841724156,418.2658368183681,-36.42555196758019,-29.0,22.0,52.498643531671405
1.0,-45.5524789000072,-55.80284692502409,387.4516493633188,-159.45382320800005,-29.0,22.0,1.1622109444833297
1.0,-44.90026954051524,-55.07732265187188,311.9660584020056,-83.75740394590014,-29.0,22.0,22.230640496434905
1.0,-42.71283170832409,-55.77233088786461,78.22370551168149,-162.53008313488326,-29.0,22.0,-8.588948544982038
1.0,-43.76147084100285,-54.128390315883614,153.6372607613963,60.11031197839077,-29.0,22.0,94.29385237094229
1.0,-44.37792448812308,-55.80835754451619,306.3130511049011,212.38855228927775,-29.0,22.0,165.50530824415623
1.0,-41.02918589057434,-53.981449512396914,218.16205453515124,-43.86777606695978,-29.0,22.0,44.65557601743998
1.0,-40.70178735172343,-54.65311212242135,201.54978087802874,-87.86739031513073,-29.0,22.0,19.172594096017967
1.0,-41.491858908235855,-55.98719072548298,283.39825773967607,-183.76367389100807,-29.0,22.0,-21.40817333601336
1.0,-41.385651700313005,-53.82423138411116,183.77729958569142,162.4285747431947,-29.0,22.0,141.7935662735812
1.0,-43.090069519356,-55.32302040833408,274.3406263279958,89.4996275208922,-29.0,22.0,108.46404700912848
1.0,-43.98376097108874,-54.94772493276857,499.8414335927265,-143.0283392731722,-29.0,22.0,-5.691928902191048
1.0,-42.97334180510691,-53.679699371822856,358.78202986609887,126.37155695481442,-29.0,22.0,126.31142587617424
1.0,-43.37708633948686,-55.29840610422156,180.00670294488947,-105.14460262072828,-29.0,22.0,16.731531339173554
1.0,-41.52074255062921,-53.310731891973184,248.95075490017467,-184.07903358335886,-29.0,22.0,-20.834753840967284
1.0,-41.888830064801446,-55.4206783123057,87.7531673604907,-261.60687908878685,-29.0,22.0,-57.73392717616446
1.0,-41.359262618589156,-53.83369453616915,458.5734783539071,69.52813464041645,-29.0,22.0,102.20492463039126
1.0,-45.55689378780317,-56.06730507206492,322.77877050959717,129.32252779953097,-29.0,22.0,130.84212344893297
1.0,-42.03734645432021,-56.91444754618053,172.70343240696357,-139.6581077329962,-29.0,22.0,-3.439435110689654
1.0,-45.058854513473044,-54.68805120818631,317.22612043806896,-298.6384864196764,-29.0,22.0,-74.29827571241586
1.0,-44.783919117377465,-55.76780084204384,494.26708537790785,-45.760949333790904,-29.0,22.0,52.20300588261745
1.0,-44.916704638954144,-55.52257837775079,369.53651070381727,-288.66436211116053,-29.0,22.0,-66.48282192432002
1.0,-40.430574274036324,-53.89435294339012,446.89138908350145,157.297728224436,-29.0,22.0,143.63316994319442
1.0,-41.98933680480944,-55.5546600673822,296.6841965051847,-163.55658238353618,-29.0,22.0,-15.138482793176824
1.0,-43.45418225252893,-56.09843267478564,444.1553065928073,159.49409564612534,-29.0,22.0,149.53525024781243
