X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,422.49515496369054,-195.1693271352819,778.0731306667922,-135.3067299963683,28.007692193992387,49.031406148002574,36.60957653726709,-562.870206197879,-40.5811967175417,648.0635620369172,1722.491479578233
1.0,-188.3121311755683,400.39529110454373,-253.5335538588635,127.03466679968506,27.996905829863554,49.272029258734484,417.4950309457304,-510.56084894853836,-39.89937397156162,910.3762255803531,-511.2649914942931
1.0,330.7277273567919,642.5216837279979,129.4030921103158,233.05349790588298,28.001725731502855,49.14032793860498,347.2358071814766,-156.5218930367172,-45.196990367429365,0.5607041332901872,-188.2539053045148
1.0,337.61527261639105,55.555018101933456,158.10593591431166,-678.3318744590011,28.012453452677484,49.13226961205716,661.7004841852519,-291.88686991211705,-40.8111977685249,683.0638726287082,314.84652970794195
1.0,-139.35444523565974,425.595518645167,-580.2027929414044,-176.2077409502799,28.00735334924943,49.16717370866351,435.4314723754085,-421.7825650755735,-38.43580561851571,69.48699677859355,-924.307432264007
1.0,-73.88147105543368,-231.38847364503403,91.16314139164115,476.2584393646607,27.988537239375265,49.53328008060712,824.3199657355677,-516.5096619398755,-39.71844442520489,68.00764935302763,-107.49834028114525
1.0,450.2727841381318,51.01608328537941,30.599304645760412,-341.82773243793383,28.012211650857225,49.63266752747551,889.619528833651,-536.370350808012,-39.07803156204658,706.0890806773616,-338.12125095705045
1.0,845.1665968168684,7.848112956421346,45.06897933326945,-781.4352440970588,28.00566722613421,49.84463391723122,29.513784740922887,-223.36328590812292,-38.296006026078295,788.1456673378077,-129.34394768926174
1.0,62.50105069342521,-680.5673784392111,221.29095041206585,-295.77231234370413,27.98470852248653,50.06269127548923,88.09693653988109,-416.977625338965,-35.44419677039228,279.49086367532414,920.6375779242721
1.0,-59.68632455642614,-401.3281580594302,-423.3714975305004,47.81566682385312,27.98440892952657,48.980732288458405,233.4167016665886,-516.0533556415401,-44.341005563242426,682.8978810195078,-821.881242215356
1.0,677.395869193495,526.8765775510019,718.5182805248655,-49.372174225543176,28.002812829179923,49.035732841725,567.9585294806224,-107.05861214047923,-40.278267995728676,-43.82774102261217,885.7930297352967
1.0,394.9053071303009,152.39794507123088,-405.079107024021,-30.12421179602984,27.984028957644114,49.24935578910116,826.2222776753816,-491.68306078079064,-37.00972433310519,929.4176845676693,-1571.2057676198729
1.0,433.46092045418607,770.9047318044111,730.8727441226779,-187.07783902719996,27.995578190916117,48.80010745729828,745.1690848163826,-194.52076560373416,-37.916924036486776,340.74061941123074,1133.5973140014664
1.0,-435.0878953071243,-17.476410679113656,-637.4217849084856,484.3084504494652,27.99878315121393,48.1747803431247,82.01103463665714,6.535521084458651,-35.33681295912634,325.1821629278744,-1401.2251093158773
1.0,421.10134817356595,285.129012620518,762.1812804289661,-863.7173197148537,28.00652134231196,49.91025696374071,112.9777026510423,-32.2296629195464,-41.74285929034817,718.9485792523611,1887.7581713252357
1.0,-189.03765190329403,-457.47667400304204,-320.55414156717353,-87.1821719897805,27.99898382362281,49.02664111737567,-71.06585102370681,-394.8182480739199,-45.71378449236916,556.315750911115,-224.00427055139338
1.0,35.96994085638755,732.9968878824156,376.57596900805504,255.20121695751686,28.003538130976057,49.29289151162984,580.0094809607733,-370.56506316029913,-40.74118427545173,209.4930757115073,605.347253390636
1.0,271.673470578208,-171.01030592275413,466.0384658359585,-595.5702599442945,28.009421496062973,48.418526631045914,153.93668608131054,-168.34432380994866,-35.1975726649016,184.16203941501823,1340.97456470449
1.0,745.4359078656973,463.6500956932475,433.38227823395096,-702.8217150184313,27.991403118399337,49.283424269502056,856.4559409622602,-11.380131316986876,-37.95536481279444,897.0357346938645,223.53053664076845
1.0,546.1883037302782,-599.5891468803559,828.966491434395,542.3992701577408,27.99254377767709,49.795515484003744,652.7155307496826,-185.49523059018003,-41.1273316291348,876.3334302944356,591.4385183791373
1.0,-22.18667443290434,573.1994179145893,-442.77878892220514,-649.9813221289921,27.992410384243044,49.98561758715089,590.0870699347606,-368.6502127872816,-38.933440539611794,88.77223160041805,-476.61968347270187
1.0,104.23735297575229,-521.0897250946067,645.37100151495,-276.88642172318725,27.989736173734247,49.32408796084553,20.524147483670248,-236.77691753942952,-36.4606598333704,443.1283887185132,1720.4126062480902
1.0,680.9333089179445,307.0740287329734,-566.4504604029553,406.1190235836559,28.003373094274693,49.26122372577898,762.0165466633091,-355.7584843930389,-34.24527769151032,503.61237072947245,-2510.851098679085
1.0,-74.32569718132117,-629.7864523102877,-237.91586462259522,495.9535088624764,28.002901454178847,48.84159557611745,628.7137618128434,-293.7017030595365,-34.61320903208215,550.1790951961236,-1026.8019291863247
1.0,199.50114621821558,684.2004034386489,-372.6619388337116,75.18569608093958,27.99694795224349,48.638772987198124,469.74691070067433,-497.5463324935501,-31.95447093521445,243.17729125512557,-1015.9899271897448
1.0,-155.04659408491483,-489.118397873616,-446.5216640245692,-244.13216073418903,28.002793001170915,48.48738957397827,503.9572960320136,-100.30485598081907,-39.89177244474338,586.5111826514052,-904.8608442488131
1.0,30.109152557820664,150.0466535759482,243.02876840029194,-622.241013748644,28.00091732506181,49.18604981739287,461.9619814740579,-214.3599807733616,-38.34820601200846,690.325563252189,839.9366071718622
1.0,-296.61059729434373,-271.5906891435119,675.5459939229709,-475.52282200137114,28.002530415083204,49.683190343002025,2.624931705324599,-562.408785805265,-40.59181463969932,-95.27390756665046,2691.534438946423
1.0,755.3749006542223,-103.16984844664637,-523.1106839042493,-582.5403414971497,28.008410187681324,48.76577635961236,314.471966739317,-400.70309054694974,-37.751541601379316,528.2218517570534,-1461.3919285975142
1.0,-18.97461482083827,-109.20759959106817,816.2703346185585,-152.35112021510372,27.992699258021684,48.4763985310524,158.58929346340557,-105.04728592619153,-37.75661062546242,562.3039736779166,1967.0938836166392
1.0,490.44562050457773,-141.72187515862663,591.4392919380682,244.01710298529065,28.013032033391962,48.323064277777014,147.2524638703706,-286.0720081936476,-39.40751697083245,211.65026468554038,816.5526273104388
1.0,268.4378615708064,-626.0881108914566,707.3937506457075,-702.8084060842443,28.00571639866576,49.23393653554675,-52.212149918194356,-22.241773510127587,-39.60518218034319,423.09281969777305,1944.655696479252
1.0,370.01188026219006,316.5703519722289,-496.94904852810197,-813.3963193820821,27.99066619650323,49.51010691249629,-68.31353478382903,-42.25620362927805,-43.19892114223285,815.6440242967668,-913.7691495245684
1.0,11.933247210021477,378.58777577140677,-91.11552630609424,539.0091690555153,28.000629493940334,48.96018186706567,921.3956079534075,-494.11028608660007,-38.131228117706456,419.57317016318814,-813.1644145923077
1.0,216.60759361078124,-216.4474177562043,-25.74146997677883,-817.1522078834792,28.007233877401386,49.185355176751436,240.7179354555912,-247.9886504246487,-37.95930818710683,662.503846893478,323.3942246168978
