X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,39.83176616641257,-92.32304372015217,-394.5472106650462,169.09124794940948,-1.0,-93.34051037176707,9.270031051906187,507.8520827646693
1.0,36.22605020882532,-78.6124483702348,-179.11918181555166,-156.80762200913676,-1.0,-93.14268878573886,10.908214361656182,-515.7985996725895
1.0,24.822733421523942,-86.3747682396208,376.3986723973635,202.07918796288948,-1.0,-92.77900240075641,11.976725677381655,1043.7811203820986
1.0,37.19561328675618,-77.40670639435965,381.16977556579945,-204.91049844669473,-1.0,-92.8265307392463,12.309421775754677,-366.94827115040596
1.0,51.03994082132715,-78.83357915236262,-250.0123498435869,-240.795990190214,-1.0,-92.7847693812906,10.578557940678468,-828.4474594849311
1.0,32.731066553078364,-83.29003452876572,-222.4785099664681,458.1547764697656,-1.0,-92.80449229113405,12.888272320957476,1598.2354421589505
1.0,32.44426273842272,-84.84355872073665,-194.10623294535708,-14.472679021366275,-1.0,-92.89239508518246,10.204330818230314,-23.48604086831301
1.0,34.842212677988634,-76.08325917713562,-456.7716590298014,304.39195268039305,-1.0,-93.52257522662303,13.031842532650755,927.4857314536754
1.0,33.52176357591476,-80.10994463630962,-753.843767919798,350.85929746351644,-1.0,-93.4371909015062,9.717607244638767,920.7274873690707
1.0,34.29467580396566,-81.16743501297012,-205.51551771170114,118.05384859970121,-1.0,-93.19795305929661,10.722147248433123,423.53523451586295
1.0,32.33318057131832,-81.36929576539177,658.2865867864746,-192.93909171304392,-1.0,-93.29986103253673,11.403678587826976,-165.013862112632
1.0,23.365537950079077,-88.13273927191302,-613.582847043714,269.0725917672894,-1.0,-93.10058962026152,8.954457729265915,712.1900977006852
1.0,43.603993443164086,-80.72727857900058,312.77799802854247,575.0310042230891,-1.0,-92.79546340846339,14.015801686280685,2322.2815436661263
1.0,39.91337838586565,-87.2312607929996,418.65667945535824,549.3220565494704,-1.0,-93.19169934566989,13.438564555430501,2292.8870881420207
1.0,39.912117466900256,-83.78288390039418,254.06809512501582,73.21354213480618,-1.0,-93.30657129155568,9.390818199535138,542.9985909106467
1.0,31.380980807555723,-80.56805502407428,-820.4122426504019,73.61526540097577,-1.0,-93.25709796860306,10.40802164099173,-85.00176642647035
1.0,43.472212715981755,-78.45274803379219,17.58162117093093,124.83370810290279,-1.0,-92.5163682635834,8.299217926918878,592.3271155762945
1.0,40.06681364863402,-85.12409040165777,-701.2807061817196,223.1046786467017,-1.0,-92.93287710719275,10.698605231197714,521.3974253269594
1.0,55.558402865435646,-85.48533981523792,-651.0667515502431,630.9335095319324,-1.0,-93.18950742013502,9.437618975379849,1989.5895109140192
1.0,49.46836344381143,-87.92452210854884,652.3790069243821,237.87988006428844,-1.0,-92.9932124701186,12.537209393321664,1353.7445433596142
1.0,29.93292811954337,-91.26370736186922,-13.58253763602147,629.6763754855057,-1.0,-92.37096906277782,12.632895133682117,2319.3386088166567
1.0,37.40471445322014,-80.12995652214198,222.27601490928464,639.2643487230594,-1.0,-92.82647860567994,12.081780824147772,2489.899276192027
1.0,47.542098289458195,-77.76573246684211,123.3075569488567,594.1080590515784,-1.0,-92.66259787462474,11.825389769471034,2285.4868055545176
1.0,28.066156711365846,-89.475771613445,573.7371356402102,388.2844270443625,-1.0,-92.83135672923208,11.374006052670612,1807.8696426422664
1.0,60.41392066018325,-85.46955085432924,518.9410690533421,598.8007194305201,-1.0,-93.28596666070479,8.508208911835077,2552.6400719360486
1.0,35.41764609861674,-85.33843707964733,-723.7301002722995,408.13623981043634,-1.0,-92.90911210140644,10.912842636772869,1143.5474755925748
1.0,47.702923146812275,-72.57359505699502,360.29684710552874,-90.6634586131768,-1.0,-93.13040339937231,9.673172699584994,31.7274792431164
1.0,33.48390339920839,-91.42420187209106,-46.94177491710343,-92.00858179812033,-1.0,-93.06157134974337,10.025560840364573,-209.57892366321886
1.0,35.95627857450806,-84.640473793466,-797.1302287896923,628.8698133887021,-1.0,-93.20127831822172,9.593533204018494,1870.4876653731126
1.0,37.115656695614,-85.76491890054672,-685.4998822682742,523.7096925944788,-1.0,-93.34365140075606,12.306819688802733,1564.2459574773254
1.0,33.90057780313883,-79.46457659451207,227.89988361679957,-198.18321142856735,-1.0,-93.5240455992191,7.903774961403449,-423.10302875984553
1.0,34.374822887565784,-81.75761623120086,286.4689714328731,37.25789193407098,-1.0,-92.74770146797425,10.565183762470145,426.3293037483554
