X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,-91.97624208173119,-80.70237252787584,-15.349526095827134,-482.56978475569093,91.4299541625546,-60.896959837300315,-394.17287133831417,-29.082419650656156,-875.3184393114772
1.0,-352.508435331892,-266.6811256123904,-17.886992084479452,-471.1318255848057,99.02619488882222,-69.74969292144863,-241.10820421194086,-27.628169073420352,-1050.530789643188
1.0,-290.0470710393769,-33.016707055562506,-19.441214835973575,-733.0197305193094,98.58150145255019,-51.80081237949014,85.87243806030142,-25.55580431765078,-1270.5143939797701
1.0,-255.18041828625798,-258.107590800951,-18.26888702584665,-592.563099476313,96.77369812124392,-65.599863180164,-168.24446745344108,-33.01653628357595,-1090.2047634187588
1.0,24.4446700127221,-236.70076271416687,-15.176091528746541,-534.9735758057548,99.16270542337809,-49.44249681816559,52.054156490065566,-25.04730682624981,-645.7789974037064
1.0,-350.6557657955908,-99.17777171870438,-18.21856192921415,-413.28449676783964,96.60904127936082,-59.90855815225371,-380.7015540968087,-28.20491494875024,-1051.2080941517602
1.0,-314.31178578773387,9.478345842300428,-16.084333929365293,-620.0656512883049,96.74579406154903,-65.5531398534752,-333.6486794518945,-25.81253218630621,-1291.7395118645986
1.0,-161.78073173848207,-262.8848687357862,-16.29933482425385,-439.6603180611144,98.25108903554563,-53.4896213133194,-446.86972140595697,-28.37625809944474,-864.0087806073162
1.0,-167.1841076013555,132.60373485738137,-18.413474642429307,-545.2200176301674,95.61275420667492,-47.3849736117213,-403.7326310511548,-28.466590136749403,-1086.9847808196164
1.0,-343.22900902925267,90.33737841001715,-16.385423127762888,-698.3064522400477,93.69043862757435,-63.71764443567184,-404.9993280181801,-34.20148882801589,-1472.5158687161231
1.0,-338.4969162967609,162.6520253242764,-13.898852781680118,-652.5642039893111,99.46320510689398,-62.536233859923776,-3.1462271301512033,-27.97598413272345,-1307.4516837510585
1.0,-298.1865469474611,-214.73610408128482,-18.042623114735015,-403.2723606721674,98.44283086831571,-56.24044092121905,-193.3782768374561,-29.545749920550904,-908.7335401283901
1.0,-161.44498166733018,156.39973663631798,-19.036446893483593,-789.4598114780063,99.7609233376695,-64.01433318358984,-240.31005882992443,-31.19501298438261,-1358.4461691822364
1.0,-135.55318136967938,-50.345529389686675,-17.831422032326554,-633.7314777600077,95.20400001935907,-49.16851012431532,-198.64963863841785,-29.327456561649946,-1062.1094776781329
1.0,-356.3212298392257,74.07463086638796,-15.235148767678456,-492.90272003030856,99.84367295002525,-59.1468229003705,-390.99530897440593,-29.870690661137036,-1207.1573652055486
1.0,-75.3329372937593,216.70134792223985,-17.567138970276638,-718.7667025319032,96.19161827112693,-59.82918677162817,-396.12304882003144,-30.378446292633157,-1234.0596727863788
1.0,21.28873719196656,164.58346494528695,-14.148981299116262,-538.3337794659938,97.3539849842103,-69.64379910319218,-304.88002257549005,-34.25169532862907,-884.5331863312234
1.0,-284.3157306039783,-227.26163152380326,-16.12748381064552,-536.8873682165229,94.59913950568959,-59.92014701285054,71.62818991472363,-30.59363107029175,-988.2844771066436
1.0,-201.33271410198748,-255.59093763924074,-15.32819301281886,-535.8344276652549,102.07180396470233,-55.233891854569265,-175.3840536692357,-27.907716166064596,-951.113592387951
1.0,-332.3799865610663,-145.45156222447773,-18.621768406308536,-405.9696755416573,99.7192089687415,-50.42170945945307,-291.90270799683486,-29.410948460646622,-991.2104040973472
1.0,-318.78636072931647,-79.76657205662733,-15.060239922268133,-464.30738207849475,96.02322996901681,-59.93479328890765,-61.64279503612323,-28.112326201535307,-999.3155798135485
1.0,-2.4007603999066873,112.00369520475863,-17.094775700302606,-447.30963137114674,96.96998343769293,-68.50260267934428,15.810251799709249,-32.46987611756472,-688.5508147444314
1.0,-332.7647744242367,-219.7705371030214,-19.03535308517803,-511.49380500104184,95.65795478488856,-62.765974040265895,-390.2819668157952,-29.473553243255893,-1133.5978609059628
1.0,-260.8824459790094,-60.18844118072687,-16.049081522343478,-638.4642670889542,95.41556383165761,-56.40526471146285,-251.09576252179122,-32.495623179922006,-1226.5168748080434
1.0,-325.22287355420974,-83.65729621394311,-17.859862369400197,-686.2276166644972,95.16454049481077,-50.33397946096933,-209.1139116981244,-28.99533387828402,-1323.6083592983712
1.0,-257.37556587560806,-79.23024099414292,-18.68758861860125,-523.278821995221,98.78493858642705,-54.48926447123589,-271.12612977714343,-33.20278462298709,-1072.8706841011383
1.0,-162.88542200348212,-243.66475156050407,-15.869256854264485,-421.4903055096746,93.43654305501322,-52.54110821646294,-168.7307822079099,-30.768616133493538,-778.497481662078
1.0,-139.75133780454536,-30.582084694298004,-19.371100752898528,-573.3010302770585,93.2297600239925,-47.00307398574018,-187.36082171945856,-25.19624922182266,-987.6262525726797
1.0,-165.2066129915739,199.83103872226513,-16.252186918055514,-720.3220416833541,97.2981967755199,-59.1051419105318,-467.63636476006184,-29.763497687344163,-1346.54398480018
1.0,-34.267144734539784,-240.23950451951316,-14.295786475559622,-429.2785785650006,99.68918325102766,-57.55424718283597,-34.49577807488873,-28.413871601296133,-608.6232031984985
1.0,-199.87587116270862,-243.71328847549387,-18.112685822778655,-663.5649962303933,102.3225901383151,-57.371422467865266,-0.6793186218434357,-28.945155446172986,-1068.606433997538
