X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
1.0,-23.061285958163296,-20.605225183446727,611.3546323045084,-48.16829276791941,73.63013298438126,-154.2150897838714,57.45972633488293,372.15271913858066,-24.246336593144452,-262.29697511650943
1.0,-18.355675846247934,-19.777442825759955,526.2497657907925,-50.31027454972299,72.93631159180359,-108.32116550916237,58.70780349250878,131.38380355941615,-22.732284819774097,-277.09826909966614
1.0,-18.405671353901234,-23.249134262469617,-182.19545775259604,-49.45965194006673,74.00849226504869,-278.3974306304399,57.87240699717508,160.7114268605813,-22.957304097879224,411.7143321162429
1.0,-21.018329133470612,-16.658098215955164,611.4122678149608,-49.650366197579665,75.26778648508505,-234.4545195400273,57.54423619107507,215.08236576665547,-23.096595992451,-132.74185627475546
1.0,-20.689633267720428,-18.72191350287927,-236.43517613750495,-49.101086374198935,74.25563057564794,-276.9320219276876,58.23128034199544,566.2564284112174,-24.493459766124584,443.2417575061911
1.0,-21.22626135698114,-21.09423857757808,690.0911369065152,-48.53377607071283,72.50774265259912,-164.075521423711,59.34031831217427,156.32529009120316,-24.60868288478473,-290.277244379346
1.0,-18.94383000883708,-12.083688495105166,-414.4611625487338,-49.2728468180345,73.84330716000316,-183.0770017517815,57.55223542512246,64.27336068511141,-24.28376609726622,411.253047561825
1.0,-22.81730355646013,-23.671304764839366,526.5498037336732,-49.74038470255079,73.24244497142296,-161.6003410707259,59.0225077456855,-95.05194648268738,-24.189488805728605,-204.3052256185389
1.0,-19.70318900427138,-11.764549077727132,-276.6940241049449,-49.733126578065665,76.35312021188054,-301.5058477131305,57.90450231792969,645.2834824784604,-24.304704812228618,501.3887791173731
1.0,-23.82942814367361,-13.148014753575064,-150.7770279390188,-47.93794403424437,74.18180330525716,-336.20027295736105,57.40861994973347,158.03311082198712,-24.370526886441912,479.19878808655307
1.0,-16.236602057472428,-23.86852605698695,626.0365996063397,-49.50498617128574,73.52488145530451,-355.91758925495435,57.96514829622969,110.24740480582659,-24.52686483584479,49.41129227202414
1.0,-20.628204465680394,-14.903424303453107,560.8441412596438,-48.256554508049,74.6843423500743,-53.854891154568406,57.59998105449718,-306.0716993055044,-25.535188770755045,-378.293687781139
1.0,-13.931228436570262,-18.673010493540815,535.4389191408701,-49.80881884765304,73.34189074908826,-150.5607706290212,58.85926657676924,193.8347912555675,-23.440714752638826,-211.12339979129186
1.0,-13.402020442777436,-15.043090379840685,-15.870550993691097,-50.02014124376982,73.62196720412605,59.42586828303939,57.372897470576866,559.681885554308,-24.796342308323585,-211.40459479611116
1.0,-29.274081501118275,-23.429859476482815,-149.12267204536124,-48.54671283179048,73.24264125744422,32.51474383773285,60.289586409878154,-278.7360246668819,-24.362070425530305,-106.46631384994087
1.0,-21.104766643235628,-17.809704410209566,683.6824469485011,-49.122174339814855,72.03302511779495,57.506053344109546,58.024314835205296,114.0184625890264,-24.34095494192404,-633.7673623858452
1.0,-11.030162089096144,-21.80854908347812,372.8685488098366,-49.33179314033137,73.92527673664723,-125.0242440444676,60.263624097807856,475.4426932316959,-23.80455450478517,-155.42865393949384
1.0,-21.11503177018267,-8.676530730449848,28.332228172590362,-48.294074825146055,74.75945526955572,-102.08671010085084,55.9700963294861,21.12466187057214,-24.426779936007616,15.050554095951583
1.0,-15.200909292823416,-12.858357565114488,94.06972849814974,-49.75327180209237,73.2758561567469,-281.93840722391235,57.8604345520514,551.3013015147002,-22.708586717966902,257.21245066934904
1.0,-18.561866895028064,-7.837787734869524,405.25801829637317,-47.722306673527754,73.28372318445908,-220.24739377053473,57.625076075560195,468.611220531527,-24.37789766089412,-19.70849476763569
1.0,-25.913885540182466,-21.120242483490028,278.52266933695023,-48.43656481604243,74.54029692320753,102.28194540792197,57.75770531647359,-50.14450626999667,-22.66656583762808,-471.18761369823306
1.0,-20.1675519727375,-17.244350143915202,-241.4283930348605,-48.824974319489954,72.85943611269694,-421.8859777566461,59.04881463610777,443.707842100166,-23.576251479998987,675.6482631013029
