X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,-42.015218242565155,83.24906454243872,-518.4699733925399,-535.7999436241013,-81.07272377787969,-882.2329042344866,-121.28982838007994,1262.44246384911
1.0,-42.01276360665593,83.2077262182657,-476.2459106887639,-315.0040662018443,-81.07789708042266,-908.1434670880702,568.0887746564836,2840.2704801594427
1.0,-42.04319583090316,84.11196291149069,-529.0829626168394,-495.5982198279959,-81.04375661476864,-850.2521338242764,-515.8051733245702,435.35968369157183
1.0,-41.952894471285894,84.31897777915599,-391.39495449134847,-257.89764442068537,-81.03864163535924,-868.6047321031193,493.2938672835123,2653.5297617212873
1.0,-41.99090905336095,84.2540138775299,-472.5986666961423,-484.6513097492649,-81.06458272178087,-861.9783695412536,364.0179052655676,2229.7146244844776
1.0,-42.02068263043572,82.22102201461719,-479.6433713114992,-634.6473884755635,-80.92303108816934,-925.276886341417,-485.4703842488482,551.92022239957
1.0,-41.922524913586955,84.19678645848074,-357.1625410191167,-198.78582419805866,-80.94329007745216,-847.8864249324795,341.3960501409588,2352.1440786483117
1.0,-41.9654898251563,83.06197196642762,-424.6061874093258,-612.1564663585988,-81.02893584870208,-862.5149011027286,527.8622062931963,2469.0265779132947
1.0,-42.03547458914326,82.87559207279763,-477.954984004145,-377.04543002898936,-80.99277132291108,-874.6054014909251,-448.99557006937783,703.1465065117079
1.0,-41.98527279575262,84.008621728539,-470.94433752224484,-380.7759829830597,-80.98863351148296,-848.651030509152,-63.13181106903005,1418.2176154745137
1.0,-41.94991328384074,84.1424849459128,-475.0764982308393,-385.805385610304,-80.95738226019373,-896.351370111906,191.61193651492965,2015.9717661571183
1.0,-42.00316327479652,83.18320502033079,-396.79581887852294,-564.2096405914909,-81.03413515457865,-882.400377100315,-537.3447381495714,409.2393627190758
1.0,-41.96181907980821,83.6658865508537,-434.5760707741349,-548.3907415885191,-81.08765620524373,-949.2763441368362,769.4893263828228,3163.9313226127847
1.0,-42.015176864227946,84.54131733117995,-359.5964181519927,-141.65982383626715,-81.00008428070026,-867.4600681948336,497.6436678922789,2737.843455403934
1.0,-41.972308905299165,84.3740426262905,-471.86640404557926,-203.0508367468401,-81.03518831005327,-895.1523273439149,-692.7685081383605,372.21004636436834
1.0,-42.006502846437094,84.81515849519876,-407.1572135637472,-381.77011937998935,-81.01810400649669,-937.2256275569584,529.307684400774,2771.3310872407988
1.0,-42.034353050289496,85.07054121136933,-442.4295221700077,-241.19908566683347,-80.97161372268309,-941.3265439007412,849.1666411298477,3524.7330120076936
1.0,-42.03762851735104,85.79507988368944,-516.4573891812956,-397.60109531993965,-81.08452926810031,-883.2993578903192,-530.5003302972738,544.0368996849619
1.0,-42.050219209193344,84.60065521173239,-446.938137285287,-210.10063232742527,-81.01496826788234,-917.6792638024991,584.9061781652192,2966.489861783755
1.0,-42.00064285479582,84.6464443335128,-395.3376871875602,-547.0320392100273,-81.01676904250938,-934.2418651358595,214.78128834474683,2023.014618731527
1.0,-42.04106296345609,84.7700631779763,-369.32168014065917,-385.4685214241666,-80.96162493927925,-950.7952085985115,455.5494730411144,2656.4072116482407
1.0,-41.978957288024304,85.05724595021233,-371.73161059997676,-212.2426601778426,-80.97012351501171,-864.3371951918807,-477.796163786038,746.6434585006017
1.0,-42.01718985439676,83.83495608466693,-473.26356367076744,-410.4246442331914,-81.08981250632846,-846.4454038228175,-606.1411605963707,311.5148896039918
1.0,-42.0440534180439,84.07133640866958,-426.7315768692891,-228.65281212599206,-81.03371344107242,-894.9252262589278,349.75785806290014,2438.482870102385
1.0,-42.0175244505324,85.28528144461328,-417.29903135547454,-439.1938810043472,-80.9604986113589,-931.8313697778382,350.3561470556963,2365.2139860203147
1.0,-41.94906793504646,84.03731075758505,-387.95156495255026,-596.464356051808,-80.99269817379988,-893.1175348628352,495.7577465807442,2470.960896345404
1.0,-41.9389802073449,83.40416112759092,-396.6254366997322,-452.7490926917795,-80.97426722950021,-916.163964485601,-113.15935012227976,1404.8837808279457
1.0,-42.108418164607016,83.80671078752435,-390.75307053900485,-544.4899254908046,-81.0075901669483,-933.3858923457885,717.2737179038975,3029.3457791737083
