X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,55.0,-91.32982104134197,0.3518193523267863,-318.2451740881586,-72.68735698486502,383.75063754768416,414.6283426714952,-95.0,641.7791577648371
1.0,55.0,-90.91008129990162,-10.98544656810942,-233.00384695018946,-75.82044680835547,-661.2100465765672,604.6616941454167,-95.0,642.4940722792385
1.0,55.0,-89.84071521942641,-11.205138735997359,-274.96522393894617,-72.71398944252533,-474.2691856354128,560.4150431675077,-95.0,664.7956202127247
1.0,55.0,-91.26869041149087,-8.671626366643032,-283.33558301570173,-71.60873779606106,-494.79144107327653,655.6871887197348,-95.0,731.8011307704213
1.0,55.0,-92.69585808789174,-7.068717152796419,-456.90032308988623,-73.23632023094748,-665.3195576392831,584.3763286626245,-95.0,864.9797534338671
1.0,55.0,-92.15137523084033,-1.3002853027153076,-218.4772533960513,-72.4887290605731,-5.665052219548329,527.7947290326854,-95.0,602.1167939188016
1.0,55.0,-92.14839372886395,-8.240284682055659,-471.67507400926786,-73.66817199199488,-757.503347157494,383.379420864443,-95.0,759.588817517931
1.0,55.0,-90.85649679791027,-5.814800710549831,-289.16993691573674,-74.16950253173478,-429.68227147546656,270.6173720480608,-95.0,518.3146924814336
1.0,55.0,-92.37949394349093,-3.298629319893171,-218.25405912851085,-75.08595342242587,-62.235975588797714,274.8931363624158,-95.0,449.7055654700674
1.0,55.0,-91.23951833016356,-3.6298674229233385,-437.8705537690993,-69.53682251794021,-531.7323980275272,268.9797133455808,-95.0,660.3954107484019
1.0,55.0,-91.28075385835992,-4.351065059850016,-386.8212085885325,-71.9573841765351,-466.1639180223809,683.2731627210469,-95.0,858.9646016207066
1.0,55.0,-91.1520370836743,-7.341904099168051,-237.23632095238216,-70.413141323421,518.1556947327972,666.8255200895089,-95.0,703.55506163933
1.0,55.0,-89.80745596918834,-7.856022738052432,-247.48025175673146,-71.09884496067957,469.73120896133696,511.53280131794907,-95.0,619.1766671924546
1.0,55.0,-90.80288224142019,-9.383772819123791,-272.2624891165198,-70.81897274383658,-579.3730496381684,218.5289607548607,-95.0,461.94394543112537
1.0,55.0,-92.40723160690733,-8.110427204373055,-266.67763144543267,-72.54449341620278,462.7907779840609,221.31356020052556,-95.0,459.3294341663939
1.0,55.0,-91.72797508214761,-5.350534545824756,-189.65149709471746,-77.76076689796346,168.50513360563764,385.4046631741064,-95.0,477.6847381567174
1.0,55.0,-91.97097629524687,-10.202271548167879,-143.58339120794352,-81.13916727482325,290.17337592118315,588.971861869261,-95.0,546.258647775972
1.0,55.0,-90.46232700170502,-8.081175432219496,-172.54740383564962,-76.85923423200403,342.81260952325715,497.0373970142456,-95.0,520.3613895245479
1.0,55.0,-90.35721668372092,-4.796203685779124,-153.34749566415655,-72.43226487390984,266.90132233731265,460.7858286315693,-95.0,494.68251666593915
1.0,55.0,-91.12601270913764,-8.813593522292203,-400.9638070965484,-74.00166923199912,-803.9161706415579,249.92443712950686,-95.0,604.9902672949402
