X0,X1,X2,X3,X4,X5,X6,X7,Y
1.0,637.1917792577062,-165.2622305630273,904.8070856441511,-734.8277590337927,-54.07543761022695,36.34066085762662,-720.1449086790703,952.7248452156739
1.0,316.2311434830284,-791.97237598296,-162.26220705097546,-736.2558400991495,-53.944035428252704,37.2229484024269,802.7702865634553,-825.9747646956262
1.0,209.9239232548817,26.436072949937852,677.15187259043,-640.9016387986862,-54.27626342043949,37.25402144281999,589.5164954132601,140.82142878696106
1.0,533.1722593108084,-543.0910725334597,378.8259771866741,-308.37256553161944,-54.02343906593791,35.97676916308347,748.7727800699374,-633.1301184892939
1.0,410.58901010577097,149.4199743681096,-202.18528594886726,-854.556942155577,-54.06405679336009,36.04453976587445,-632.3070141327355,590.6068515733737
1.0,176.78848530338783,-69.38880187916129,154.04589080446544,-581.6760269502678,-53.94896257406638,36.294177445573496,-30.044273656120936,255.1280215792484
1.0,199.385029925031,-70.72996855625786,163.06313329687532,-527.10288974167,-54.19299343475336,36.40174450474345,-445.65105114867595,541.0263529946001
1.0,345.13146285619354,-520.1328211113737,-183.686797311326,-723.6382268775073,-53.862599322022916,35.12964850001319,110.571893052174,-235.4123761079884
1.0,654.6533452975029,-704.059421605554,281.45392730198625,-666.075324039404,-53.887356821645774,36.4928214758322,-390.7007207398014,135.16599962524964
1.0,168.21281377396798,-438.47844601566896,426.3317995242278,-612.3136520120893,-54.04276567572757,36.176256012619255,-260.52463065498796,418.9373299009587
1.0,322.66930398612357,-460.88285395574013,-320.36489927263887,-303.8068461647006,-54.0604567056571,35.971002200865655,-748.9871685808617,195.7745337718493
1.0,137.84817797135355,-709.3307453386719,-267.03628860051816,-540.9157632518219,-53.78152376783733,35.52111771372652,329.8910541362327,-492.9506730964217
1.0,356.7415346623037,-154.37510334162857,32.899750741180355,-697.6329759313292,-54.028096692839625,36.380423828699385,0.9351287197061993,101.97345709774497
1.0,174.19043742731674,-425.17262586189077,-155.47119864214363,-354.59074234563593,-54.062186352912384,35.33519784934906,21.614964494931996,-166.89938660127126
1.0,726.1971666746099,-487.84102241121485,214.53393783341676,-485.19308853554924,-53.99143149043326,35.70146279191891,52.61547036427669,-224.81137585597637
1.0,563.9440992030836,-474.959938541117,16.722204027174485,-407.2099408758506,-54.4523977527605,35.81051542585541,-158.7845187509198,-129.8496183609932
1.0,571.5220828129661,-550.3386557096655,815.4843839582511,-486.8420663751085,-53.985002195092335,34.82558641856947,701.3659174894497,-333.009766115028
1.0,638.72619448829,-615.3458802368464,-284.48292945546285,-294.5659969246974,-53.997927992384625,35.34867415280333,728.1638247926367,-1045.8205783152507
1.0,750.6429765834009,78.02672769676406,662.6728580086094,-640.4582543374481,-53.63920200815496,35.946696933482094,-273.1999892505155,525.8212638385675
1.0,590.4079563500849,-50.37356769111602,762.6387530621919,-302.674611334067,-53.78539952479824,37.2413763631143,-231.15838035448746,445.57286360632946
1.0,650.4358570959008,-18.826811385452515,798.8669539152929,-464.8206661970816,-53.98371075672702,35.607218728282135,188.74460281684526,210.69929751095634
1.0,714.651896715245,-389.97980982292336,-302.6625407260917,-502.952796398672,-54.03365864910771,36.8806443466413,309.331020840212,-627.4082475211659
1.0,659.4321956168109,-462.81608109709435,-62.19903787674974,-511.95290538357267,-54.051906510177496,35.576743960963995,553.7745037274071,-678.6183921054944
1.0,128.150663711465,-482.4338389818698,709.4870265531517,-544.6380821898179,-53.89318093865596,35.93656898582739,-264.7117848799371,547.7222733798086
1.0,404.2870530775665,-166.7034922036753,87.23374874139114,-488.2087503404898,-53.914486708791195,35.50355191179904,678.7940380253704,-458.9248630607523
1.0,449.8563123108126,16.649249068760014,676.6043311493647,-400.7002987935281,-54.09948764466072,36.40886371635694,179.36125417462847,238.42457390799538
1.0,455.21804833921254,-589.2851883927917,429.2634870021552,-754.6896125035285,-54.1607253811289,35.50222401301466,184.94996900109936,-35.820345966077845
1.0,777.8498362436577,198.20049441758488,-43.45608735317387,-339.1029042783523,-54.13823806090707,36.699346292065776,635.8217068641125,-549.2514000570042
1.0,294.8426285946357,-680.0380597948651,-36.462879294220215,-576.9484366341355,-54.07054322461709,35.99749437846419,490.83515499126474,-530.7875943906877
1.0,460.6402411756333,-658.4152001990432,118.06211434746825,-442.7886086415731,-53.83575881259013,35.489802799986265,-697.1027000403515,285.09113112171997
1.0,640.4221814002755,-148.48427146535096,832.3390478972792,-579.83924773118,-54.04256783179292,36.27651606897403,888.5539493987037,-276.87667047804507
1.0,725.3919103028538,-67.51984056338347,-125.05648048892076,-435.7696997831116,-53.89877385509084,36.4493555430318,843.8927830091184,-799.1840846341432
1.0,719.5490293591229,-205.4360563179689,560.2709175307479,-295.352465290675,-53.837223329090726,35.129187886969504,100.13011551640204,-14.236690191038065
1.0,450.9233284093075,-12.012739268956693,336.137000817587,-733.1982603676731,-54.11506977515921,36.191820389278284,-41.48375117090279,317.9706657066897
1.0,434.34254346525495,188.5207262214974,158.09917334827617,-607.0416748157852,-53.69364143822728,36.54531358454331,-182.11314817559037,380.02638588862123
1.0,548.6747598490625,-562.7741675656309,768.0550244626838,-464.0928995954382,-53.84570433354426,37.23903410531901,145.09549248859753,32.83373200799935
1.0,741.0146143421043,-675.3917638562764,-88.08420650815651,-539.3989673451874,-54.15711089222349,35.85660087115018,8.113620350805263,-420.71630332516554
1.0,742.7540858984717,-836.7527355344137,20.306602920279374,-664.8630965636324,-54.414773073621916,35.584039409169556,-332.1111665045212,-145.51566508943432
1.0,190.55376898303962,-802.2250248007448,643.6082097927025,-849.767898519279,-53.946772328390196,37.176074997557826,-691.0929737563517,752.9601131374939
1.0,371.7023738564345,-661.5356641658491,-221.31423796944148,-434.9584199369967,-54.087921023921645,35.48094149125494,921.9769622690571,-1003.4278933925328
1.0,620.2224782526145,-552.1731551434953,325.3335277176717,-760.5175172522981,-53.74855218095982,35.55029897674631,141.71598299233312,-118.90349544848169
1.0,238.27115244658535,-484.9659421204916,-201.74204510338583,-699.7403241237528,-53.93539286123634,36.807540419360606,-57.423863432289636,-68.11933650610494
1.0,175.07225189732128,97.88714210288299,460.2270574750314,-676.680865623505,-54.092662980564945,38.0604268599131,-539.9804954608627,888.916807503904
