X0,X1,X2,X3,X4,X5,X6,Y
1.0,298.17745836374013,398.6798158924792,590.30497750102,784.5848049744683,283.72413656015476,52.31770440305263,-1208.1109680133225
1.0,486.95605929653846,357.2428131843014,885.9348108068849,791.2766428519035,386.23445802702656,51.708135817660214,-1329.1546432243001
1.0,-152.3041740844772,388.1343887546696,964.6177927830158,700.1442504420166,381.37438937555726,51.94880108069965,-1113.0109800540513
1.0,-262.2379384367537,355.78578857697755,553.1649606369165,714.1764876925166,675.4471793309956,52.6369882452351,-1109.9021126267728
1.0,128.72419720059725,642.3354600480336,968.5629338633953,719.2031048572652,510.8748090310662,55.62628025552532,-1217.7381169726975
1.0,-106.444817865201,562.7485068899589,854.9830489725878,740.4970261525159,586.345175884305,54.100294357856974,-1195.654119516576
1.0,442.65088521085715,449.1969970057213,634.5168140342184,736.6351038911595,598.3751706458299,52.90407266899728,-1264.9171488393956
1.0,22.388443269258914,451.1772703008305,808.1552339561847,708.7961141500616,491.12048314518006,52.57191477492636,-1151.0676211861698
1.0,-381.71298904635046,514.9973957229618,620.1252944573544,716.072817643739,557.7736913973697,51.703364220382035,-1068.9314986969555
1.0,281.25829127648353,275.0241198617223,854.8202001448046,808.1255381273031,619.8994128608829,54.596552636309006,-1361.062142159269
1.0,184.91513507054037,655.9864318306288,718.7539913875695,744.0098883162658,473.68900996353295,53.27261027017046,-1210.0431400775071
1.0,-304.0833311529513,606.3516302597468,752.3036770376707,738.292222443705,317.576030750782,53.02720411458438,-1072.7499717795476
1.0,-251.7992298265012,658.1202867387797,955.2703603640628,714.80571137072,758.2939484267572,52.232515575348145,-1196.9831429880132
1.0,-183.40399219232606,569.2130254448424,797.1428630271848,708.8971068084134,276.6500305484697,52.9521248972858,-1057.973807808811
1.0,-5.993053501382235,446.3734049488271,767.8852390132633,760.3096493143395,708.9040008994364,52.437179840783756,-1251.0359311408354
1.0,131.78484774343656,469.8500156236567,610.2932621514873,768.4704735087857,567.5875268101104,54.03898018154209,-1233.9626153597233
1.0,24.62420447580797,426.99254135957375,606.7639018590219,734.637367211495,789.7644441316252,52.436430420032316,-1225.2936845958363
1.0,346.73719105601424,573.9023863693711,771.9493354731443,712.4129796986285,774.2922781541114,55.345006297264916,-1284.5114897378692
1.0,-247.86861875210056,295.2290724949111,580.6451849486516,759.5669985239446,784.7778499969035,52.17099408060667,-1195.4077740368919
1.0,373.67559866168074,575.1673578289542,939.1602702100658,712.2421470356937,478.5975566353736,53.38649817402317,-1243.5527225638073
1.0,-336.52936548302455,474.70252060373986,692.2530617049503,706.547921049536,508.4782140332727,52.20988825838356,-1064.520126679196
1.0,445.07059816709557,544.7383561280881,562.530878020858,796.0753543413665,394.6605983253129,53.54516624804776,-1282.173291867868
1.0,472.9776126971374,421.2693915953839,777.4801773621434,705.4314850781072,641.5777880821715,53.46340197792646,-1267.4926477004963
1.0,464.6356943334479,384.0605260823195,553.6161406181736,697.8412228177717,331.05355156117173,53.11315207844076,-1148.444872029988
1.0,-57.140938109847696,508.64893215551956,695.410956917335,792.695528841602,256.2473866908562,52.16303779616528,-1163.8304072930473
1.0,362.74178198012623,410.1635945783419,785.1217101979034,736.6268819895566,515.0961374901827,53.80895932193489,-1263.2151521975707
1.0,-93.0707501790572,584.9639163794859,800.6024656562421,731.9888844510541,304.39445994967923,52.63805860170664,-1116.215415087443
