X0,X1,X2,X3,X4,X5,X6,Y
1.0,732.4691286475133,-811.7966464331273,423.0989712163546,-545.8552283157125,17.10686649683886,-40.75092460589285,471.8664281906859
1.0,629.9377948550239,-795.0506511006097,383.62079829621547,-512.6036697473401,13.997253483411143,-39.54443729259266,542.788421590793
1.0,551.2793901236812,-791.1002369691075,904.3469734173145,-515.1884561248503,16.909198096943644,-42.35697633287861,732.5950361573475
1.0,934.5593070273703,-803.9406333549939,601.1943559884783,-527.7083230521441,15.266908485708559,-39.051206917981204,238.37403731106508
1.0,756.7014550810267,-821.3631383436729,234.59953355442588,-509.9592984937946,11.626087154657917,-38.222949913579065,387.77156895446876
1.0,981.5062351491399,-807.6192339515316,549.369077402945,-545.5604255031391,17.429494954515462,-41.98432927727466,198.12942161027516
1.0,536.3717929909913,-792.1270473611205,304.6534972383831,-537.3423614662112,15.151794241370498,-32.00191235671546,663.1115805270971
1.0,533.8762119946118,-791.5996174903142,939.9239044942973,-535.1534569852818,15.724254324587504,-36.243555610979804,773.7504312278974
1.0,942.3614699242044,-809.1397139144794,852.1521910704342,-521.6935432224117,13.82973687959988,-42.88229928689206,267.8168875773416
1.0,513.9482276027984,-799.179921617107,329.8512783319226,-550.1371281806754,18.006663228576368,-39.88762990253954,711.4734231967777
1.0,674.7693270860087,-803.7232968837299,443.76773333401604,-540.860162182716,18.28118507272182,-46.32652634679191,537.3047411548143
1.0,599.6326896412991,-794.137820459781,771.565798500654,-504.5964089760011,16.003676232562793,-34.759496413341104,645.5366392102998
1.0,984.4323288972504,-817.3214876914603,921.3359573444717,-546.4364056945586,14.198946478267608,-37.88475499956064,263.3483187055675
1.0,673.0116672655284,-796.9745247750303,250.31143104231543,-516.781449179572,17.541577009780898,-42.58627845428521,481.9545990606122
1.0,908.5905843906113,-797.1542363561654,696.1652117741909,-529.4778953681287,16.885789235524587,-32.31223763685972,287.03598318160147
1.0,853.4115528447599,-795.3665420404295,292.26249667415914,-549.9589334175081,17.077050896395342,-40.35030452240306,296.34684825319766
1.0,684.6605618781075,-802.022100483276,294.31335517441823,-540.4372929736068,13.591574819778943,-39.877596669750986,494.32719733685576
1.0,843.3003310477147,-788.3126906163029,381.40083299239416,-546.6269599475469,16.825007999771152,-36.23446734484578,312.8334984374816
1.0,711.6500655849297,-806.7220317835502,612.7831009868802,-540.3577042857074,12.634557743867404,-42.10538699539242,521.7222974176367
1.0,571.0622387183394,-789.1512246254928,678.1774819756685,-538.4156437226289,14.785313477863287,-41.12426639646636,680.8754441078896
1.0,745.8168978185616,-814.1148509071967,509.538848904928,-530.7199035912197,14.668382145426191,-36.989455366152654,460.1889398868153
1.0,974.0540350942497,-822.3371745535752,809.991837795501,-529.6418871259148,16.348914971498267,-37.141686623416064,253.8442521863406
1.0,779.6363831174526,-804.668643410849,190.08180513788898,-535.3965064344783,13.932629644100418,-33.48835554142075,356.60857972804985
1.0,903.8544502120703,-808.5845083916278,567.1057563291151,-543.2231452991871,17.601568541502033,-41.72138006409461,294.7543744935888
1.0,674.1931867781364,-815.6039080774331,438.7258046596624,-508.94804092217504,16.410111540041267,-40.09405777308402,527.4553748875587
1.0,931.9269093684532,-822.2261151763877,281.5188477616764,-542.3004256005664,14.87757633334988,-36.73815697058096,218.27351784596175
1.0,916.2380256535619,-795.19342962488,482.0148356009006,-539.4861146352869,13.104405119947353,-40.33445474070934,237.34740094353586
1.0,775.0059689250243,-818.4925587057769,266.686616526682,-521.4717363364133,15.656871170520976,-36.9797893800665,382.9238211513639
1.0,967.4065230096285,-796.021018783778,377.5794830705099,-519.7784032850684,20.00745855676154,-38.29851573980861,157.10553152172773
1.0,817.7112118248574,-821.9427256404705,436.91215754253335,-550.1720748229959,16.143307802550947,-40.78245186708828,387.44092751677397
1.0,932.149548701716,-814.3589741225439,334.57103810144724,-536.0062383284795,13.862168113604149,-38.27953757832207,207.55565981035198
1.0,677.0438584004253,-815.1466614433158,631.8005384357342,-551.8889012373342,17.915382588749445,-34.31884574701867,592.3071906946379
1.0,710.1376403202419,-792.6733015551164,632.9778540613614,-518.3827162799956,16.761335701066958,-37.22494467528931,501.179774764239
1.0,806.5960471804915,-791.8184373599215,931.8054718778153,-536.0586534616483,19.2125026527165,-40.481081671247296,453.37788320645535
1.0,625.9331668361755,-799.7915364516566,290.46652417078303,-527.7995524208508,16.541556224303616,-43.6830210704442,553.4894687406978
1.0,662.4708822084337,-799.2003004169379,935.1822523703428,-528.1851435699314,16.255439681483633,-38.287538688274786,621.4648348956224
1.0,713.092687046291,-819.2795650288466,176.5240867705857,-520.1070437513334,15.291768248600683,-41.33841672933813,443.52767136052887
1.0,620.8640124858416,-792.8709594268928,211.17903501775302,-526.3210233134793,14.908948337450267,-35.6085533762467,541.8911956447278
1.0,657.3062739036244,-794.2055703648208,711.600211795925,-533.3369952924946,13.539132835854005,-40.3654959057879,585.5022253546596
1.0,840.0777335162707,-797.5121285097564,772.3745373585368,-549.5670637981457,15.756899655042444,-38.69964983136255,397.0765950403551
1.0,897.6471158781604,-805.2908278761305,466.6274750022942,-542.9739201364293,17.990024304223876,-38.30758728300858,280.9459669618684
1.0,700.1558249173349,-818.594624688376,748.7006103196962,-540.571276927811,16.50683261302412,-44.23513111299604,573.2891561117328
1.0,864.1063568925679,-793.692965111025,474.0266170893976,-527.031891839983,15.511733830999473,-38.913228026568056,291.04416054283325
1.0,691.7746054879842,-819.5776942776823,812.4549142397641,-507.1180539502918,15.89212189187077,-37.06015593168836,575.8919993692073
1.0,829.9020450125793,-801.2264093544691,564.4164357847721,-532.0859559229933,16.089265831934625,-40.136410804237535,367.101532692451
1.0,940.1929863582639,-821.085540217359,536.9972253557194,-531.0028625222221,14.273977704720618,-33.659796119423675,239.15123662112057
1.0,658.6164753023579,-790.1706415162217,683.1146203376431,-521.4436375166002,18.090498817323482,-38.798712261733336,578.0398404457999
1.0,627.9889643695698,-821.808835843504,693.00719525473,-542.5939696775145,18.52398171392449,-36.117616113313176,666.1405231143752
