X0,X1,X2,X3,X4,X5,Y
1.0,318.49267417647366,38.7465762662048,-96.71355036918675,-303.08040997168894,8.355039365047633,-58.63307137107881
1.0,443.913160349243,28.69794653320132,-387.10712343377645,-371.8942252131325,0.5834022677660047,-219.36988343742175
1.0,302.45236509238885,37.36232953470758,-420.2562467959748,212.49891181001112,-4.830110890983443,-296.20331975148656
1.0,352.2568064832976,34.3833636183126,-129.71657297936827,-631.5313061533304,-7.990530518474997,-19.45071564807875
1.0,454.1945063995915,33.6873056177614,-60.97188229849883,-285.63797757213536,2.7409932102721575,-52.03009492723695
1.0,380.26070121689986,41.949860158459,24.40498857026091,-660.3599379675312,-2.7638828982554227,59.40770778883971
1.0,393.9823344012142,37.44168849945588,-469.1207087158339,-219.6366720225759,2.916975473414162,-280.848312750571
1.0,160.47104199726567,36.40097425672427,-250.56387991774108,-695.7175036076419,-7.4698965423980015,-58.190507626645484
1.0,430.4621658857528,42.83746488823895,-246.516753562776,-18.422404753992282,-2.886161122313952,-184.0292642560299
1.0,213.59506187533748,42.28508807940582,-413.6340876065465,-428.65427241536753,-4.356816078077997,-197.11576063578877
1.0,404.3943279432209,39.73116424672709,-14.117971005613867,22.527208196105335,-15.116228336609566,-33.19927845301745
1.0,199.8035841997139,32.54664553490685,-203.79006454754403,-124.91976393274194,-6.995883039185121,-110.12188478438024
1.0,391.4510268333534,36.270586760618016,-493.12794543256535,-467.03504661646303,0.06120378552301934,-259.30225014434416
1.0,480.4158487532891,36.4793271341614,-73.46229098358162,-71.66327053736404,-7.176520237804364,-76.36318505460308
1.0,162.29411815094565,45.74391342705619,-422.82217395005506,-404.7349962343012,10.000209248707261,-216.87686139886043
1.0,381.5241116196088,42.17033710213144,-238.14915530675148,-222.35427418908466,12.4287435901252,-161.19504208433935
1.0,431.3527398299268,43.21542048714709,-29.60868784750369,-598.5230071195846,1.7948141054542766,17.60454135633819
1.0,406.5139842771687,42.188415396276504,-330.8815248850008,-281.3010414631525,-5.6156030643141435,-182.24589880012869
1.0,325.46546136363236,35.80604077000232,-145.50558296003072,-543.0554199161215,-1.3799184064200338,-42.257094778975905
1.0,448.5196908103365,37.322376277338265,-30.29662815183491,-307.0287588324395,0.18963331093278496,-21.98827162748551
1.0,326.27325862604783,38.5252089681274,-19.584093639075036,254.46653893217513,-0.36323611076728324,-75.17010375703796
1.0,195.64420238162757,29.86702432823492,-360.0796501077979,104.36286869249466,11.14506939005023,-250.80382428507988
1.0,347.89723169213903,36.85081945745344,-381.534768234646,111.3488637956616,1.4438271349605518,-267.2485642607671
1.0,297.5698568798856,34.9968539247169,-457.1193689928139,-19.874760621859423,-13.270344407357415,-275.41315809863
1.0,401.05677511615625,49.0036364373994,-97.88621656432628,95.17666006510831,-23.05389781342705,-80.77512856726345
1.0,222.87923584900466,42.372327033084424,-252.47299029500647,-481.52545850472063,1.0256412774462813,-107.68381691972276
1.0,450.2898512102645,45.8020399527836,-194.14361961113298,-359.533163316324,-16.91271576008353,-91.51735629408132
1.0,221.07518985058016,40.74775747493869,-357.28147182966416,125.2254957736676,-3.9985052684327145,-237.34783640483636
