X0,X1,X2,X3,X4,X5,X6,X7,X8,Y
1.0,-54.2153971781749,-82.56668529321922,-96.82616136022514,-8.4325185718056,-77.64514017217121,-263.40866988844766,-40.411410353949954,-25.112340778184507,-170.86851492283404
1.0,47.67553793055737,-82.59507219905174,-96.99111017499311,-7.249757486466371,-79.1347331180378,-188.01447228690256,29.636237978418478,-25.659090529906695,24.950414822849222
1.0,-216.0634036947933,-82.57511401929015,-97.31184343454024,-6.592331891001416,-78.6595880913675,-266.9216368815427,59.216426301952936,-22.022011040602408,-113.16905766556437
1.0,-187.029716912429,-82.937698501686,-96.67292045767016,-6.273801523522466,-78.13429908089364,-281.5108546080716,-3.81972966471929,-17.978235519801512,-195.54171014403852
1.0,664.2760649848572,-81.23987985363593,-96.78227976578628,-9.53761763339698,-81.66757170632242,-217.35793278778812,63.06084268105725,-22.766997116006586,343.50768287033503
1.0,544.6627352282543,-81.83298865349724,-97.22470329310255,-9.768210602138945,-75.78698121587517,-248.97526071232008,92.16487933847475,-19.538084505346394,299.1568242660377
1.0,108.71166883522744,-82.45091401462183,-96.73963225626495,-8.638287287737736,-78.84363161951534,-132.90233538599492,100.45472068346257,-23.436951569454926,175.7524675586527
1.0,783.8760800836753,-82.20619783020872,-97.12209582595554,-7.264831044835466,-79.84708043043696,-129.48802129178804,67.41964366993587,-27.960226016896712,462.74298502370027
1.0,483.02422675624337,-82.17703973544256,-97.11422724471574,-7.777067842624932,-78.25583028569083,-146.17852291512568,53.64021565092662,-15.911815928906313,288.5576747630126
1.0,630.8683091789824,-81.94058345011697,-97.53164938373368,-4.015360757329918,-71.9606502842272,-282.63803078724465,133.15831788656,-13.235070914038044,386.37499588089406
1.0,365.0306971765418,-81.72773541663733,-97.45294229994121,-7.675202586242937,-84.55963697010608,-230.27630370389556,-8.78809664080812,-32.699373222533694,93.75415757497439
1.0,889.218714282865,-81.64354564654181,-97.13958289350248,-11.025760970196423,-76.74566259227507,-257.2536881472665,23.734746031632824,-21.23725270068997,373.2748397507861
1.0,-92.71665301855873,-82.3350793784162,-96.48923788085955,-11.736582140142382,-81.3228339488607,-223.47008619610807,57.56138954948301,-16.301205885486123,-33.889854022996744
1.0,582.0951120601037,-82.30544303837013,-97.47347674617858,-8.366202290503477,-80.7316840363495,-133.39322019646363,140.5456863375741,-15.335586629509862,452.07608187127107
1.0,494.75963164880307,-81.97676670196559,-97.1761454799596,-4.995402236763503,-72.26602343833976,-141.14981350036646,107.4665619699241,-26.121385519330616,373.1671808594323
1.0,278.9297686273219,-82.13708720953262,-97.22004448124292,-8.473523328147643,-73.24396263999954,-150.68194553812756,50.41901258341419,-17.71043885394088,179.89333880513234
1.0,339.8376044680631,-82.20439810528221,-96.5840860959016,-7.990447785252791,-80.42395130133204,-144.0976400598495,51.723340469301135,-25.90750154842045,215.22238581293374
1.0,134.2713540685391,-82.5349503170074,-97.12999065211467,-8.371184207639672,-77.04587492026039,-207.31850076141808,87.22960888820785,-24.484439574672006,128.17205458809167
1.0,944.3292299699092,-83.05567963384745,-97.08442926712989,-8.441240941554765,-81.88694756179895,-263.90402830725947,-39.253297036793626,-15.764186446034227,294.2827855982987
1.0,-56.1511168768356,-83.57345233349929,-96.35041436192523,-8.488834572857717,-79.1058704903576,-237.055281163831,-26.856300385004545,-21.876592501033674,-145.78313402831117
1.0,184.73678941784237,-80.92639811874608,-96.70937770862078,-5.700855613640295,-82.49932917460414,-157.94916901283327,57.16823744400335,-22.44292712807807,136.98451829306845
1.0,909.8279522387318,-81.60136377461755,-97.17764848684992,-6.619342894211505,-83.71530078121434,-242.51337616890004,134.82736338850282,-8.663056221295838,540.9908017910958
1.0,974.7574208552096,-81.95074433845271,-97.26185666625733,-9.552551375102375,-81.91626470563149,-273.7290221467233,-6.811669620198522,-22.503995159197498,356.1888464157467
1.0,480.8183904518536,-82.1018600639392,-97.13458087018434,-9.85044343538879,-77.90215405594549,-267.6347376259363,37.433895688887745,-21.111673020264607,188.86217812918676
1.0,406.97849329189785,-82.01292252500689,-97.06634343613855,-5.606716983388491,-78.35776470053085,-211.28713912233653,77.24794317131311,-28.495146443949363,250.43009812790845
1.0,849.1035619592021,-81.56407356483803,-96.80250739164566,-7.960399557542426,-77.92121956222483,-258.9774786311325,113.10839052194322,-16.860980759558508,477.84199580386456
1.0,-97.63883282964105,-81.29705299418877,-97.07398361490782,-9.73441632244003,-79.69483233375878,-248.99273994770493,48.30130621553903,-32.20236372150378,-56.78346052141104
1.0,709.5796687594805,-82.26736605866274,-96.80379156403984,-8.30200559289454,-78.53544914682443,-236.50546769032357,72.9830697733832,-26.72190980604126,372.8694770601602
1.0,103.76563213467722,-82.2767056515953,-96.69137030435017,-5.44815208697235,-79.26536003671892,-215.12619610117508,115.03970646756841,-17.48463802416183,153.6729475391212
1.0,559.6136404135087,-82.52225441736755,-97.08029798506493,-9.809315518463789,-85.23200436960843,-237.10775298574953,62.61248368580746,-15.280746956907468,270.87811986161466
1.0,242.55513762163525,-82.65949888365827,-96.95576432180418,-11.025753412118423,-87.11793208998826,-234.15381755117983,51.14001553131017,-24.10624764728116,115.16295279231012
1.0,472.30035591359103,-81.6134769911633,-96.90021566736833,-7.719329910683697,-76.05830086721134,-272.77432179365127,134.08612757023457,-18.58602770896089,322.2825176747355
1.0,-112.75798846485134,-82.15091135928603,-97.45691191686088,-9.724993380689158,-81.64226944464649,-209.60019308823297,74.83151683366995,-20.980845432493886,-10.79664572077421
1.0,115.26267433911005,-81.47425553385115,-96.86040049926308,-6.81007066469793,-76.94788742802467,-129.04068472917166,24.997293395056346,-16.450157531412934,71.29560549936068
1.0,856.1481554550423,-82.84998811827434,-96.86533835724656,-10.747621788233497,-81.19039160472086,-164.09345842369828,-20.281292826657563,-13.140549697603305,336.54142774088626
1.0,-41.98161326278466,-81.46703553306223,-97.41004178239402,-7.631410508383517,-81.7757073769165,-276.40125834881223,48.91512153844852,-26.144051408694942,-46.01340094334976
1.0,610.400648516707,-83.19583952993321,-97.319147398104,-10.888325536672664,-75.98091466174537,-250.50218688963218,113.79928231131674,-23.8945903491961,372.6826532612035
1.0,436.55857132515155,-82.49098926264749,-96.93058828061788,-6.918034309936262,-73.57869590640964,-133.4071326214732,97.61267030886108,-22.671049543629113,331.852101191352
1.0,245.13192179565874,-82.96224238015284,-97.1834106419416,-5.415312399231107,-75.09585205724677,-212.16208397040282,-12.662018899012466,-22.909222561025604,39.2142761174863
1.0,-21.54444830157655,-81.46857023561823,-96.88664606639487,-8.059760320059578,-76.52492377734782,-246.71351579470772,124.87794093752407,-18.856402742488406,89.85150160639591
1.0,580.1177466886885,-82.90718882355726,-97.30982401151138,-5.916766224146745,-78.60719769730461,-146.09494568897716,126.65692294257994,-22.76859876686834,436.36065719386187
1.0,-196.34749071048145,-81.47835745017281,-96.89225352520255,-9.673205798851129,-75.91871750772596,-271.6322791154196,75.41221682503684,-20.199123981466215,-93.36066755088356
1.0,537.9092589410452,-82.46227519093088,-96.75265065758472,-8.931822308996697,-79.9861450654935,-209.38722544400315,130.79762687175906,-12.213557498779085,378.9919121309699
1.0,65.61908522558133,-82.62918378542473,-96.65788247568294,-6.4486796166246645,-80.74442932591066,-253.23693409980345,26.747833176035954,-24.37371640526211,-9.417309156314838
1.0,-270.6563574681536,-82.79886053957573,-96.97010323390478,-7.77969935734444,-83.53352673210232,-150.0830223466869,39.13677346946986,-20.026780529143927,-101.86994433350452
