X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
1.0,517.6175026068196,75.5090648615204,742.5855422768409,-32.35627205939229,487.7168616260209,37.913386630176625,42.85042677424893,-18.592174732304187,95.9221958140194,1865.7589152455262
1.0,532.1411435647846,133.9337248488299,266.066576404061,-33.92549275153493,65.12299423564772,39.94374621845939,39.043030164524744,-17.327374207361,95.93291980606028,1444.8494903004757
1.0,524.9544811103242,14.024373359131761,342.65167644400884,-30.908392549896554,420.3249258649079,40.33340516463123,38.24611798291499,-16.207612109569666,96.11978606674538,1137.4345649253248
1.0,504.53844279039333,261.2067623885507,498.18207873996755,-35.36582427046474,496.5983317566933,41.68728158132954,40.09551347957759,-15.84197947043685,96.14016194330091,1329.0576558232956
1.0,249.804038146494,69.33296859962623,402.9661117223371,-42.335759416949614,26.18231934873316,37.923985909469586,40.60709278659172,-16.19927290418877,96.05226998450824,1257.8226708389275
1.0,478.78023350222094,16.82275541706388,641.9344670539726,-33.74369272384006,76.60202885375752,41.272450607317765,38.47224892910715,-18.184251737539064,95.96780421286701,2099.512037769829
1.0,559.3911871625868,145.9468363844733,42.575369382769736,-36.22988105571586,153.2036844131089,37.52953175410183,42.10932216370254,-15.774182368886049,95.99580650366613,919.178324162848
1.0,117.60153742833567,237.17834835783268,538.9791240506905,-34.28170995738223,112.52308622560852,40.142281276633575,38.551141838093415,-15.659111404387442,96.05976092746816,1184.2478323485773
1.0,371.3369983760847,130.17252360422225,61.38191943695702,-39.09331966456297,179.81017855909408,40.10321896980971,42.51620296045924,-14.37342994632622,95.98303012377501,568.8341182442525
1.0,103.98058679352867,58.90098887815286,416.284274840987,-33.853573354622185,18.782464478739055,39.96816131064149,39.172536243581895,-16.67204842219417,96.09898319451337,1032.7432917883116
1.0,102.34116354002525,227.22562627768176,333.9968127664003,-33.323476309553776,408.2845862107011,40.71736896252005,41.778370891028246,-17.778037634460677,95.9355718976603,360.076038011352
1.0,342.7886469964141,36.87293104856535,394.8748104599768,-32.45202264326759,521.948484336687,38.156893295878994,37.620825272507346,-16.859347426280575,96.03252253296517,786.9217969074983
1.0,327.45377284989155,105.32648765783667,522.8176782718668,-36.05933563389687,256.5479522604028,38.94979345099243,41.82166931177104,-16.64992710640608,96.0683563440773,1358.8534999719677
1.0,368.94941013855646,37.895541187496114,735.4781688146535,-33.91457619081078,178.6795466478486,38.958869198242745,38.7146764951974,-18.170153332380593,96.08031311299332,1969.3001095798597
1.0,60.80760159823297,167.20723494984588,752.4131379390557,-33.42145186645952,470.16501621767094,39.716553081621655,40.53493315073467,-15.08384765943433,95.9172362350142,1074.2552212872763
