X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
1.0,-45.0,-78.9190261268089,95.71134749740571,141.07068284588382,59.538525441688265,484.12073806061994,134.58695965305293,-499.7124587956795,-1.2249910214793105,-28.122805770150876,-91.51185116511691
1.0,-45.0,-71.54514077089011,111.46296805088838,146.36996283947724,59.14283608987329,182.58018849241807,258.72740689558816,-407.3672005100972,1.077636679923296,-27.94979479597916,-35.316081426874334
1.0,-45.0,-72.48334568907177,103.4598158929833,-39.753962588105196,57.713303089879595,339.20183743753,541.2544169276822,-234.61981360286808,1.5337822468144549,-28.1614239513765,-407.6348097916807
1.0,-45.0,-68.27853998930388,106.65451420805682,198.60567164673068,59.07121141492796,-218.04616588527006,-14.46960533159455,-296.04576182912206,1.5282171556844384,-27.97566650489261,155.92947665806992
1.0,-45.0,-74.24186972762867,102.05354035007325,-185.69608187318465,58.49519716893022,-430.5536347639378,117.1467463371431,18.509051272360125,-0.2669635924739615,-27.957636956325395,-491.8256656327261
1.0,-45.0,-67.63764331901271,85.06567219160407,203.18798963854704,58.74720458705393,170.03373544096735,284.0851809432768,-462.4942659151626,-1.1392997480685287,-27.9109990580387,100.61515409953455
1.0,-45.0,-68.79313518330864,97.51620544136443,274.32911805254855,60.14538046999709,353.95914044582764,101.7276382917168,37.510117170781996,-1.7751766147653747,-28.16876372523271,181.7537121327691
1.0,-45.0,-72.09825693663299,107.80989387306178,-248.72946305750855,59.59616288374793,-442.22576411774673,184.9168037007699,-5.53426215254126,4.427291850423876,-28.177161010926742,-604.4185972528153
1.0,-45.0,-64.97849630538126,98.99798158611284,150.64274724921387,58.740720799201135,-22.91307345741393,316.10685699454183,-323.0930460256579,4.431866320925344,-27.758428627611373,33.95530805268744
1.0,-45.0,-57.21889594596312,124.07075341048217,214.39172871285064,57.6999152621984,215.01018704479702,63.879590761479136,-213.43229487779314,3.382837347477145,-27.89193191630516,91.3622979665949
1.0,-45.0,-71.68145917751427,102.3313138587102,-121.46608936976159,58.217692386306084,-142.55157515723238,-18.03176935362339,-625.9633466131261,-0.970046704426238,-28.044153675864585,-426.1097783576811
1.0,-45.0,-83.2683849742603,98.09667053443724,222.64141732298276,60.322527882600504,618.5440268154234,305.8916625304727,-211.09334038250068,5.3876292810362205,-27.910083147969107,23.564619324407474
1.0,-45.0,-71.97932463873542,88.40798497737774,-100.28518819652408,59.47195142604936,-670.7863313068349,-65.58599861515334,-591.5496645225256,-1.6841972434246664,-27.946592856380008,-268.5543717750387
1.0,-45.0,-70.6959586732593,100.24677854476828,-162.5918942342622,59.39199297786842,-735.2339186542711,-39.955694899749474,-190.43637400920755,-2.9640502494020473,-28.012936240526845,-384.9364198417248
1.0,-45.0,-73.64549334101747,116.17614546840169,43.90271992248944,59.611004179721654,145.37546498364804,-153.36107055109292,-178.79214088805128,-5.567819027250187,-27.953480046842778,-203.79551427886167
1.0,-45.0,-88.83691222497765,91.97747379425493,-271.6374439035157,59.10651723344018,343.85834067558903,92.19605597295796,-489.6647916331608,2.6505631765304853,-28.54455902303631,-788.3609317357589
1.0,-45.0,-80.56287999804036,103.14066473357465,-261.17370806097887,60.14965516410871,-695.2215368948309,520.9802560779143,-617.122432002279,6.755897513705677,-27.80182404405204,-596.6848480934783
1.0,-45.0,-80.33373615856839,84.02909969746833,-96.40682182258874,58.90892066508287,-713.3572851113489,456.07801803705706,-543.929189412039,-1.1601162964054064,-28.02576216480722,-285.4367347678518
1.0,-45.0,-60.92944892724209,119.84286950842444,-69.69297491101531,58.13358466032925,5.439063071519172,341.5322439964625,-61.61405548544144,0.39280481882693496,-28.124235253414852,-390.34156294348765
1.0,-45.0,-65.28077256544597,94.90106756695504,132.17802707052215,60.09177228156174,501.3380040521331,336.7699490327673,166.8394098425323,5.300963485082178,-27.719189585819326,-92.22532062049908
