X0,X1,X2,X3,X4,X5,X6,Y
1.0,-23.66526101348452,-53.23169074029637,544.269186102252,32.797450761477016,-21.0,65.0475438339624,235.62766186318638
1.0,-23.86412910084977,110.46860533747295,286.1315381360412,34.18406848084756,-21.0,65.33506587747533,365.8911624286965
1.0,-24.54717028734843,352.9105140374285,434.0791448541157,36.38271666109471,-21.0,64.32364682773797,777.4429866459359
1.0,-23.42229454736754,69.00858467165583,581.4322506533491,33.074495042829966,-21.0,65.03560218996421,423.9115382388143
1.0,-24.283765550615833,292.37253168183406,525.3654341310204,36.21521366735213,-21.0,65.09301754527888,723.5242341580146
1.0,-22.981788460776503,-8.186425519202373,383.65675456692645,37.43089152083993,-21.0,65.24010579887772,243.81492983691297
1.0,-22.924156351465236,521.7378853780498,505.5800390260175,33.863575998482496,-21.0,65.15375145324998,1043.5514686619738
1.0,-23.554502668231628,631.6780280237241,454.51327848828794,36.56156182527265,-21.0,65.42064719011499,1188.2111760487442
1.0,-23.384219429485643,267.3328842303386,401.1258908546039,37.83180124818687,-21.0,65.37615705951296,640.6451280647199
1.0,-23.8350554501559,489.14364000868136,323.52338005663177,36.7700250961568,-21.0,65.19757882067685,931.6734431619902
1.0,-24.061796884764277,391.82431828140625,252.2172461923777,38.82886503502764,-21.0,65.39213733059324,762.7581433404521
1.0,-24.392594933390733,396.728543496458,463.0515872978944,38.40018243840921,-21.0,65.73499012955833,859.3380420826823
1.0,-24.21614079894003,87.33063601471784,260.9636206086126,35.168052518940456,-21.0,66.28305773024248,327.0083784905403
1.0,-24.623363142071664,258.9224052703083,496.39678304754136,36.32987041845342,-21.0,65.69000024450004,660.077417467945
1.0,-23.998739813909758,518.7542717568591,472.36159468804357,35.28935565073308,-21.0,64.1862935152875,1021.0874271730155
1.0,-23.845014069856287,340.5647576974021,435.2369288612791,34.67674594488323,-21.0,65.31204417754054,757.6084863456927
1.0,-24.07234201811724,291.3799242291178,252.29266744015914,35.172301413249805,-21.0,64.88965109315093,616.7424010955668
1.0,-23.586401785434393,506.0288152147082,294.21018925196483,37.81324190179444,-21.0,65.76634663923079,945.4999760848768
1.0,-23.56913417697466,361.50387791183545,428.6279821005405,37.31988847396281,-21.0,64.39896317747282,785.1910821416309
1.0,-23.71067429244802,94.79196253434,424.4237884610793,37.22448121673389,-21.0,65.80119521968795,405.9427796278699
1.0,-23.30368742320944,-60.39741836469778,410.13242541077557,32.82943645574567,-21.0,64.83099300146746,169.65208104068574
1.0,-23.842454125998817,573.9493051861492,456.22288762725907,36.36160915043889,-21.0,65.27430490135052,1104.4015185476453
1.0,-24.11677518625555,73.17756774845662,396.8296707854207,34.19910473124177,-21.0,64.49210372760618,360.3100251822915
1.0,-23.258784537980127,617.9692555751429,381.2895510129017,36.23437128357347,-21.0,65.15303513403339,1138.0527974449308
1.0,-24.237674079597053,464.5444337745108,422.4967319074576,33.75038515719197,-21.0,63.59589516450569,926.7536974149847
1.0,-23.705935065513398,631.2742954421095,272.3533024330513,36.27870553605992,-21.0,65.60885319048252,1116.5524464495027
1.0,-23.02552357469844,547.3740541350853,425.8994196397166,34.24469497194369,-21.0,65.06719720482003,1052.7184299207086
1.0,-23.994291183205462,501.6659718217861,291.41189548824457,32.79524813042895,-21.0,65.67438247918328,933.7907452889898
1.0,-24.440329486636017,405.2825521545999,452.4865402372542,36.96649567310874,-21.0,63.78047635529835,859.1263629378421
1.0,-24.3758341801276,414.7541565241036,576.5171156657152,37.937775131035146,-21.0,65.30001315216259,924.3464450006004
1.0,-23.17459137849006,95.10610330592905,550.4111801886784,36.60755194175346,-21.0,64.60865678217893,456.321547582517
1.0,-23.96784334396347,44.35526394825146,407.1320528057281,34.367848994283655,-21.0,65.12098010522422,322.02048580810373
1.0,-23.473911495202614,521.3713929302882,437.79346691955715,38.264386140287165,-21.0,65.08532029654833,1024.7203891351762
1.0,-24.63523877338845,-52.365725419820556,573.4819638378506,38.58043411398969,-21.0,64.71969341429723,253.7745137894512
