X0,X1
-88.20244050588316,-95.3655654181176
-58.38815522349188,42.062004505463634
-65.3660752226845,88.09716828540687
-97.37959615423851,76.30083561207266
-57.937120512653856,97.4736330272955
36.63266778931565,-49.53940855110044
52.84264197523302,-57.78407779629076
-89.17178554453095,-94.29828539908962
-50.25863264848209,48.49499941669219
-95.3386098944904,-90.63575383323547
-93.95065105601,-101.9834883450019
-52.24093968858584,53.49699608270687
49.19042350839111,-54.90873644756945
40.979906677397,-46.65626284701628
-105.00992912620518,-109.30992138590415
-54.614296957957606,50.30043440767015
44.91188091845182,-60.50595387796572
-94.74982272998611,-95.50776696902835
-87.31394667666522,-94.15022149710143
32.52751631635725,-51.486878949810496
-93.38039600137668,50.04020360767825
53.851313241431576,-49.101078948751685
57.472071359288464,-51.66752171535543
-71.80295190599719,93.87051125719003
-91.17523252117334,67.67206374542317
-98.83957560243567,-94.8109036332008
44.47311394860951,-51.84475961132959
-109.0966567254994,42.463268794646254
38.943859032961356,-68.08637220685642
-82.47958103787536,43.93883151585425
-100.12117861656314,-104.69648078515827
-91.72159774424503,-95.319218938554
43.16448879010608,-51.0663991646561
49.73835565407963,-64.63351978879493
-76.31809221591898,111.43961172422856
-93.26659104135528,80.50195492600929
43.65222425004753,-36.781818799666745
-112.84082995916843,-87.42542215614847
-60.06505199507953,94.00412504639382
-100.52923320681249,-118.6450342852998
36.620679434864776,-57.735239382559755
-81.52477832635736,59.82598018402297
55.18533635322305,-52.94227496232715
-117.17192452419212,87.95294993191806
-77.35652548351743,43.520627640430696
-45.61819806803655,88.556515910424
-63.4619659619727,48.03756123127346
26.75983154211841,-56.846633281113625
51.959483860183305,-58.77923099168229
-86.32106473087327,101.69511116958202
-91.09902049604527,64.4478301996132
57.88518620783883,-48.76099083620995
-90.21027504721023,-103.13226243776744
57.142273097790245,-51.30655409878661
48.49617417764951,-53.26016177221279
-93.04522410210186,61.51675513017893
-55.75625069133328,109.09834561406427
-92.79526885053461,-107.12990678145492
-95.46622708479508,-98.8973670034736
-103.18101127324766,-98.79793736682706
-96.18186541556926,-84.2539164289556
-82.42003834674884,59.989496310824784
45.40877566242142,-62.30390851990447
61.881202023617185,-47.89166965228206
38.62916052384573,-58.81330747327454
-86.0242928097633,113.67477829594762
-78.64801580032474,47.8647573328603
-61.500863867039364,18.661943525157483
-35.58947636775964,45.913257247166676
-91.48169154908351,-106.97616577366026
43.663292880585374,-46.97147841341807
-96.05675073344717,-89.95346754389463
41.6082819841981,-70.11587264046122
-97.20280997735954,-101.95030613069848
47.41537781525464,-47.68350698568225
35.58529474519697,-51.488000753087555
-100.67240185630611,-98.5562658444986
42.69573764698213,-59.81269527284508
-91.19896007300498,-96.51807221809398
-99.57347637611223,-103.82286558660901
-59.41663532758363,40.405023018560804
-90.87415217624022,-100.0525207888355
-90.28286510659052,-102.29702930769244
-36.21692686617177,40.87850222381746
-110.3448069404051,-93.20668017564502
44.69922410362574,-47.85723236271201
-95.46195751305618,-104.52477093877786
-96.99367912328292,-90.05124612957462
-99.98251744908625,-104.55796250252996
-103.42632218331245,-101.60437034311856
42.75199989101603,-43.77921209776177
51.940169530723146,-60.5389187290246
41.52393053886377,-53.29519362723753
-87.96230903381257,-111.439790615535
-54.57101619463023,56.32761539779996
51.03293861332008,-69.80912579839523
48.306793225612516,-45.36779751148713
-84.37627245312773,-90.22508348459897
-102.68104547145309,-105.00356429183061
42.232537652856834,-63.57736222633981
-68.63506276271683,69.84340719890506
43.516006277933236,-56.730434136523485
-82.84032615678615,113.10811033528722
50.85132069436473,-45.552258815995245
-101.52964708933492,70.74997367987518
-70.02770922544532,25.819215251397765
-107.3667856707369,-97.96844987457246
62.12007554117747,-61.28309596506266
38.662945463458875,-59.661120906818724
-98.22503113073785,-91.9873827424449
-59.457340761265826,69.62689896652161
46.84439342566557,-47.12074879191454
-95.35348790363207,-115.0592446228113
-86.53876563565892,-93.98827658387462
-105.8036464704555,-117.49458609403462
50.088987330229514,-43.22692184441091
-84.36744797662536,-101.88754709239122
-49.20765905796151,63.97739739088524
40.06764758744122,-61.36826161696787
37.792492677630406,-64.09816854556607
-93.28641379433235,96.21644090073526
-98.071442035048,-105.50077950679866
-105.62632481122984,-94.42541117077091
-98.59905038841407,-97.58879374530547
43.44678774311335,-44.63534915082055
-99.72487775519036,-101.87452089657359
-41.37171658338774,109.35620836808229
50.353913228046025,-53.52648318713347
-35.89003864363706,32.40054353079152
-104.43144033414765,-92.30023727225137
-100.86776844434084,-107.52925733853053
41.710558331496486,-51.349270119966704
45.660555216889925,-40.71064390541964
46.90903045711512,-53.97794749430321
-115.71957300914887,75.34707502285569
47.09189215071121,-55.80934376244862
-106.1246288298612,85.91792057261534
-108.40670107719039,-128.6191749651666
49.62047434611304,-58.22820878204242
-91.74578352945363,-91.46634029970679
-101.65444247704686,73.13490244596166
-98.56474905775413,-106.7466818516015
-49.485208164810274,85.59307488801497
43.407006826593154,-39.05545588574385
-86.57787312476543,-85.02017577319207
-93.40645565755557,-92.08927909272592
-38.93709200730442,54.12413767809238
51.759566917418525,-62.35583755657261
-70.20310211389395,76.07771531443107
-90.31523742612436,-87.99851601480444
-86.87580064954092,54.89987704431496
-92.45169006655648,-85.05412176660367
-102.36181273013227,32.685803826358054
-81.6745835206895,73.80017733133143
47.02882570934585,-54.950946773921
37.54292747800636,-46.13770959230972
-70.03920164980032,67.76194024167502
-102.67452594350644,-95.2016201886807
-99.57684902541814,-110.372681848359
-112.6272829964607,-100.26641385870249
50.91078629403772,-56.37175348978561
