X0,X1
-63.40731274931863,-61.48233909808559
14.8514588741451,-45.59287552794373
42.577599539326016,-55.74362440324014
-65.16188316599727,-61.45538293280654
-67.00861781406677,-56.401350308710356
-66.67751252740129,-58.01374361868394
40.425275679665816,-56.9026608162965
6.248109654673478,-63.86761613321735
-68.09337218136423,-58.02255267252834
-68.50730225722589,-60.61449193295304
-64.94259058321526,-56.4461913553044
26.607533272216106,-79.14132348417901
15.300759362418818,-63.92673664968609
23.879196204587377,-58.33296520213426
-71.41430336684621,-60.20467515154141
37.650097607987576,-62.442911571479264
-66.25189925908579,-59.144405279282886
-67.73334855452829,-58.39649461368461
19.248991136775594,-47.617458317132325
-69.26846063923875,-60.753304825136105
-66.63986472400764,-61.30513399801268
6.3118724828861765,-54.568979032678115
34.7549667593138,-45.95729716727159
32.21399620639392,-45.87393069570274
-64.28978829418564,-55.420250804413605
29.964416460609296,-66.16779074671705
3.2525806488335895,-54.7834499546021
-65.8180549822014,-57.821226862346016
17.101642325097423,-48.281583323143295
-62.39213451338528,-58.41623505786515
-66.27935950940216,-59.870910928744834
-75.0083663596689,-60.48120516418956
21.624645806533,-61.60265753639702
-66.34566993257681,-55.437490985984596
-68.50514410119571,-61.90384794119867
-71.38712056245006,-60.55812741850889
3.8059979918866915,-34.987964096480894
23.94608116880517,-41.821643087144025
34.136955533099474,-76.56405905670624
-69.16725534582486,-58.7750381689581
-64.79332224433145,-59.94847940301484
-66.20000720706717,-62.127230596355815
11.456334132254211,-54.97430075294098
25.05717913606936,-49.25560755109315
-67.1856234864026,-61.822745674118416
14.920650427692523,-60.14643688981511
-71.91949492812117,-61.771113423102506
22.450994992878776,-49.05768762874788
-12.22166082212047,-41.30129386519048
-69.33352283045654,-59.478188095772516
27.649793925964833,-62.32712979847083
36.54203660663346,-65.6244902988754
46.44754686191378,-63.15353642528387
-70.50009590537047,-62.11778161538211
30.679047573510093,-44.10644884648732
-68.42274934416054,-52.95490501127112
-68.1235800395789,-55.7778420146287
40.60003568732745,-36.09275599277355
12.757545737057558,-36.14101086754142
-63.37585333627739,-59.098777082904206
-63.259365727636805,-60.87888782560672
-66.35583155919134,-59.33997881852257
-67.95570094707254,-61.18893421879875
-70.89829758728507,-54.70302676944338
32.875874399669186,-44.76994439459667
-66.69697144546058,-58.865066978408755
2.014375023585824,-54.43149135368235
-66.82364890433156,-56.248033897824854
20.194681399184237,-47.47648373023054
-72.9304090782358,-59.851752170069396
-71.24205505270373,-61.84692561159808
15.360453932509117,-64.0423797734046
-66.26890223844549,-52.127224574233615
-67.60656144548362,-55.14230359601882
51.79105917341762,-53.05347821963349
-65.59188297135418,-61.60322758636967
-68.76494121545174,-59.86086072957327
1.3662720064769118,-69.58963503710713
25.01439959182257,-44.265586814466864
20.35980489025687,-69.49752345262748
16.31897986904964,-71.3145067260424
-68.46881286317777,-61.688302710955114
24.586350797313504,-53.569475500020275
-68.89320433264184,-57.83540605872639
-68.3048935007931,-58.924832539040885
-70.40030545285857,-62.10471381661782
7.138863196228421,-69.47169722996176
21.879013901621924,-52.65579928846253
-65.94623395167264,-60.13057961572278
27.014195211612098,-55.06430412448369
6.597915625153334,-58.58669652554597
-66.88899624694679,-62.57711219968345
-67.2209330596285,-60.04211753408228
-69.02505010596852,-58.96206744442083
-62.25918904380824,-60.63013603174338
-68.87637821608757,-61.62052411420594
-69.3237629279987,-58.75964441087618
-72.34168952841544,-59.5152084353484
-69.68582189123224,-57.47943690995071
-63.68161231271762,-59.85288043091528
-66.91667235542448,-60.567963400385615
-67.45328298093054,-57.4974850975481
16.68535946665919,-61.98238843280341
18.103431407497396,-51.23026723283308
-66.19309766797684,-58.173968295337986
-64.66041004238788,-58.61440632747417
38.23123083966969,-68.7905472302363
-69.76984189981576,-56.5475315259294
28.82803881682037,-65.85925547731368
54.44829460534642,-59.05171322686962
-72.03080725735651,-56.242112262947494
6.5601008794450095,-38.65797592973012
-70.52356484128846,-56.19813600366696
-68.99683185484835,-62.45928091961262
-67.54140489358296,-59.86643190434992
-72.62676896663548,-60.811078413824724
-66.82724532292299,-59.12498609399026
-65.90338704302215,-56.968821939154765
-67.90013423866014,-56.75289388993379
-67.02326947676772,-58.117938326321934
-66.27646842488622,-58.42624958921917
-67.88878579312652,-59.82693070828527
-63.76142091282122,-59.71240103080203
12.971810489088595,-30.61123833027317
18.021053307711618,-81.28588340829445
-66.47509056217342,-58.043812956598515
14.940738392737678,-62.74026329104155
27.949500450930493,-65.11242324301854
-61.98796053990038,-63.22734006315919
-67.55575473286096,-63.70984749301886
34.55034057934483,-64.83502631912386
15.07418574115582,-55.73111103401686
-66.62932944771106,-62.20660052854448
-74.02960917279643,-60.51162107106787
56.17222887445014,-47.835248811429274
36.0949488146054,-67.82492967891832
25.699047773469168,-50.477500710187414
53.74204315424869,-31.601282134941247
0.42010262501415596,-45.415406805458126
9.887027395065958,-37.03872431920358
16.820894903920664,-58.65270623419265
29.931685777405747,-52.02758795652593
12.079809511614341,-36.28300429818899
-65.5647990453225,-65.07564679206867
13.322763437334185,-45.968598817411134
19.46021796792607,-54.671130498683624
-62.29550990217258,-63.32066335072537
23.188571957455935,-62.03589001252961
28.23408048955476,-34.989800109455174
10.499456906806534,-30.13247066632726
-66.39362605363097,-57.13542941092409
4.00998767556786,-58.53435786800903
-68.2845285351548,-57.436482904371005
36.94229753998531,-41.01162223513727
1.0404415203948858,-47.439658370337284
7.214431583724675,-65.17261083352126
-9.573309680506483,-31.762411958106405
-4.028940990783241,-85.12155324007345
19.026783776653176,-46.16759935391858
2.53211571843401,-62.75159193536935
28.882335438627052,-35.311586755924736
-66.20820624371392,-63.80580295785315
16.75116249570587,-68.08630721818078
-70.36416110056363,-62.23371756200943
28.12810656665428,-58.3404744481287
-65.89395068241568,-58.42679610147014
32.17354346447222,-63.23990954365101
18.485037335848943,-67.0860261608712
39.23763990743768,-70.33955790929562
13.546398688498797,-66.43643027531203
-71.08256128069984,-58.65420544338388
-67.48574444784214,-56.094591591774716
29.923864191786,-60.25573889260396
36.03069956360168,-48.758690964286274
47.49483255815754,-44.60061708971791
-69.53772830011427,-55.284551358972806
