X0,X1
12.021273126913512,-21.985047696156485
74.4615719689325,-92.01964462211525
89.31022931586854,-84.7580615847466
25.35527799468405,-27.819233973014775
86.34722445324343,-88.03243138014639
76.99101333606886,-97.52915413962951
84.72704272118419,-90.27202100723532
23.458657173811797,-9.77173845985007
24.82088128754131,-5.131088820147951
28.08802783889213,-32.73734281887348
6.9447744845099315,-14.65308406449216
18.26667997557726,3.231580414358451
87.75618506825205,-92.00804300754001
77.63395050728987,-95.38838065833059
37.79929045854912,0.14696643016527489
82.4087569419299,-84.74262755294268
6.575284138437986,-10.00590484706527
47.84288591656193,-4.3343153179853005
85.49143844483692,-96.86754973284876
77.17477796819729,-90.95762923593962
76.17973691576755,-92.83803732469892
29.964781511613957,-9.125175432734281
74.64900498467877,-90.17823895452752
37.458540514204934,-7.9321323021124694
25.152790178741864,-14.839669675359787
75.79670239618487,-88.29554948078464
93.94127461133866,-88.9284914569057
23.757717207353622,-19.533228593515833
83.16651504436005,-89.08767555236714
70.6817586935099,-93.29932337378018
46.93718111444501,-15.107225338579225
20.542000577293038,-25.504873704328993
79.54662651275672,-96.35748036568285
79.20337852035904,-98.01811684046612
26.016186226339514,-10.349334467570356
82.31755848953136,-93.0147976192769
37.499760587663665,-7.253214740702859
82.82127744879942,-97.81940764648193
12.585611225211442,-10.220351914766598
10.076669486213813,-0.4561575828671618
41.302935095172344,-22.61534263243426
21.670790181100493,-12.102214443405257
76.99826796210442,-89.19950339077653
69.30170257214905,-90.90530222812768
86.2249195351689,-93.96870148807106
90.53828881893403,-87.23849289297115
32.011956992738,-7.430378237607546
15.327109037579222,-17.437283535907255
29.85090678626418,-2.8443475558144122
71.12973923882316,-97.5406821616803
22.31533486074775,-12.99616595731485
15.194991290342893,-14.286762157105814
29.488664171646747,-18.00699107721883
77.3293417614334,-87.45147205542841
90.08916566177064,-96.81938369487023
28.68008544040621,-7.294618263469023
29.290857320547172,0.7838168073570166
32.83752556499455,-9.354193450566108
72.40862077383441,-102.35379072463499
85.06099176259485,-84.20093819504794
85.3249535061991,-98.70616767867017
87.80929411204637,-86.32892255058768
7.828588016151162,-14.608444124752525
41.00566185644816,-8.324295729910457
24.951758339132695,-10.50605974862853
79.4948027021234,-100.11655962973201
32.151418815646366,-21.896238072729247
89.32125095099957,-87.42969713369561
16.7164676169266,-9.927570460739966
36.92731713375071,-18.42168925512837
44.57774735040651,-17.88420203696651
85.08107826446768,-97.08144383765921
78.38967651490286,-95.16325808938515
22.13495281699038,12.558281268039789
82.41231150859126,-84.74446473619871
74.7479002017244,-89.96249944654289
83.65947082198754,-94.1073896281695
74.99943388367942,-87.03346358159003
48.777594422440835,1.4100859538076556
28.055246689964566,-6.796389898536228
81.78498322908587,-94.98450010534496
31.667420175834923,-9.65858354328002
37.149571583461785,-9.645247949779064
78.91628738733738,-86.90295220266151
32.98179129787469,-24.691702319181644
77.61708757293025,-93.83274633789081
22.512507932804517,9.109308167079714
83.84420922101009,-93.04307801490093
79.37986228200745,-79.65792896100376
29.164688769452674,-3.2580832606061527
33.079322938396054,-1.498506370399605
80.97552162686975,-96.57607961156917
91.48302167330264,-99.39082042153953
79.60844417944037,-93.46100742900656
2.925533921196738,-22.201395549292172
14.790308439288198,-10.069904360478752
31.10370611845057,-14.800640101002333
24.98537355482961,9.730456421304428
70.05778041782267,-93.24511331483659
77.4861271271112,-86.95180759383611
79.91262300596576,-89.61572656714124
75.91228521969772,-108.1524843805631
20.66422414831686,-4.102699781013797
86.73930705072887,-92.54299023343485
87.6775795108329,-92.9909118838063
72.38804811460525,-104.15594638619001
26.820775847962974,-18.98734941746266
80.57483872472918,-83.76535630998242
24.976061902309624,-7.860679338071611
32.273946549551006,-9.927501285086983
42.942324223007155,-30.180829552237732
37.0673431402777,-32.79710134296417
82.03789007242504,-99.54188652139916
36.62507714802656,-2.052875411095176
72.29676589655203,-101.28608824010607
20.685181865351446,-5.582515112969603
84.28358829451008,-85.10302962637098
23.136383789259387,-24.222035914399633
27.860667023864917,-5.092985334348229
45.549897217104565,-17.03975904094588
43.25616051154732,-18.50833542921655
32.122310925725344,-15.600998522260381
80.42301584103636,-94.20757830258871
75.28083908010781,-91.4822409050363
79.06474084139037,-98.16932066953031
81.83010936865323,-96.0863594964165
82.21932354154661,-91.12374848962148
79.75712401975095,-97.11439244377767
27.897819312471064,4.071921493866576
28.854922790972143,-12.699041934006363
41.09481572063984,-7.240270024418267
70.31881403119696,-87.98931439916981
79.03147950825732,-89.49835524585025
26.56663864152312,3.738499076817737
24.63882595622664,-30.291179499902977
30.23259482079247,-8.612724934489975
79.53164972669302,-85.08385821668945
23.50333452755362,-19.99755154082495
83.59592146804813,-78.52148905879066
87.51759194455784,-94.94512811039309
29.67412090468771,-27.48893539263578
23.990563290879436,-7.94441551587165
83.96141133579516,-99.79956303329898
85.25603357788566,-99.66910071414509
15.637778478302174,-4.562381257248611
83.46270675159275,-89.98773455776713
86.12419489736787,-93.73126372839874
21.078427281628894,7.402565756665499
26.250891154379673,-31.941180468336103
78.27460308827436,-97.028932038847
31.806768813730756,-7.738207748709566
21.91944703954931,-19.214789926164173
75.41621131737841,-89.81047175441111
31.593061767840677,-13.254998735293634
76.2420331492564,-87.76075117258611
28.57157074684016,-4.012305587622771
86.27960317882385,-95.86731374792936
23.801168154703706,14.186572372550636
81.2058407616287,-100.02568510772716
18.683967477896125,-3.5882158171856506
33.16946397073245,-13.211956450017974
28.63658460999386,-13.481883785760548
80.60688349130083,-88.03171240729415
16.304866639262407,-9.10168504912267
81.30550147168942,-87.50013535279713
35.65498754578714,-0.7468771870343911
20.346224473749523,-3.3233728681819557
90.36403019377865,-93.50093405438578
28.00163306084889,-11.25273582693055
86.62137408989933,-94.10010861325405
81.39347876332724,-104.15105747479235
73.12039437544776,-95.0110792608991
84.04008410806098,-96.95304835774006
82.76315272706063,-100.28063263885811
23.841129055956014,-20.840202196030493
97.34105506750521,-89.82049312164418
81.68019331692653,-95.36859264891639
78.24715809560057,-92.48494460487821
80.64368544346414,-95.51086126610763
77.09106672773343,-96.76903932468333
31.88023935717299,-11.70309966645174
74.26612368778558,-92.93558262360064
31.727007977787185,-22.07971306803274
