X0,X1
-43.81333239490885,-33.05788724467684
-66.44226624972353,-22.783912938350987
-43.4028776992449,-33.51179421946234
-75.67768279966309,18.800371364183665
-42.106240139789165,-33.410182675567206
-60.02326036921282,-21.340563450378824
-42.90796436602739,-32.13419168936523
-59.541476782472316,-26.115125422715614
-54.097079551164875,-30.797068409064785
-43.701339876307415,-34.38055647977456
-71.78522574337586,-24.71860654332238
-43.31592289101466,-33.05879282087229
-42.00363363622547,-33.58363617026354
-41.60690310050018,-32.21590670470309
-95.77984721525583,3.3568248102372973
-42.51523872397792,-32.22961175033896
-59.78832897251027,-26.9816949649119
-72.56487112601887,6.744990855223463
-88.22214307281797,-7.5331854857161105
-64.39932995373425,-21.758225818002572
-50.83432100750257,-20.93052129891346
-51.13807909206937,-26.26966924263726
-43.27961067521786,-34.846706440257954
-41.52983550881718,-32.45822634714482
-52.62006640234508,-23.137803465084094
-80.27116087172817,-28.714782937272517
-42.28979312113242,-33.06097410757933
-43.78252710887685,-34.945645042254505
-49.47939032827446,-22.26619896254195
-41.71823048265142,-34.01363457675209
-51.62029914616684,-25.991567966085732
-62.722492154828714,4.64049922577874
-60.80225840171774,-26.66889870530669
-42.569257249612534,-33.50253011329965
-44.17643066762214,-33.033044428101576
-42.29274019945782,-33.37451272019773
-79.10127388575896,-6.425172315506826
-42.16625860057134,-33.32031258429127
-42.81417224997652,-33.50886879098985
-73.64439609379815,8.430380926052969
-41.63652090664018,-33.34894453675078
-41.54917360444446,-32.74738386910503
-61.73160523006083,-21.71801805991665
-56.486263273125424,-22.67732211400786
-61.016333324462394,-23.883209245450928
-43.30490219578224,-33.641193126682985
-58.09020535302244,-25.78977720941182
-87.29571418971659,6.315783532819006
-70.75353819052043,-17.235424815954744
-68.31432731380413,1.014379751570905
-58.584723302245855,-22.548559642563035
-54.40164313225112,-24.291882898810695
-43.27570681221395,-33.37006611644359
-61.424842150749946,-26.267656357733564
-41.10958733624624,-32.77926335259898
-65.89504041850577,-21.387281644801707
-42.46369437362178,-32.358156284445315
-71.44479611733013,-21.06932105088884
-42.34744259832381,-32.83347308526322
-88.01674464509108,-2.211075978835847
-87.63634304149947,-2.7020178831813926
-98.6156064862492,15.34823001019311
-80.5776070318872,-10.316880157207155
-49.32358699648128,-24.0515397166734
-58.474344513289964,-30.76657837002544
-64.12916624184429,-26.84542342441941
-100.06450452192014,6.347670568134685
-89.03206682556278,-13.872955596705328
-68.46275597974912,6.353258559633424
-71.22302822879,-11.364089497856682
-89.73597764619609,-17.4683683899926
-59.005861781325734,-18.379188065256784
-51.919287124448665,-23.996006673579977
-43.49569459518619,-33.42703879319774
-75.65074537817854,-13.758957124711127
-43.179075235405364,-32.060937192879386
-100.090591332907,-26.76244602153506
-92.93484315307916,-27.415739398916603
-54.942196255765275,-26.232116677962416
-62.804129929090024,-20.614504549900353
-61.051630867928594,-28.448791876926165
-86.85158901567259,-11.6888470283357
-51.484573587357445,-37.07067709199225
-92.96481073951192,-4.200268218732034
-60.554540584080335,-18.799283995139554
-59.12222350755529,-24.560969338624
-60.82402493051346,-25.234017429985574
-42.20557887851952,-32.40774327854951
-63.726650662914146,-21.245036968520058
-42.37653512766246,-33.06824868434352
-88.87782891849002,2.5703185847156025
-43.1101037758517,-33.059512812240655
-62.05295912696861,-23.313046422839413
-43.53387826971782,-28.041616620950634
-83.58020590921842,-11.325529696557167
-52.14583380148605,-24.3516921521254
-61.7404756167042,-22.34730585889487
-43.7301052264732,-34.42977868280565
-58.91228300391564,-22.4567168015095
-44.04662575455086,-34.917901480955734
-43.251403788681046,-33.65282067958095
-42.89560069402687,-32.88852615270635
-85.21906070404789,-18.187248757111625
-43.1079859298768,-33.757473474570794
-40.940337988202785,-33.68462416874698
-42.393911409455484,-32.65366319131742
-62.761138188917506,-3.229710470464614
-57.33587840151852,-22.155854724108664
-79.72614646325519,-6.488573014133948
-77.70908740793618,-13.015989700408515
-41.09182016106538,-32.78908279215473
-43.290701805053985,-33.781016530055226
-54.242046338153344,5.041131012276054
-55.91266609593966,-25.278273876310106
-60.41002718175431,-37.50785779824314
-66.84972722570227,-13.532075422541645
-42.22769581676691,-33.20404172725579
-56.113168831542595,-9.698380527796699
-41.19213222587766,-34.24269335978274
-60.944810096857914,-25.392542743598035
-88.0275604299067,-18.22751653132969
-46.95887753117681,-25.21602822302311
-43.41825720844098,-32.18645545248168
-62.44780221169563,-13.681720452615577
-42.11346011751489,-34.15694403972442
-84.84556501180188,-9.258570790021684
-67.80004088812474,3.680476542129229
-73.14774638260145,-17.342272561230345
-61.46299364182005,-18.34526353064463
-88.98683567879408,-21.76485990431471
-43.39131551574182,-32.6112330463515
-58.28074819889126,-28.374549152617377
-42.13082987727713,-32.02847110469483
-95.18378698707357,-1.0341611646132218
-74.51773289689301,-7.304431304063744
-59.93377727433723,-24.617904305768505
-62.356894426829,-27.261613408241235
-50.27110892417369,-2.148328393961143
